id	ibge	localidade	valor	label
1	3500105	Adamantina	1586	População de 0 a 3 Anos: 1.586
2	3500204	Adolfo	175	População de 0 a 3 Anos: 175
3	3500303	Aguaí	1923	População de 0 a 3 Anos: 1.923
4	3500402	Águas da Prata	347	População de 0 a 3 Anos: 347
5	3500501	Águas de Lindóia	942	População de 0 a 3 Anos: 942
6	3500600	Águas de São Pedro	76	População de 0 a 3 Anos: 76
7	3500709	Agudos	2212	População de 0 a 3 Anos: 2.212
8	3500808	Alfredo Marcondes	184	População de 0 a 3 Anos: 184
9	3500907	Altair	260	População de 0 a 3 Anos: 260
10	3501004	Altinópolis	934	População de 0 a 3 Anos: 934
11	3501103	Alto Alegre	199	População de 0 a 3 Anos: 199
12	3501202	Álvares Florence	194	População de 0 a 3 Anos: 194
13	3501301	Álvares Machado	1448	População de 0 a 3 Anos: 1.448
14	3501400	Álvaro de Carvalho	247	População de 0 a 3 Anos: 247
15	3501509	Alvinlândia	211	População de 0 a 3 Anos: 211
16	3501608	Americana	10103	População de 0 a 3 Anos: 10.103
17	3501707	Américo Brasiliense	2157	População de 0 a 3 Anos: 2.157
18	3501806	Américo de Campos	288	População de 0 a 3 Anos: 288
19	3501905	Amparo	3311	População de 0 a 3 Anos: 3.311
20	3502002	Analândia	224	População de 0 a 3 Anos: 224
21	3502101	Andradina	2995	População de 0 a 3 Anos: 2.995
22	3502200	Angatuba	1282	População de 0 a 3 Anos: 1.282
23	3502309	Anhembi	361	População de 0 a 3 Anos: 361
24	3502408	Anhumas	219	População de 0 a 3 Anos: 219
25	3502507	Aparecida	2048	População de 0 a 3 Anos: 2.048
26	3502606	Aparecida d'Oeste	243	População de 0 a 3 Anos: 243
27	3502705	Apiaí	2170	População de 0 a 3 Anos: 2.170
28	3502804	Araçatuba	9436	População de 0 a 3 Anos: 9.436
29	3502903	Araçoiaba da Serra	1444	População de 0 a 3 Anos: 1.444
30	3503000	Aramina	262	População de 0 a 3 Anos: 262
31	3503109	Arandu	408	População de 0 a 3 Anos: 408
32	3503208	Araraquara	9782	População de 0 a 3 Anos: 9.782
33	3503307	Araras	6262	População de 0 a 3 Anos: 6.262
34	3503406	Arealva	404	População de 0 a 3 Anos: 404
35	3503505	Areias	274	População de 0 a 3 Anos: 274
36	3503604	Areiópolis	807	População de 0 a 3 Anos: 807
37	3503703	Ariranha	444	População de 0 a 3 Anos: 444
38	3503802	Artur Nogueira	2494	População de 0 a 3 Anos: 2.494
39	3503901	Arujá	4732	População de 0 a 3 Anos: 4.732
40	3504008	Assis	4963	População de 0 a 3 Anos: 4.963
41	3504107	Atibaia	7307	População de 0 a 3 Anos: 7.307
42	3504206	Auriflama	662	População de 0 a 3 Anos: 662
43	3504305	Avaí	302	População de 0 a 3 Anos: 302
44	3504404	Avanhandava	669	População de 0 a 3 Anos: 669
45	3504503	Avaré	4852	População de 0 a 3 Anos: 4.852
46	3504602	Bady Bassitt	801	População de 0 a 3 Anos: 801
