id	ibge	localidade	valor	label
1	3500105	Adamantina	1339	População em Idade Escolar de 0 a 3 Anos: 1.339
2	3500204	Adolfo	152	População em Idade Escolar de 0 a 3 Anos: 152
3	3500303	Aguaí	1851	População em Idade Escolar de 0 a 3 Anos: 1.851
4	3500402	Águas da Prata	328	População em Idade Escolar de 0 a 3 Anos: 328
5	3500501	Águas de Lindóia	795	População em Idade Escolar de 0 a 3 Anos: 795
6	3500600	Águas de São Pedro	85	População em Idade Escolar de 0 a 3 Anos: 85
7	3500709	Agudos	1900	População em Idade Escolar de 0 a 3 Anos: 1.900
8	3500808	Alfredo Marcondes	141	População em Idade Escolar de 0 a 3 Anos: 141
9	3500907	Altair	235	População em Idade Escolar de 0 a 3 Anos: 235
10	3501004	Altinópolis	707	População em Idade Escolar de 0 a 3 Anos: 707
11	3501103	Alto Alegre	178	População em Idade Escolar de 0 a 3 Anos: 178
12	3501202	Álvares Florence	136	População em Idade Escolar de 0 a 3 Anos: 136
13	3501301	Álvares Machado	1113	População em Idade Escolar de 0 a 3 Anos: 1.113
14	3501400	Álvaro de Carvalho	212	População em Idade Escolar de 0 a 3 Anos: 212
15	3501509	Alvinlândia	182	População em Idade Escolar de 0 a 3 Anos: 182
16	3501608	Americana	9512	População em Idade Escolar de 0 a 3 Anos: 9.512
17	3501707	Américo Brasiliense	2074	População em Idade Escolar de 0 a 3 Anos: 2.074
18	3501806	Américo de Campos	244	População em Idade Escolar de 0 a 3 Anos: 244
19	3501905	Amparo	2844	População em Idade Escolar de 0 a 3 Anos: 2.844
20	3502002	Analândia	235	População em Idade Escolar de 0 a 3 Anos: 235
21	3502101	Andradina	2521	População em Idade Escolar de 0 a 3 Anos: 2.521
22	3502200	Angatuba	1231	População em Idade Escolar de 0 a 3 Anos: 1.231
23	3502309	Anhembi	347	População em Idade Escolar de 0 a 3 Anos: 347
24	3502408	Anhumas	181	População em Idade Escolar de 0 a 3 Anos: 181
25	3502507	Aparecida	1784	População em Idade Escolar de 0 a 3 Anos: 1.784
26	3502606	Aparecida d'Oeste	170	População em Idade Escolar de 0 a 3 Anos: 170
27	3502705	Apiaí	1430	População em Idade Escolar de 0 a 3 Anos: 1.430
28	3502804	Araçatuba	8398	População em Idade Escolar de 0 a 3 Anos: 8.398
29	3502903	Araçoiaba da Serra	1464	População em Idade Escolar de 0 a 3 Anos: 1.464
30	3503000	Aramina	235	População em Idade Escolar de 0 a 3 Anos: 235
31	3503109	Arandu	311	População em Idade Escolar de 0 a 3 Anos: 311
32	3503208	Araraquara	9507	População em Idade Escolar de 0 a 3 Anos: 9.507
33	3503307	Araras	5768	População em Idade Escolar de 0 a 3 Anos: 5.768
34	3503406	Arealva	340	População em Idade Escolar de 0 a 3 Anos: 340
35	3503505	Areias	211	População em Idade Escolar de 0 a 3 Anos: 211
36	3503604	Areiópolis	612	População em Idade Escolar de 0 a 3 Anos: 612
37	3503703	Ariranha	447	População em Idade Escolar de 0 a 3 Anos: 447
38	3503802	Artur Nogueira	2449	População em Idade Escolar de 0 a 3 Anos: 2.449
39	3503901	Arujá	4230	População em Idade Escolar de 0 a 3 Anos: 4.230
40	3504008	Assis	4605	População em Idade Escolar de 0 a 3 Anos: 4.605
41	3504107	Atibaia	6352	População em Idade Escolar de 0 a 3 Anos: 6.352
42	3504206	Auriflama	583	População em Idade Escolar de 0 a 3 Anos: 583
43	3504305	Avaí	268	População em Idade Escolar de 0 a 3 Anos: 268
44	3504404	Avanhandava	627	População em Idade Escolar de 0 a 3 Anos: 627
45	3504503	Avaré	4330	População em Idade Escolar de 0 a 3 Anos: 4.330
46	3504602	Bady Bassitt	714	População em Idade Escolar de 0 a 3 Anos: 714
47	3504701	Balbinos	71	População em Idade Escolar de 0 a 3 Anos: 71
48	3504800	Bálsamo	363	População em Idade Escolar de 0 a 3 Anos: 363
49	3504909	Bananal	579	População em Idade Escolar de 0 a 3 Anos: 579
50	3505005	Barão de Antonina	175	População em Idade Escolar de 0 a 3 Anos: 175
