id	ibge	localidade	valor	label
1	3500105	Adamantina	1650	População de 0 a 3 Anos: 1.650
2	3500204	Adolfo	186	População de 0 a 3 Anos: 186
3	3500303	Aguaí	1924	População de 0 a 3 Anos: 1.924
4	3500402	Águas da Prata	352	População de 0 a 3 Anos: 352
5	3500501	Águas de Lindóia	983	População de 0 a 3 Anos: 983
6	3500600	Águas de São Pedro	64	População de 0 a 3 Anos: 64
7	3500709	Agudos	2299	População de 0 a 3 Anos: 2.299
8	3500808	Alfredo Marcondes	198	População de 0 a 3 Anos: 198
9	3500907	Altair	267	População de 0 a 3 Anos: 267
10	3501004	Altinópolis	1002	População de 0 a 3 Anos: 1.002
11	3501103	Alto Alegre	207	População de 0 a 3 Anos: 207
12	3501202	Álvares Florence	211	População de 0 a 3 Anos: 211
13	3501301	Álvares Machado	1546	População de 0 a 3 Anos: 1.546
14	3501400	Álvaro de Carvalho	258	População de 0 a 3 Anos: 258
15	3501509	Alvinlândia	216	População de 0 a 3 Anos: 216
16	3501608	Americana	10207	População de 0 a 3 Anos: 10.207
17	3501707	Américo Brasiliense	2169	População de 0 a 3 Anos: 2.169
18	3501806	Américo de Campos	304	População de 0 a 3 Anos: 304
19	3501905	Amparo	3438	População de 0 a 3 Anos: 3.438
20	3502002	Analândia	219	População de 0 a 3 Anos: 219
21	3502101	Andradina	3133	População de 0 a 3 Anos: 3.133
22	3502200	Angatuba	1282	População de 0 a 3 Anos: 1.282
23	3502309	Anhembi	365	População de 0 a 3 Anos: 365
24	3502408	Anhumas	230	População de 0 a 3 Anos: 230
25	3502507	Aparecida	2124	População de 0 a 3 Anos: 2.124
26	3502606	Aparecida d'Oeste	269	População de 0 a 3 Anos: 269
27	3502705	Apiaí	2411	População de 0 a 3 Anos: 2.411
28	3502804	Araçatuba	9699	População de 0 a 3 Anos: 9.699
29	3502903	Araçoiaba da Serra	1422	População de 0 a 3 Anos: 1.422
30	3503000	Aramina	269	População de 0 a 3 Anos: 269
31	3503109	Arandu	437	População de 0 a 3 Anos: 437
32	3503208	Araraquara	9831	População de 0 a 3 Anos: 9.831
33	3503307	Araras	6380	População de 0 a 3 Anos: 6.380
34	3503406	Arealva	418	População de 0 a 3 Anos: 418
35	3503505	Areias	297	População de 0 a 3 Anos: 297
36	3503604	Areiópolis	860	População de 0 a 3 Anos: 860
37	3503703	Ariranha	448	População de 0 a 3 Anos: 448
38	3503802	Artur Nogueira	2475	População de 0 a 3 Anos: 2.475
39	3503901	Arujá	4829	População de 0 a 3 Anos: 4.829
40	3504008	Assis	5048	População de 0 a 3 Anos: 5.048
41	3504107	Atibaia	7537	População de 0 a 3 Anos: 7.537
42	3504206	Auriflama	682	População de 0 a 3 Anos: 682
43	3504305	Avaí	314	População de 0 a 3 Anos: 314
44	3504404	Avanhandava	668	População de 0 a 3 Anos: 668
45	3504503	Avaré	4991	População de 0 a 3 Anos: 4.991
46	3504602	Bady Bassitt	820	População de 0 a 3 Anos: 820
47	3504701	Balbinos	78	População de 0 a 3 Anos: 78
48	3504800	Bálsamo	384	População de 0 a 3 Anos: 384
49	3504909	Bananal	677	População de 0 a 3 Anos: 677
50	3505005	Barão de Antonina	213	População de 0 a 3 Anos: 213
51	3505104	Barbosa	443	População de 0 a 3 Anos: 443
52	3505203	Bariri	1862	População de 0 a 3 Anos: 1.862
53	3505302	Barra Bonita	1951	População de 0 a 3 Anos: 1.951
54	3505401	Barra do Turvo	738	População de 0 a 3 Anos: 738
55	3505500	Barretos	5990	População de 0 a 3 Anos: 5.990
56	3505609	Barrinha	2090	População de 0 a 3 Anos: 2.090
57	3505708	Barueri	17284	População de 0 a 3 Anos: 17.284
58	3505807	Bastos	1402	População de 0 a 3 Anos: 1.402
59	3505906	Batatais	3115	População de 0 a 3 Anos: 3.115
60	3506003	Bauru	19691	População de 0 a 3 Anos: 19.691
61	3506102	Bebedouro	4693	População de 0 a 3 Anos: 4.693
62	3506201	Bento de Abreu	165	População de 0 a 3 Anos: 165
63	3506300	Bernardino de Campos	658	População de 0 a 3 Anos: 658
64	3506409	Bilac	308	População de 0 a 3 Anos: 308
