id	ibge	localidade	valor	label
1	3500105	Adamantina	1516	População em Idade Escolar de 0 a 3 Anos: 1.516
2	3500204	Adolfo	172	População em Idade Escolar de 0 a 3 Anos: 172
3	3500303	Aguaí	1905	População em Idade Escolar de 0 a 3 Anos: 1.905
4	3500402	Águas da Prata	342	População em Idade Escolar de 0 a 3 Anos: 342
5	3500501	Águas de Lindóia	903	População em Idade Escolar de 0 a 3 Anos: 903
6	3500600	Águas de São Pedro	80	População em Idade Escolar de 0 a 3 Anos: 80
7	3500709	Agudos	2123	População em Idade Escolar de 0 a 3 Anos: 2.123
8	3500808	Alfredo Marcondes	172	População em Idade Escolar de 0 a 3 Anos: 172
9	3500907	Altair	245	População em Idade Escolar de 0 a 3 Anos: 245
10	3501004	Altinópolis	866	População em Idade Escolar de 0 a 3 Anos: 866
11	3501103	Alto Alegre	194	População em Idade Escolar de 0 a 3 Anos: 194
12	3501202	Álvares Florence	179	População em Idade Escolar de 0 a 3 Anos: 179
13	3501301	Álvares Machado	1352	População em Idade Escolar de 0 a 3 Anos: 1.352
14	3501400	Álvaro de Carvalho	239	População em Idade Escolar de 0 a 3 Anos: 239
15	3501509	Alvinlândia	201	População em Idade Escolar de 0 a 3 Anos: 201
16	3501608	Americana	9974	População em Idade Escolar de 0 a 3 Anos: 9.974
17	3501707	Américo Brasiliense	2139	População em Idade Escolar de 0 a 3 Anos: 2.139
18	3501806	Américo de Campos	274	População em Idade Escolar de 0 a 3 Anos: 274
19	3501905	Amparo	3182	População em Idade Escolar de 0 a 3 Anos: 3.182
20	3502002	Analândia	225	População em Idade Escolar de 0 a 3 Anos: 225
21	3502101	Andradina	2860	População em Idade Escolar de 0 a 3 Anos: 2.860
22	3502200	Angatuba	1269	População em Idade Escolar de 0 a 3 Anos: 1.269
23	3502309	Anhembi	355	População em Idade Escolar de 0 a 3 Anos: 355
24	3502408	Anhumas	209	População em Idade Escolar de 0 a 3 Anos: 209
25	3502507	Aparecida	1968	População em Idade Escolar de 0 a 3 Anos: 1.968
26	3502606	Aparecida d'Oeste	218	População em Idade Escolar de 0 a 3 Anos: 218
27	3502705	Apiaí	1942	População em Idade Escolar de 0 a 3 Anos: 1.942
28	3502804	Araçatuba	9156	População em Idade Escolar de 0 a 3 Anos: 9.156
29	3502903	Araçoiaba da Serra	1462	População em Idade Escolar de 0 a 3 Anos: 1.462
30	3503000	Aramina	258	População em Idade Escolar de 0 a 3 Anos: 258
31	3503109	Arandu	382	População em Idade Escolar de 0 a 3 Anos: 382
32	3503208	Araraquara	9731	População em Idade Escolar de 0 a 3 Anos: 9.731
33	3503307	Araras	6132	População em Idade Escolar de 0 a 3 Anos: 6.132
34	3503406	Arealva	384	População em Idade Escolar de 0 a 3 Anos: 384
35	3503505	Areias	253	População em Idade Escolar de 0 a 3 Anos: 253
36	3503604	Areiópolis	751	População em Idade Escolar de 0 a 3 Anos: 751
37	3503703	Ariranha	449	População em Idade Escolar de 0 a 3 Anos: 449
38	3503802	Artur Nogueira	2495	População em Idade Escolar de 0 a 3 Anos: 2.495
39	3503901	Arujá	4609	População em Idade Escolar de 0 a 3 Anos: 4.609
40	3504008	Assis	4864	População em Idade Escolar de 0 a 3 Anos: 4.864
41	3504107	Atibaia	7054	População em Idade Escolar de 0 a 3 Anos: 7.054
42	3504206	Auriflama	641	População em Idade Escolar de 0 a 3 Anos: 641
