id	ibge	localidade	valor	label
1	3500105	Adamantina	1353	População em Idade Escolar de 0 a 3 Anos: 1.353
2	3500204	Adolfo	133	População em Idade Escolar de 0 a 3 Anos: 133
3	3500303	Aguaí	1899	População em Idade Escolar de 0 a 3 Anos: 1.899
4	3500402	Águas da Prata	302	População em Idade Escolar de 0 a 3 Anos: 302
5	3500501	Águas de Lindóia	947	População em Idade Escolar de 0 a 3 Anos: 947
6	3500600	Águas de São Pedro	134	População em Idade Escolar de 0 a 3 Anos: 134
7	3500709	Agudos	1813	População em Idade Escolar de 0 a 3 Anos: 1.813
8	3500808	Alfredo Marcondes	145	População em Idade Escolar de 0 a 3 Anos: 145
9	3500907	Altair	192	População em Idade Escolar de 0 a 3 Anos: 192
10	3501004	Altinópolis	694	População em Idade Escolar de 0 a 3 Anos: 694
11	3501103	Alto Alegre	150	População em Idade Escolar de 0 a 3 Anos: 150
12	3501202	Álvares Florence	107	População em Idade Escolar de 0 a 3 Anos: 107
13	3501301	Álvares Machado	1036	População em Idade Escolar de 0 a 3 Anos: 1.036
14	3501400	Álvaro de Carvalho	233	População em Idade Escolar de 0 a 3 Anos: 233
15	3501509	Alvinlândia	187	População em Idade Escolar de 0 a 3 Anos: 187
16	3501608	Americana	9982	População em Idade Escolar de 0 a 3 Anos: 9.982
17	3501707	Américo Brasiliense	2262	População em Idade Escolar de 0 a 3 Anos: 2.262
18	3501806	Américo de Campos	219	População em Idade Escolar de 0 a 3 Anos: 219
19	3501905	Amparo	2935	População em Idade Escolar de 0 a 3 Anos: 2.935
20	3502002	Analândia	235	População em Idade Escolar de 0 a 3 Anos: 235
21	3502101	Andradina	2466	População em Idade Escolar de 0 a 3 Anos: 2.466
22	3502200	Angatuba	1291	População em Idade Escolar de 0 a 3 Anos: 1.291
23	3502309	Anhembi	359	População em Idade Escolar de 0 a 3 Anos: 359
24	3502408	Anhumas	179	População em Idade Escolar de 0 a 3 Anos: 179
25	3502507	Aparecida	1718	População em Idade Escolar de 0 a 3 Anos: 1.718
26	3502606	Aparecida d'Oeste	158	População em Idade Escolar de 0 a 3 Anos: 158
27	3502705	Apiaí	1370	População em Idade Escolar de 0 a 3 Anos: 1.370
28	3502804	Araçatuba	7996	População em Idade Escolar de 0 a 3 Anos: 7.996
29	3502903	Araçoiaba da Serra	1801	População em Idade Escolar de 0 a 3 Anos: 1.801
30	3503000	Aramina	252	População em Idade Escolar de 0 a 3 Anos: 252
31	3503109	Arandu	309	População em Idade Escolar de 0 a 3 Anos: 309
32	3503208	Araraquara	9719	População em Idade Escolar de 0 a 3 Anos: 9.719
33	3503307	Araras	5836	População em Idade Escolar de 0 a 3 Anos: 5.836
34	3503406	Arealva	361	População em Idade Escolar de 0 a 3 Anos: 361
35	3503505	Areias	223	População em Idade Escolar de 0 a 3 Anos: 223
36	3503604	Areiópolis	594	População em Idade Escolar de 0 a 3 Anos: 594
37	3503703	Ariranha	436	População em Idade Escolar de 0 a 3 Anos: 436
38	3503802	Artur Nogueira	2621	População em Idade Escolar de 0 a 3 Anos: 2.621
39	3503901	Arujá	5542	População em Idade Escolar de 0 a 3 Anos: 5.542
40	3504008	Assis	4530	População em Idade Escolar de 0 a 3 Anos: 4.530
41	3504107	Atibaia	7381	População em Idade Escolar de 0 a 3 Anos: 7.381
42	3504206	Auriflama	553	População em Idade Escolar de 0 a 3 Anos: 553
43	3504305	Avaí	262	População em Idade Escolar de 0 a 3 Anos: 262
44	3504404	Avanhandava	631	População em Idade Escolar de 0 a 3 Anos: 631
45	3504503	Avaré	4175	População em Idade Escolar de 0 a 3 Anos: 4.175
46	3504602	Bady Bassitt	692	População em Idade Escolar de 0 a 3 Anos: 692
47	3504701	Balbinos	57	População em Idade Escolar de 0 a 3 Anos: 57
48	3504800	Bálsamo	340	População em Idade Escolar de 0 a 3 Anos: 340
49	3504909	Bananal	550	População em Idade Escolar de 0 a 3 Anos: 550
50	3505005	Barão de Antonina	172	População em Idade Escolar de 0 a 3 Anos: 172
51	3505104	Barbosa	408	População em Idade Escolar de 0 a 3 Anos: 408
52	3505203	Bariri	1567	População em Idade Escolar de 0 a 3 Anos: 1.567
53	3505302	Barra Bonita	1386	População em Idade Escolar de 0 a 3 Anos: 1.386
54	3505401	Barra do Turvo	494	População em Idade Escolar de 0 a 3 Anos: 494
55	3505500	Barretos	5187	População em Idade Escolar de 0 a 3 Anos: 5.187
56	3505609	Barrinha	1892	População em Idade Escolar de 0 a 3 Anos: 1.892
57	3505708	Barueri	16934	População em Idade Escolar de 0 a 3 Anos: 16.934
58	3505807	Bastos	976	População em Idade Escolar de 0 a 3 Anos: 976
59	3505906	Batatais	2678	População em Idade Escolar de 0 a 3 Anos: 2.678
60	3506003	Bauru	16116	População em Idade Escolar de 0 a 3 Anos: 16.116
61	3506102	Bebedouro	3084	População em Idade Escolar de 0 a 3 Anos: 3.084
62	3506201	Bento de Abreu	145	População em Idade Escolar de 0 a 3 Anos: 145
63	3506300	Bernardino de Campos	531	População em Idade Escolar de 0 a 3 Anos: 531
64	3506409	Bilac	321	População em Idade Escolar de 0 a 3 Anos: 321
65	3506508	Birigui	5154	População em Idade Escolar de 0 a 3 Anos: 5.154
66	3506607	Biritiba Mirim	1843	População em Idade Escolar de 0 a 3 Anos: 1.843
67	3506706	Boa Esperança do Sul	764	População em Idade Escolar de 0 a 3 Anos: 764
68	3506805	Bocaina	604	População em Idade Escolar de 0 a 3 Anos: 604
69	3506904	Bofete	596	População em Idade Escolar de 0 a 3 Anos: 596
70	3507001	Boituva	3009	População em Idade Escolar de 0 a 3 Anos: 3.009
71	3507100	Bom Jesus dos Perdões	1302	População em Idade Escolar de 0 a 3 Anos: 1.302
72	3507209	Borá	33	População em Idade Escolar de 0 a 3 Anos: 33
73	3507308	Boracéia	261	População em Idade Escolar de 0 a 3 Anos: 261
74	3507407	Borborema	645	População em Idade Escolar de 0 a 3 Anos: 645
75	3507506	Botucatu	6780	População em Idade Escolar de 0 a 3 Anos: 6.780
76	3507605	Bragança Paulista	8058	População em Idade Escolar de 0 a 3 Anos: 8.058
77	3507704	Braúna	251	População em Idade Escolar de 0 a 3 Anos: 251
78	3507803	Brodowski	1136	População em Idade Escolar de 0 a 3 Anos: 1.136
79	3507902	Brotas	1235	População em Idade Escolar de 0 a 3 Anos: 1.235
80	3508009	Buri	1285	População em Idade Escolar de 0 a 3 Anos: 1.285
81	3508108	Buritama	750	População em Idade Escolar de 0 a 3 Anos: 750
82	3508207	Buritizal	189	População em Idade Escolar de 0 a 3 Anos: 189
83	3508306	Cabrália Paulista	202	População em Idade Escolar de 0 a 3 Anos: 202
84	3508405	Cabreúva	2877	População em Idade Escolar de 0 a 3 Anos: 2.877
85	3508504	Caçapava	4576	População em Idade Escolar de 0 a 3 Anos: 4.576
86	3508603	Cachoeira Paulista	1534	População em Idade Escolar de 0 a 3 Anos: 1.534
87	3508702	Caconde	927	População em Idade Escolar de 0 a 3 Anos: 927
88	3508801	Cafelândia	832	População em Idade Escolar de 0 a 3 Anos: 832
89	3508900	Caiabu	195	População em Idade Escolar de 0 a 3 Anos: 195
90	3509007	Caieiras	5314	População em Idade Escolar de 0 a 3 Anos: 5.314
91	3509106	Caiuá	245	População em Idade Escolar de 0 a 3 Anos: 245
92	3509205	Cajamar	4718	População em Idade Escolar de 0 a 3 Anos: 4.718
93	3509304	Cajobi	415	População em Idade Escolar de 0 a 3 Anos: 415
94	3509403	Cajuru	1412	População em Idade Escolar de 0 a 3 Anos: 1.412
95	3509502	Campinas	53825	População em Idade Escolar de 0 a 3 Anos: 53.825
96	3509601	Campo Limpo Paulista	4360	População em Idade Escolar de 0 a 3 Anos: 4.360
97	3509700	Campos do Jordão	2887	População em Idade Escolar de 0 a 3 Anos: 2.887
98	3509809	Campos Novos Paulista	242	População em Idade Escolar de 0 a 3 Anos: 242
99	3509908	Cananéia	727	População em Idade Escolar de 0 a 3 Anos: 727
100	3510005	Cândido Mota	1347	População em Idade Escolar de 0 a 3 Anos: 1.347
101	3510104	Cândido Rodrigues	103	População em Idade Escolar de 0 a 3 Anos: 103
102	3510203	Capão Bonito	2607	População em Idade Escolar de 0 a 3 Anos: 2.607
103	3510302	Capela do Alto	1170	População em Idade Escolar de 0 a 3 Anos: 1.170
104	3510401	Capivari	2896	População em Idade Escolar de 0 a 3 Anos: 2.896
