id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1011758	Matrícula Inicial no Ensino Médio – Total: 1.011.758
682	682	Região Administrativa de Registro	15279	Matrícula Inicial no Ensino Médio – Total: 15.279
683	683	Região Administrativa de Santos	75970	Matrícula Inicial no Ensino Médio – Total: 75.970
684	684	Região Administrativa de São José dos Campos	114911	Matrícula Inicial no Ensino Médio – Total: 114.911
685	685	Região Administrativa de Sorocaba	135528	Matrícula Inicial no Ensino Médio – Total: 135.528
686	686	Região Administrativa de Campinas	289699	Matrícula Inicial no Ensino Médio – Total: 289.699
687	687	Região Administrativa de Ribeirão Preto	57974	Matrícula Inicial no Ensino Médio – Total: 57.974
688	688	Região Administrativa de Bauru	50043	Matrícula Inicial no Ensino Médio – Total: 50.043
689	689	Região Administrativa de São José do Rio Preto	68844	Matrícula Inicial no Ensino Médio – Total: 68.844
690	690	Região Administrativa de Araçatuba	35124	Matrícula Inicial no Ensino Médio – Total: 35.124
691	691	Região Administrativa de Presidente Prudente	43572	Matrícula Inicial no Ensino Médio – Total: 43.572
692	692	Região Administrativa de Marília	47073	Matrícula Inicial no Ensino Médio – Total: 47.073
693	693	Região Administrativa Central	45221	Matrícula Inicial no Ensino Médio – Total: 45.221
694	694	Região Administrativa de Barretos	21226	Matrícula Inicial no Ensino Médio – Total: 21.226
695	695	Região Administrativa de Franca	33314	Matrícula Inicial no Ensino Médio – Total: 33.314
