id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1050897	Matrícula Inicial no Ensino Médio: 1.050.897
682	682	Região Administrativa de Registro	14681	Matrícula Inicial no Ensino Médio: 14.681
683	683	Região Administrativa de Santos	79203	Matrícula Inicial no Ensino Médio: 79.203
684	684	Região Administrativa de São José dos Campos	122527	Matrícula Inicial no Ensino Médio: 122.527
685	685	Região Administrativa de Sorocaba	126896	Matrícula Inicial no Ensino Médio: 126.896
686	686	Região Administrativa de Campinas	282707	Matrícula Inicial no Ensino Médio: 282.707
687	687	Região Administrativa de Ribeirão Preto	56761	Matrícula Inicial no Ensino Médio: 56.761
688	688	Região Administrativa de Bauru	50573	Matrícula Inicial no Ensino Médio: 50.573
689	689	Região Administrativa de São José do Rio Preto	68731	Matrícula Inicial no Ensino Médio: 68.731
690	690	Região Administrativa de Araçatuba	38090	Matrícula Inicial no Ensino Médio: 38.090
691	691	Região Administrativa de Presidente Prudente	43303	Matrícula Inicial no Ensino Médio: 43.303
692	692	Região Administrativa de Marília	48135	Matrícula Inicial no Ensino Médio: 48.135
693	693	Região Administrativa Central	42785	Matrícula Inicial no Ensino Médio: 42.785
694	694	Região Administrativa de Barretos	20976	Matrícula Inicial no Ensino Médio: 20.976
695	695	Região Administrativa de Franca	32876	Matrícula Inicial no Ensino Médio: 32.876
