id	ibge	localidade	valor	label
680	680	Região Metropolitana da Baixada Santista	76.46	Participação das Redes Pública e Conveniada no Total de Matrículas Iniciais na Creche (Em %): 76,46
681	681	Região Metropolitana de São Paulo	78.81	Participação das Redes Pública e Conveniada no Total de Matrículas Iniciais na Creche (Em %): 78,81
696	696	Região Metropolitana de Campinas	82.35	Participação das Redes Pública e Conveniada no Total de Matrículas Iniciais na Creche (Em %): 82,35
697	697	Região Metropolitana do Vale do Paraíba e Litoral Norte	NA	Participação das Redes Pública e Conveniada no Total de Matrículas Iniciais na Creche (Em %): NA
