id	ibge	localidade	valor	label
1	3500105	Adamantina	670	População de 4 e 5 anos: 670
2	3500204	Adolfo	71	População de 4 e 5 anos: 71
3	3500303	Aguaí	940	População de 4 e 5 anos: 940
4	3500402	Águas da Prata	159	População de 4 e 5 anos: 159
5	3500501	Águas de Lindóia	422	População de 4 e 5 anos: 422
6	3500600	Águas de São Pedro	49	População de 4 e 5 anos: 49
7	3500709	Agudos	942	População de 4 e 5 anos: 942
8	3500808	Alfredo Marcondes	68	População de 4 e 5 anos: 68
9	3500907	Altair	115	População de 4 e 5 anos: 115
10	3501004	Altinópolis	342	População de 4 e 5 anos: 342
11	3501103	Alto Alegre	85	População de 4 e 5 anos: 85
12	3501202	Álvares Florence	61	População de 4 e 5 anos: 61
13	3501301	Álvares Machado	521	População de 4 e 5 anos: 521
14	3501400	Álvaro de Carvalho	108	População de 4 e 5 anos: 108
15	3501509	Alvinlândia	94	População de 4 e 5 anos: 94
16	3501608	Americana	4925	População de 4 e 5 anos: 4.925
17	3501707	Américo Brasiliense	1076	População de 4 e 5 anos: 1.076
18	3501806	Américo de Campos	117	População de 4 e 5 anos: 117
19	3501905	Amparo	1431	População de 4 e 5 anos: 1.431
20	3502002	Analândia	117	População de 4 e 5 anos: 117
610	3540259	Pontalinda	118	População de 4 e 5 anos: 118
611	3540754	Potim	542	População de 4 e 5 anos: 542
612	3543253	Ribeirão Grande	200	População de 4 e 5 anos: 200
613	3544251	Rosana	457	População de 4 e 5 anos: 457
614	3545159	Saltinho	146	População de 4 e 5 anos: 146
615	3549250	São João de Iracema	48	População de 4 e 5 anos: 48
616	3549953	São Lourenço da Serra	392	População de 4 e 5 anos: 392
617	3548054	Santo Antonio do Aracanguá	184	População de 4 e 5 anos: 184
618	3552551	Suzanápolis	88	População de 4 e 5 anos: 88
619	3553856	Taquarivaí	155	População de 4 e 5 anos: 155
620	3553955	Tarumã	398	População de 4 e 5 anos: 398
621	3554656	Torre de Pedra	51	População de 4 e 5 anos: 51
622	3554953	Tuiuti	124	População de 4 e 5 anos: 124
623	3555356	Ubarana	156	População de 4 e 5 anos: 156
624	3556354	Vargem	215	População de 4 e 5 anos: 215
625	3557154	Zacarias	59	População de 4 e 5 anos: 59
626	3503356	Arco Íris	44	População de 4 e 5 anos: 44
627	3507753	Brejo Alegre	54	População de 4 e 5 anos: 54
628	3509957	Canas	155	População de 4 e 5 anos: 155
629	3540853	Pracinha	44	População de 4 e 5 anos: 44
630	3541059	Pratânia	120	População de 4 e 5 anos: 120
631	3541653	Quadra	92	População de 4 e 5 anos: 92
632	3546256	Santa Cruz da Esperança	54	População de 4 e 5 anos: 54
633	3547650	Santa Salete	26	População de 4 e 5 anos: 26
634	3556958	Vitória Brasil	41	População de 4 e 5 anos: 41
635	3521150	Ipiguá	108	População de 4 e 5 anos: 108
636	3553658	Taquaral	57	População de 4 e 5 anos: 57
637	3515657	Fernão	33	População de 4 e 5 anos: 33
638	3516853	Gavião Peixoto	116	População de 4 e 5 anos: 116
639	3525854	Jumirim	58	População de 4 e 5 anos: 58
640	3532157	Nantes	75	População de 4 e 5 anos: 75
641	3532868	Nova Castilho	32	População de 4 e 5 anos: 32
642	3534757	Ouroeste	224	População de 4 e 5 anos: 224
643	3536570	Paulistânia	29	População de 4 e 5 anos: 29
644	3543238	Ribeirão dos Índios	41	População de 4 e 5 anos: 41
645	3554755	Trabiju	40	População de 4 e 5 anos: 40
21	3502101	Andradina	1260	População de 4 e 5 anos: 1.260
22	3502200	Angatuba	610	População de 4 e 5 anos: 610
23	3502309	Anhembi	172	População de 4 e 5 anos: 172
24	3502408	Anhumas	86	População de 4 e 5 anos: 86
25	3502507	Aparecida	887	População de 4 e 5 anos: 887
26	3502606	Aparecida d'Oeste	79	População de 4 e 5 anos: 79
27	3502705	Apiaí	660	População de 4 e 5 anos: 660
28	3502804	Araçatuba	4231	População de 4 e 5 anos: 4.231
29	3502903	Araçoiaba da Serra	766	População de 4 e 5 anos: 766
