id	ibge	localidade	valor	label
1	3500105	Adamantina	800	População de 4 e 5 Anos: 800
2	3500204	Adolfo	93	População de 4 e 5 Anos: 93
3	3500303	Aguaí	947	População de 4 e 5 Anos: 947
4	3500402	Águas da Prata	186	População de 4 e 5 Anos: 186
5	3500501	Águas de Lindóia	437	População de 4 e 5 Anos: 437
6	3500600	Águas de São Pedro	48	População de 4 e 5 Anos: 48
7	3500709	Agudos	1021	População de 4 e 5 Anos: 1.021
8	3500808	Alfredo Marcondes	96	População de 4 e 5 Anos: 96
9	3500907	Altair	121	População de 4 e 5 Anos: 121
10	3501004	Altinópolis	430	População de 4 e 5 Anos: 430
11	3501103	Alto Alegre	96	População de 4 e 5 Anos: 96
12	3501202	Álvares Florence	79	População de 4 e 5 Anos: 79
13	3501301	Álvares Machado	722	População de 4 e 5 Anos: 722
14	3501400	Álvaro de Carvalho	103	População de 4 e 5 Anos: 103
15	3501509	Alvinlândia	87	População de 4 e 5 Anos: 87
16	3501608	Americana	4999	População de 4 e 5 Anos: 4.999
17	3501707	Américo Brasiliense	1013	População de 4 e 5 Anos: 1.013
18	3501806	Américo de Campos	134	População de 4 e 5 Anos: 134
19	3501905	Amparo	1641	População de 4 e 5 Anos: 1.641
20	3502002	Analândia	127	População de 4 e 5 Anos: 127
610	3540259	Pontalinda	117	População de 4 e 5 Anos: 117
611	3540754	Potim	555	População de 4 e 5 Anos: 555
612	3543253	Ribeirão Grande	237	População de 4 e 5 Anos: 237
613	3544251	Rosana	702	População de 4 e 5 Anos: 702
614	3545159	Saltinho	158	População de 4 e 5 Anos: 158
615	3549250	São João de Iracema	43	População de 4 e 5 Anos: 43
616	3549953	São Lourenço da Serra	424	População de 4 e 5 Anos: 424
617	3548054	Santo Antonio do Aracanguá	210	População de 4 e 5 Anos: 210
618	3552551	Suzanápolis	93	População de 4 e 5 Anos: 93
619	3553856	Taquarivaí	193	População de 4 e 5 Anos: 193
620	3553955	Tarumã	396	População de 4 e 5 Anos: 396
621	3554656	Torre de Pedra	63	População de 4 e 5 Anos: 63
622	3554953	Tuiuti	134	População de 4 e 5 Anos: 134
623	3555356	Ubarana	176	População de 4 e 5 Anos: 176
624	3556354	Vargem	214	População de 4 e 5 Anos: 214
625	3557154	Zacarias	58	População de 4 e 5 Anos: 58
626	3503356	Arco Íris	48	População de 4 e 5 Anos: 48
627	3507753	Brejo Alegre	73	População de 4 e 5 Anos: 73
628	3509957	Canas	140	População de 4 e 5 Anos: 140
629	3540853	Pracinha	51	População de 4 e 5 Anos: 51
630	3541059	Pratânia	146	População de 4 e 5 Anos: 146
631	3541653	Quadra	90	População de 4 e 5 Anos: 90
632	3546256	Santa Cruz da Esperança	59	População de 4 e 5 Anos: 59
633	3547650	Santa Salete	27	População de 4 e 5 Anos: 27
634	3556958	Vitória Brasil	44	População de 4 e 5 Anos: 44
635	3521150	Ipiguá	112	População de 4 e 5 Anos: 112
636	3553658	Taquaral	82	População de 4 e 5 Anos: 82
637	3515657	Fernão	47	População de 4 e 5 Anos: 47
638	3516853	Gavião Peixoto	140	População de 4 e 5 Anos: 140
639	3525854	Jumirim	78	População de 4 e 5 Anos: 78
640	3532157	Nantes	89	População de 4 e 5 Anos: 89
641	3532868	Nova Castilho	26	População de 4 e 5 Anos: 26
642	3534757	Ouroeste	198	População de 4 e 5 Anos: 198
643	3536570	Paulistânia	58	População de 4 e 5 Anos: 58
644	3543238	Ribeirão dos Índios	51	População de 4 e 5 Anos: 51
645	3554755	Trabiju	46	População de 4 e 5 Anos: 46
21	3502101	Andradina	1411	População de 4 e 5 Anos: 1.411
22	3502200	Angatuba	673	População de 4 e 5 Anos: 673
23	3502309	Anhembi	168	População de 4 e 5 Anos: 168
24	3502408	Anhumas	103	População de 4 e 5 Anos: 103
25	3502507	Aparecida	998	População de 4 e 5 Anos: 998
26	3502606	Aparecida d'Oeste	112	População de 4 e 5 Anos: 112
27	3502705	Apiaí	931	População de 4 e 5 Anos: 931
28	3502804	Araçatuba	4338	População de 4 e 5 Anos: 4.338
29	3502903	Araçoiaba da Serra	695	População de 4 e 5 Anos: 695
30	3503000	Aramina	130	População de 4 e 5 Anos: 130
31	3503109	Arandu	190	População de 4 e 5 Anos: 190
32	3503208	Araraquara	4843	População de 4 e 5 Anos: 4.843
33	3503307	Araras	2966	População de 4 e 5 Anos: 2.966
34	3503406	Arealva	201	População de 4 e 5 Anos: 201
35	3503505	Areias	129	População de 4 e 5 Anos: 129
36	3503604	Areiópolis	377	População de 4 e 5 Anos: 377
37	3503703	Ariranha	221	População de 4 e 5 Anos: 221
38	3503802	Artur Nogueira	1247	População de 4 e 5 Anos: 1.247
39	3503901	Arujá	2309	População de 4 e 5 Anos: 2.309
40	3504008	Assis	2344	População de 4 e 5 Anos: 2.344
41	3504107	Atibaia	3489	População de 4 e 5 Anos: 3.489
42	3504206	Auriflama	369	População de 4 e 5 Anos: 369
43	3504305	Avaí	149	População de 4 e 5 Anos: 149
44	3504404	Avanhandava	319	População de 4 e 5 Anos: 319
45	3504503	Avaré	2316	População de 4 e 5 Anos: 2.316
46	3504602	Bady Bassitt	359	População de 4 e 5 Anos: 359
47	3504701	Balbinos	48	População de 4 e 5 Anos: 48
48	3504800	Bálsamo	175	População de 4 e 5 Anos: 175
49	3504909	Bananal	304	População de 4 e 5 Anos: 304
50	3505005	Barão de Antonina	89	População de 4 e 5 Anos: 89
51	3505104	Barbosa	203	População de 4 e 5 Anos: 203
52	3505203	Bariri	828	População de 4 e 5 Anos: 828
53	3505302	Barra Bonita	866	População de 4 e 5 Anos: 866
54	3505401	Barra do Turvo	300	População de 4 e 5 Anos: 300
55	3505500	Barretos	2882	População de 4 e 5 Anos: 2.882
56	3505609	Barrinha	930	População de 4 e 5 Anos: 930
57	3505708	Barueri	7518	População de 4 e 5 Anos: 7.518
58	3505807	Bastos	624	População de 4 e 5 Anos: 624
59	3505906	Batatais	1519	População de 4 e 5 Anos: 1.519
60	3506003	Bauru	9119	População de 4 e 5 Anos: 9.119
