id	ibge	localidade	valor	label
1	3500105	Adamantina	929	População de 4 e 5 anos: 929
2	3500204	Adolfo	102	População de 4 e 5 anos: 102
3	3500303	Aguaí	1030	População de 4 e 5 anos: 1.030
4	3500402	Águas da Prata	215	População de 4 e 5 anos: 215
5	3500501	Águas de Lindóia	507	População de 4 e 5 anos: 507
6	3500600	Águas de São Pedro	53	População de 4 e 5 anos: 53
7	3500709	Agudos	1204	População de 4 e 5 anos: 1.204
8	3500808	Alfredo Marcondes	111	População de 4 e 5 anos: 111
9	3500907	Altair	136	População de 4 e 5 anos: 136
10	3501004	Altinópolis	514	População de 4 e 5 anos: 514
11	3501103	Alto Alegre	117	População de 4 e 5 anos: 117
12	3501202	Álvares Florence	107	População de 4 e 5 anos: 107
13	3501301	Álvares Machado	844	População de 4 e 5 anos: 844
14	3501400	Álvaro de Carvalho	117	População de 4 e 5 anos: 117
15	3501509	Alvinlândia	98	População de 4 e 5 anos: 98
16	3501608	Americana	5419	População de 4 e 5 anos: 5.419
17	3501707	Américo Brasiliense	1077	População de 4 e 5 anos: 1.077
18	3501806	Américo de Campos	154	População de 4 e 5 anos: 154
19	3501905	Amparo	1858	População de 4 e 5 anos: 1.858
20	3502002	Analândia	131	População de 4 e 5 anos: 131
610	3540259	Pontalinda	120	População de 4 e 5 anos: 120
611	3540754	Potim	542	População de 4 e 5 anos: 542
612	3543253	Ribeirão Grande	275	População de 4 e 5 anos: 275
613	3544251	Rosana	1036	População de 4 e 5 anos: 1.036
614	3545159	Saltinho	153	População de 4 e 5 anos: 153
615	3549250	São João de Iracema	49	População de 4 e 5 anos: 49
616	3549953	São Lourenço da Serra	496	População de 4 e 5 anos: 496
617	3548054	Santo Antonio do Aracanguá	249	População de 4 e 5 anos: 249
618	3552551	Suzanápolis	91	População de 4 e 5 anos: 91
619	3553856	Taquarivaí	205	População de 4 e 5 anos: 205
620	3553955	Tarumã	412	População de 4 e 5 anos: 412
621	3554656	Torre de Pedra	77	População de 4 e 5 anos: 77
