id	ibge	localidade	valor	label
1	3500105	Adamantina	909	População de 4 e 5 Anos: 909
2	3500204	Adolfo	99	População de 4 e 5 Anos: 99
3	3500303	Aguaí	1018	População de 4 e 5 Anos: 1.018
4	3500402	Águas da Prata	209	População de 4 e 5 Anos: 209
5	3500501	Águas de Lindóia	495	População de 4 e 5 Anos: 495
6	3500600	Águas de São Pedro	52	População de 4 e 5 Anos: 52
7	3500709	Agudos	1175	População de 4 e 5 Anos: 1.175
8	3500808	Alfredo Marcondes	108	População de 4 e 5 Anos: 108
9	3500907	Altair	133	População de 4 e 5 Anos: 133
10	3501004	Altinópolis	499	População de 4 e 5 Anos: 499
11	3501103	Alto Alegre	114	População de 4 e 5 Anos: 114
12	3501202	Álvares Florence	102	População de 4 e 5 Anos: 102
13	3501301	Álvares Machado	823	População de 4 e 5 Anos: 823
14	3501400	Álvaro de Carvalho	115	População de 4 e 5 Anos: 115
15	3501509	Alvinlândia	99	População de 4 e 5 Anos: 99
16	3501608	Americana	5359	População de 4 e 5 Anos: 5.359
17	3501707	Américo Brasiliense	1069	População de 4 e 5 Anos: 1.069
18	3501806	Américo de Campos	152	População de 4 e 5 Anos: 152
19	3501905	Amparo	1825	População de 4 e 5 Anos: 1.825
20	3502002	Analândia	132	População de 4 e 5 Anos: 132
610	3540259	Pontalinda	121	População de 4 e 5 Anos: 121
611	3540754	Potim	548	População de 4 e 5 Anos: 548
612	3543253	Ribeirão Grande	268	População de 4 e 5 Anos: 268
613	3544251	Rosana	978	População de 4 e 5 Anos: 978
614	3545159	Saltinho	154	População de 4 e 5 Anos: 154
615	3549250	São João de Iracema	48	População de 4 e 5 Anos: 48
616	3549953	São Lourenço da Serra	486	População de 4 e 5 Anos: 486
617	3548054	Santo Antonio do Aracanguá	240	População de 4 e 5 Anos: 240
618	3552551	Suzanápolis	92	População de 4 e 5 Anos: 92
619	3553856	Taquarivaí	203	População de 4 e 5 Anos: 203
620	3553955	Tarumã	410	População de 4 e 5 Anos: 410
621	3554656	Torre de Pedra	76	População de 4 e 5 Anos: 76
622	3554953	Tuiuti	137	População de 4 e 5 Anos: 137
623	3555356	Ubarana	181	População de 4 e 5 Anos: 181
624	3556354	Vargem	207	População de 4 e 5 Anos: 207
625	3557154	Zacarias	61	População de 4 e 5 Anos: 61
626	3503356	Arco Íris	60	População de 4 e 5 Anos: 60
627	3507753	Brejo Alegre	78	População de 4 e 5 Anos: 78
628	3509957	Canas	133	População de 4 e 5 Anos: 133
629	3540853	Pracinha	51	População de 4 e 5 Anos: 51
630	3541059	Pratânia	152	População de 4 e 5 Anos: 152
631	3541653	Quadra	85	População de 4 e 5 Anos: 85
632	3546256	Santa Cruz da Esperança	71	População de 4 e 5 Anos: 71
633	3547650	Santa Salete	32	População de 4 e 5 Anos: 32
634	3556958	Vitória Brasil	45	População de 4 e 5 Anos: 45
635	3521150	Ipiguá	118	População de 4 e 5 Anos: 118
636	3553658	Taquaral	83	População de 4 e 5 Anos: 83
637	3515657	Fernão	45	População de 4 e 5 Anos: 45
638	3516853	Gavião Peixoto	147	População de 4 e 5 Anos: 147
639	3525854	Jumirim	69	População de 4 e 5 Anos: 69
640	3532157	Nantes	89	População de 4 e 5 Anos: 89
641	3532868	Nova Castilho	30	População de 4 e 5 Anos: 30
642	3534757	Ouroeste	195	População de 4 e 5 Anos: 195
643	3536570	Paulistânia	70	População de 4 e 5 Anos: 70
644	3543238	Ribeirão dos Índios	58	População de 4 e 5 Anos: 58
645	3554755	Trabiju	54	População de 4 e 5 Anos: 54
21	3502101	Andradina	1649	População de 4 e 5 Anos: 1.649
22	3502200	Angatuba	704	População de 4 e 5 Anos: 704
23	3502309	Anhembi	162	População de 4 e 5 Anos: 162
24	3502408	Anhumas	109	População de 4 e 5 Anos: 109
25	3502507	Aparecida	1144	População de 4 e 5 Anos: 1.144
26	3502606	Aparecida d'Oeste	138	População de 4 e 5 Anos: 138
27	3502705	Apiaí	1166	População de 4 e 5 Anos: 1.166
28	3502804	Araçatuba	4883	População de 4 e 5 Anos: 4.883
29	3502903	Araçoiaba da Serra	678	População de 4 e 5 Anos: 678
30	3503000	Aramina	146	População de 4 e 5 Anos: 146
31	3503109	Arandu	233	População de 4 e 5 Anos: 233
32	3503208	Araraquara	5222	População de 4 e 5 Anos: 5.222
33	3503307	Araras	3281	População de 4 e 5 Anos: 3.281
34	3503406	Arealva	216	População de 4 e 5 Anos: 216
35	3503505	Areias	142	População de 4 e 5 Anos: 142
36	3503604	Areiópolis	420	População de 4 e 5 Anos: 420
37	3503703	Ariranha	221	População de 4 e 5 Anos: 221
38	3503802	Artur Nogueira	1226	População de 4 e 5 Anos: 1.226
39	3503901	Arujá	2324	População de 4 e 5 Anos: 2.324
40	3504008	Assis	2558	População de 4 e 5 Anos: 2.558
41	3504107	Atibaia	3670	População de 4 e 5 Anos: 3.670
42	3504206	Auriflama	420	População de 4 e 5 Anos: 420
43	3504305	Avaí	170	População de 4 e 5 Anos: 170
44	3504404	Avanhandava	353	População de 4 e 5 Anos: 353
45	3504503	Avaré	2489	População de 4 e 5 Anos: 2.489
46	3504602	Bady Bassitt	379	População de 4 e 5 Anos: 379
47	3504701	Balbinos	42	População de 4 e 5 Anos: 42
48	3504800	Bálsamo	200	População de 4 e 5 Anos: 200
49	3504909	Bananal	350	População de 4 e 5 Anos: 350
50	3505005	Barão de Antonina	84	População de 4 e 5 Anos: 84
51	3505104	Barbosa	227	População de 4 e 5 Anos: 227
52	3505203	Bariri	863	População de 4 e 5 Anos: 863
53	3505302	Barra Bonita	1028	População de 4 e 5 Anos: 1.028
54	3505401	Barra do Turvo	362	População de 4 e 5 Anos: 362
55	3505500	Barretos	3128	População de 4 e 5 Anos: 3.128
56	3505609	Barrinha	958	População de 4 e 5 Anos: 958
57	3505708	Barueri	8198	População de 4 e 5 Anos: 8.198
58	3505807	Bastos	715	População de 4 e 5 Anos: 715
59	3505906	Batatais	1689	População de 4 e 5 Anos: 1.689
60	3506003	Bauru	9954	População de 4 e 5 Anos: 9.954
61	3506102	Bebedouro	2423	População de 4 e 5 Anos: 2.423
62	3506201	Bento de Abreu	75	População de 4 e 5 Anos: 75
63	3506300	Bernardino de Campos	331	População de 4 e 5 Anos: 331
64	3506409	Bilac	169	População de 4 e 5 Anos: 169
65	3506508	Birigui	2872	População de 4 e 5 Anos: 2.872
66	3506607	Biritiba Mirim	1001	População de 4 e 5 Anos: 1.001
67	3506706	Boa Esperança do Sul	494	População de 4 e 5 Anos: 494
68	3506805	Bocaina	297	População de 4 e 5 Anos: 297
69	3506904	Bofete	299	População de 4 e 5 Anos: 299
70	3507001	Boituva	1212	População de 4 e 5 Anos: 1.212
71	3507100	Bom Jesus dos Perdões	539	População de 4 e 5 Anos: 539
72	3507209	Borá	30	População de 4 e 5 Anos: 30
73	3507308	Boracéia	128	População de 4 e 5 Anos: 128
74	3507407	Borborema	377	População de 4 e 5 Anos: 377
75	3507506	Botucatu	3464	População de 4 e 5 Anos: 3.464
76	3507605	Bragança Paulista	4159	População de 4 e 5 Anos: 4.159
77	3507704	Braúna	119	População de 4 e 5 Anos: 119
78	3507803	Brodowski	610	População de 4 e 5 Anos: 610
79	3507902	Brotas	677	População de 4 e 5 Anos: 677
80	3508009	Buri	727	População de 4 e 5 Anos: 727
81	3508108	Buritama	414	População de 4 e 5 Anos: 414
82	3508207	Buritizal	120	População de 4 e 5 Anos: 120
83	3508306	Cabrália Paulista	182	População de 4 e 5 Anos: 182
84	3508405	Cabreúva	1395	População de 4 e 5 Anos: 1.395
85	3508504	Caçapava	2599	População de 4 e 5 Anos: 2.599
86	3508603	Cachoeira Paulista	900	População de 4 e 5 Anos: 900
87	3508702	Caconde	676	População de 4 e 5 Anos: 676
88	3508801	Cafelândia	494	População de 4 e 5 Anos: 494
89	3508900	Caiabu	136	População de 4 e 5 Anos: 136
90	3509007	Caieiras	2724	População de 4 e 5 Anos: 2.724
91	3509106	Caiuá	128	População de 4 e 5 Anos: 128
92	3509205	Cajamar	2058	População de 4 e 5 Anos: 2.058
93	3509304	Cajobi	294	População de 4 e 5 Anos: 294
94	3509403	Cajuru	770	População de 4 e 5 Anos: 770
95	3509502	Campinas	29085	População de 4 e 5 Anos: 29.085
96	3509601	Campo Limpo Paulista	2358	População de 4 e 5 Anos: 2.358
97	3509700	Campos do Jordão	1755	População de 4 e 5 Anos: 1.755
98	3509809	Campos Novos Paulista	149	População de 4 e 5 Anos: 149
99	3509908	Cananéia	515	População de 4 e 5 Anos: 515
100	3510005	Cândido Mota	914	População de 4 e 5 Anos: 914
101	3510104	Cândido Rodrigues	59	População de 4 e 5 Anos: 59
102	3510203	Capão Bonito	1890	População de 4 e 5 Anos: 1.890
103	3510302	Capela do Alto	567	População de 4 e 5 Anos: 567
104	3510401	Capivari	1491	População de 4 e 5 Anos: 1.491
105	3510500	Caraguatatuba	2997	População de 4 e 5 Anos: 2.997
106	3510609	Carapicuíba	12886	População de 4 e 5 Anos: 12.886
107	3510708	Cardoso	345	População de 4 e 5 Anos: 345
