id	ibge	localidade	valor	label
1	3500105	Adamantina	17705.70	PIB per Capita (Em reais correntes): 17.705,70
2	3500204	Adolfo	30778.25	PIB per Capita (Em reais correntes): 30.778,25
3	3500303	Aguaí	21370.02	PIB per Capita (Em reais correntes): 21.370,02
4	3500402	Águas da Prata	16157.12	PIB per Capita (Em reais correntes): 16.157,12
5	3500501	Águas de Lindóia	13263.52	PIB per Capita (Em reais correntes): 13.263,52
6	3500600	Águas de São Pedro	23267.65	PIB per Capita (Em reais correntes): 23.267,65
7	3500709	Agudos	32120.21	PIB per Capita (Em reais correntes): 32.120,21
8	3500808	Alfredo Marcondes	13700.56	PIB per Capita (Em reais correntes): 13.700,56
9	3500907	Altair	44200.66	PIB per Capita (Em reais correntes): 44.200,66
10	3501004	Altinópolis	21731.26	PIB per Capita (Em reais correntes): 21.731,26
11	3501103	Alto Alegre	18487.80	PIB per Capita (Em reais correntes): 18.487,80
12	3501202	Álvares Florence	20831.62	PIB per Capita (Em reais correntes): 20.831,62
13	3501301	Álvares Machado	10722.06	PIB per Capita (Em reais correntes): 10.722,06
14	3501400	Álvaro de Carvalho	10414.62	PIB per Capita (Em reais correntes): 10.414,62
15	3501509	Alvinlândia	13364.99	PIB per Capita (Em reais correntes): 13.364,99
16	3501608	Americana	32210.66	PIB per Capita (Em reais correntes): 32.210,66
17	3501707	Américo Brasiliense	19896.75	PIB per Capita (Em reais correntes): 19.896,75
18	3501806	Américo de Campos	13685.49	PIB per Capita (Em reais correntes): 13.685,49
19	3501905	Amparo	33903.06	PIB per Capita (Em reais correntes): 33.903,06
20	3502002	Analândia	22251.85	PIB per Capita (Em reais correntes): 22.251,85
21	3502101	Andradina	25286.33	PIB per Capita (Em reais correntes): 25.286,33
22	3502200	Angatuba	25073.97	PIB per Capita (Em reais correntes): 25.073,97
23	3502309	Anhembi	20245.39	PIB per Capita (Em reais correntes): 20.245,39
24	3502408	Anhumas	11478.09	PIB per Capita (Em reais correntes): 11.478,09
25	3502507	Aparecida	13819.42	PIB per Capita (Em reais correntes): 13.819,42
26	3502606	Aparecida d'Oeste	13492.16	PIB per Capita (Em reais correntes): 13.492,16
27	3502705	Apiaí	15069.03	PIB per Capita (Em reais correntes): 15.069,03
