id	ibge	localidade	valor	label
1	3500105	Adamantina	10351.25	PIB per Capita (Em reais correntes): 10.351,25
2	3500204	Adolfo	11124.37	PIB per Capita (Em reais correntes): 11.124,37
3	3500303	Aguaí	13697.35	PIB per Capita (Em reais correntes): 13.697,35
4	3500402	Águas da Prata	7153.53	PIB per Capita (Em reais correntes): 7.153,53
5	3500501	Águas de Lindóia	7286.73	PIB per Capita (Em reais correntes): 7.286,73
6	3500600	Águas de São Pedro	16671.32	PIB per Capita (Em reais correntes): 16.671,32
7	3500709	Agudos	15374.09	PIB per Capita (Em reais correntes): 15.374,09
8	3500808	Alfredo Marcondes	6154.98	PIB per Capita (Em reais correntes): 6.154,98
9	3500907	Altair	21311.63	PIB per Capita (Em reais correntes): 21.311,63
10	3501004	Altinópolis	14092.33	PIB per Capita (Em reais correntes): 14.092,33
11	3501103	Alto Alegre	7552.22	PIB per Capita (Em reais correntes): 7.552,22
12	3501202	Álvares Florence	10583.71	PIB per Capita (Em reais correntes): 10.583,71
13	3501301	Álvares Machado	5812.46	PIB per Capita (Em reais correntes): 5.812,46
14	3501400	Álvaro de Carvalho	5253.96	PIB per Capita (Em reais correntes): 5.253,96
15	3501509	Alvinlândia	7267.30	PIB per Capita (Em reais correntes): 7.267,30
16	3501608	Americana	21487.00	PIB per Capita (Em reais correntes): 21.487,00
17	3501707	Américo Brasiliense	11469.98	PIB per Capita (Em reais correntes): 11.469,98
18	3501806	Américo de Campos	6808.85	PIB per Capita (Em reais correntes): 6.808,85
19	3501905	Amparo	18069.59	PIB per Capita (Em reais correntes): 18.069,59
20	3502002	Analândia	14230.17	PIB per Capita (Em reais correntes): 14.230,17
21	3502101	Andradina	10332.01	PIB per Capita (Em reais correntes): 10.332,01
22	3502200	Angatuba	9944.59	PIB per Capita (Em reais correntes): 9.944,59
23	3502309	Anhembi	11794.14	PIB per Capita (Em reais correntes): 11.794,14
24	3502408	Anhumas	6778.40	PIB per Capita (Em reais correntes): 6.778,40
25	3502507	Aparecida	7318.69	PIB per Capita (Em reais correntes): 7.318,69
26	3502606	Aparecida d'Oeste	6603.79	PIB per Capita (Em reais correntes): 6.603,79
27	3502705	Apiaí	6274.70	PIB per Capita (Em reais correntes): 6.274,70
28	3502804	Araçatuba	10722.76	PIB per Capita (Em reais correntes): 10.722,76
29	3502903	Araçoiaba da Serra	6852.90	PIB per Capita (Em reais correntes): 6.852,90
30	3503000	Aramina	8979.81	PIB per Capita (Em reais correntes): 8.979,81
31	3503109	Arandu	6600.42	PIB per Capita (Em reais correntes): 6.600,42
32	3503208	Araraquara	14118.52	PIB per Capita (Em reais correntes): 14.118,52
33	3503307	Araras	14729.91	PIB per Capita (Em reais correntes): 14.729,91
34	3503406	Arealva	8286.70	PIB per Capita (Em reais correntes): 8.286,70
35	3503505	Areias	6745.16	PIB per Capita (Em reais correntes): 6.745,16
36	3503604	Areiópolis	6077.35	PIB per Capita (Em reais correntes): 6.077,35
37	3503703	Ariranha	52836.99	PIB per Capita (Em reais correntes): 52.836,99
38	3503802	Artur Nogueira	7841.85	PIB per Capita (Em reais correntes): 7.841,85
39	3503901	Arujá	13640.54	PIB per Capita (Em reais correntes): 13.640,54
40	3504008	Assis	9575.10	PIB per Capita (Em reais correntes): 9.575,10
41	3504107	Atibaia	12102.89	PIB per Capita (Em reais correntes): 12.102,89
42	3504206	Auriflama	7726.76	PIB per Capita (Em reais correntes): 7.726,76
43	3504305	Avaí	7975.40	PIB per Capita (Em reais correntes): 7.975,40
44	3504404	Avanhandava	7565.40	PIB per Capita (Em reais correntes): 7.565,40
45	3504503	Avaré	8442.33	PIB per Capita (Em reais correntes): 8.442,33
46	3504602	Bady Bassitt	14646.33	PIB per Capita (Em reais correntes): 14.646,33
47	3504701	Balbinos	4907.07	PIB per Capita (Em reais correntes): 4.907,07
48	3504800	Bálsamo	9212.51	PIB per Capita (Em reais correntes): 9.212,51
49	3504909	Bananal	6846.67	PIB per Capita (Em reais correntes): 6.846,67
50	3505005	Barão de Antonina	5855.21	PIB per Capita (Em reais correntes): 5.855,21
51	3505104	Barbosa	4823.52	PIB per Capita (Em reais correntes): 4.823,52
52	3505203	Bariri	11186.81	PIB per Capita (Em reais correntes): 11.186,81
53	3505302	Barra Bonita	14727.15	PIB per Capita (Em reais correntes): 14.727,15
54	3505401	Barra do Turvo	3655.52	PIB per Capita (Em reais correntes): 3.655,52
55	3505500	Barretos	12002.08	PIB per Capita (Em reais correntes): 12.002,08
56	3505609	Barrinha	7139.16	PIB per Capita (Em reais correntes): 7.139,16
57	3505708	Barueri	96768.47	PIB per Capita (Em reais correntes): 96.768,47
58	3505807	Bastos	10415.94	PIB per Capita (Em reais correntes): 10.415,94
59	3505906	Batatais	12783.07	PIB per Capita (Em reais correntes): 12.783,07
60	3506003	Bauru	12536.51	PIB per Capita (Em reais correntes): 12.536,51
61	3506102	Bebedouro	23265.34	PIB per Capita (Em reais correntes): 23.265,34
62	3506201	Bento de Abreu	22416.36	PIB per Capita (Em reais correntes): 22.416,36
63	3506300	Bernardino de Campos	7659.83	PIB per Capita (Em reais correntes): 7.659,83
64	3506409	Bilac	8643.34	PIB per Capita (Em reais correntes): 8.643,34
65	3506508	Birigui	9877.26	PIB per Capita (Em reais correntes): 9.877,26
66	3506607	Biritiba Mirim	6422.16	PIB per Capita (Em reais correntes): 6.422,16
67	3506706	Boa Esperança do Sul	10072.48	PIB per Capita (Em reais correntes): 10.072,48
68	3506805	Bocaina	13753.63	PIB per Capita (Em reais correntes): 13.753,63
69	3506904	Bofete	9943.53	PIB per Capita (Em reais correntes): 9.943,53
70	3507001	Boituva	14132.44	PIB per Capita (Em reais correntes): 14.132,44
71	3507100	Bom Jesus dos Perdões	8003.00	PIB per Capita (Em reais correntes): 8.003,00
72	3507209	Borá	21034.81	PIB per Capita (Em reais correntes): 21.034,81
73	3507308	Boracéia	17244.32	PIB per Capita (Em reais correntes): 17.244,32
74	3507407	Borborema	10482.24	PIB per Capita (Em reais correntes): 10.482,24
75	3507506	Botucatu	14650.69	PIB per Capita (Em reais correntes): 14.650,69
76	3507605	Bragança Paulista	11671.22	PIB per Capita (Em reais correntes): 11.671,22
77	3507704	Braúna	5836.36	PIB per Capita (Em reais correntes): 5.836,36
78	3507803	Brodowski	6864.82	PIB per Capita (Em reais correntes): 6.864,82
79	3507902	Brotas	11759.71	PIB per Capita (Em reais correntes): 11.759,71
80	3508009	Buri	7116.77	PIB per Capita (Em reais correntes): 7.116,77
81	3508108	Buritama	11078.91	PIB per Capita (Em reais correntes): 11.078,91
82	3508207	Buritizal	58944.32	PIB per Capita (Em reais correntes): 58.944,32
83	3508306	Cabrália Paulista	11589.62	PIB per Capita (Em reais correntes): 11.589,62
84	3508405	Cabreúva	18513.21	PIB per Capita (Em reais correntes): 18.513,21
85	3508504	Caçapava	17829.45	PIB per Capita (Em reais correntes): 17.829,45
86	3508603	Cachoeira Paulista	7922.85	PIB per Capita (Em reais correntes): 7.922,85
87	3508702	Caconde	8685.53	PIB per Capita (Em reais correntes): 8.685,53
88	3508801	Cafelândia	8813.17	PIB per Capita (Em reais correntes): 8.813,17
89	3508900	Caiabu	6729.17	PIB per Capita (Em reais correntes): 6.729,17
90	3509007	Caieiras	12655.16	PIB per Capita (Em reais correntes): 12.655,16
91	3509106	Caiuá	9849.52	PIB per Capita (Em reais correntes): 9.849,52
92	3509205	Cajamar	32411.33	PIB per Capita (Em reais correntes): 32.411,33
93	3509304	Cajobi	7914.47	PIB per Capita (Em reais correntes): 7.914,47
94	3509403	Cajuru	8079.65	PIB per Capita (Em reais correntes): 8.079,65
95	3509502	Campinas	22107.71	PIB per Capita (Em reais correntes): 22.107,71
96	3509601	Campo Limpo Paulista	9479.15	PIB per Capita (Em reais correntes): 9.479,15
97	3509700	Campos do Jordão	8694.50	PIB per Capita (Em reais correntes): 8.694,50
98	3509809	Campos Novos Paulista	11779.43	PIB per Capita (Em reais correntes): 11.779,43
99	3509908	Cananéia	5865.60	PIB per Capita (Em reais correntes): 5.865,60
100	3510005	Cândido Mota	11012.40	PIB per Capita (Em reais correntes): 11.012,40
101	3510104	Cândido Rodrigues	11596.37	PIB per Capita (Em reais correntes): 11.596,37
102	3510203	Capão Bonito	6949.83	PIB per Capita (Em reais correntes): 6.949,83
103	3510302	Capela do Alto	6751.17	PIB per Capita (Em reais correntes): 6.751,17
104	3510401	Capivari	14301.01	PIB per Capita (Em reais correntes): 14.301,01
105	3510500	Caraguatatuba	7686.09	PIB per Capita (Em reais correntes): 7.686,09
106	3510609	Carapicuíba	5386.16	PIB per Capita (Em reais correntes): 5.386,16
107	3510708	Cardoso	7108.04	PIB per Capita (Em reais correntes): 7.108,04
108	3510807	Casa Branca	12072.34	PIB per Capita (Em reais correntes): 12.072,34
109	3510906	Cássia dos Coqueiros	8901.60	PIB per Capita (Em reais correntes): 8.901,60
110	3511003	Castilho	31409.68	PIB per Capita (Em reais correntes): 31.409,68
111	3511102	Catanduva	14248.27	PIB per Capita (Em reais correntes): 14.248,27
112	3511201	Catiguá	9496.09	PIB per Capita (Em reais correntes): 9.496,09
113	3511300	Cedral	9007.79	PIB per Capita (Em reais correntes): 9.007,79
114	3511409	Cerqueira César	9619.94	PIB per Capita (Em reais correntes): 9.619,94
115	3511508	Cerquilho	45657.88	PIB per Capita (Em reais correntes): 45.657,88
116	3511607	Cesário Lange	7803.06	PIB per Capita (Em reais correntes): 7.803,06
117	3511706	Charqueada	6691.36	PIB per Capita (Em reais correntes): 6.691,36
118	3557204	Chavantes	13237.17	PIB per Capita (Em reais correntes): 13.237,17
119	3511904	Clementina	8056.30	PIB per Capita (Em reais correntes): 8.056,30
120	3512001	Colina	15530.86	PIB per Capita (Em reais correntes): 15.530,86
121	3512100	Colômbia	18629.15	PIB per Capita (Em reais correntes): 18.629,15
122	3512209	Conchal	8893.32	PIB per Capita (Em reais correntes): 8.893,32
123	3512308	Conchas	23272.83	PIB per Capita (Em reais correntes): 23.272,83
124	3512407	Cordeirópolis	65709.23	PIB per Capita (Em reais correntes): 65.709,23
125	3512506	Coroados	10868.03	PIB per Capita (Em reais correntes): 10.868,03
126	3512605	Coronel Macedo	7398.67	PIB per Capita (Em reais correntes): 7.398,67
127	3512704	Corumbataí	16457.50	PIB per Capita (Em reais correntes): 16.457,50
128	3512803	Cosmópolis	10304.97	PIB per Capita (Em reais correntes): 10.304,97
129	3512902	Cosmorama	8566.78	PIB per Capita (Em reais correntes): 8.566,78
130	3513009	Cotia	19133.63	PIB per Capita (Em reais correntes): 19.133,63
131	3513108	Cravinhos	8970.89	PIB per Capita (Em reais correntes): 8.970,89
132	3513207	Cristais Paulista	14303.07	PIB per Capita (Em reais correntes): 14.303,07
133	3513306	Cruzália	11929.65	PIB per Capita (Em reais correntes): 11.929,65
134	3513405	Cruzeiro	11221.47	PIB per Capita (Em reais correntes): 11.221,47
135	3513504	Cubatão	47036.44	PIB per Capita (Em reais correntes): 47.036,44
136	3513603	Cunha	3670.68	PIB per Capita (Em reais correntes): 3.670,68
137	3513702	Descalvado	16341.08	PIB per Capita (Em reais correntes): 16.341,08
138	3513801	Diadema	19442.28	PIB per Capita (Em reais correntes): 19.442,28
139	3513900	Divinolândia	8985.55	PIB per Capita (Em reais correntes): 8.985,55
140	3514007	Dobrada	6535.21	PIB per Capita (Em reais correntes): 6.535,21
141	3514106	Dois Córregos	10985.76	PIB per Capita (Em reais correntes): 10.985,76
142	3514205	Dolcinópolis	6610.00	PIB per Capita (Em reais correntes): 6.610,00
143	3514304	Dourado	7791.14	PIB per Capita (Em reais correntes): 7.791,14
144	3514403	Dracena	8765.74	PIB per Capita (Em reais correntes): 8.765,74
145	3514502	Duartina	6908.48	PIB per Capita (Em reais correntes): 6.908,48
146	3514601	Dumont	7783.21	PIB per Capita (Em reais correntes): 7.783,21
147	3514700	Echaporã	8989.14	PIB per Capita (Em reais correntes): 8.989,14
148	3514809	Eldorado	5329.14	PIB per Capita (Em reais correntes): 5.329,14
149	3514908	Elias Fausto	22104.97	PIB per Capita (Em reais correntes): 22.104,97
150	3515004	Embu das Artes	8119.07	PIB per Capita (Em reais correntes): 8.119,07
151	3515103	Embu-Guaçu	6138.00	PIB per Capita (Em reais correntes): 6.138,00
152	3515202	Estrela d'Oeste	34035.47	PIB per Capita (Em reais correntes): 34.035,47
