id	ibge	localidade	valor	label
1	3500105	Adamantina	9209.34	PIB per Capita (Em reais correntes): 9.209,34
2	3500204	Adolfo	11895.25	PIB per Capita (Em reais correntes): 11.895,25
3	3500303	Aguaí	14943.79	PIB per Capita (Em reais correntes): 14.943,79
4	3500402	Águas da Prata	10549.21	PIB per Capita (Em reais correntes): 10.549,21
5	3500501	Águas de Lindóia	6411.99	PIB per Capita (Em reais correntes): 6.411,99
6	3500600	Águas de São Pedro	15700.95	PIB per Capita (Em reais correntes): 15.700,95
7	3500709	Agudos	12179.84	PIB per Capita (Em reais correntes): 12.179,84
8	3500808	Alfredo Marcondes	5509.90	PIB per Capita (Em reais correntes): 5.509,90
9	3500907	Altair	22456.72	PIB per Capita (Em reais correntes): 22.456,72
10	3501004	Altinópolis	12219.19	PIB per Capita (Em reais correntes): 12.219,19
11	3501103	Alto Alegre	7932.90	PIB per Capita (Em reais correntes): 7.932,90
12	3501202	Álvares Florence	8865.14	PIB per Capita (Em reais correntes): 8.865,14
13	3501301	Álvares Machado	5341.51	PIB per Capita (Em reais correntes): 5.341,51
14	3501400	Álvaro de Carvalho	4952.71	PIB per Capita (Em reais correntes): 4.952,71
15	3501509	Alvinlândia	6557.61	PIB per Capita (Em reais correntes): 6.557,61
16	3501608	Americana	21810.75	PIB per Capita (Em reais correntes): 21.810,75
17	3501707	Américo Brasiliense	8744.44	PIB per Capita (Em reais correntes): 8.744,44
18	3501806	Américo de Campos	6918.29	PIB per Capita (Em reais correntes): 6.918,29
19	3501905	Amparo	16345.11	PIB per Capita (Em reais correntes): 16.345,11
20	3502002	Analândia	13470.45	PIB per Capita (Em reais correntes): 13.470,45
21	3502101	Andradina	11068.69	PIB per Capita (Em reais correntes): 11.068,69
22	3502200	Angatuba	10145.45	PIB per Capita (Em reais correntes): 10.145,45
23	3502309	Anhembi	12857.22	PIB per Capita (Em reais correntes): 12.857,22
24	3502408	Anhumas	6789.85	PIB per Capita (Em reais correntes): 6.789,85
25	3502507	Aparecida	6368.82	PIB per Capita (Em reais correntes): 6.368,82
26	3502606	Aparecida d'Oeste	6374.02	PIB per Capita (Em reais correntes): 6.374,02
27	3502705	Apiaí	5955.69	PIB per Capita (Em reais correntes): 5.955,69
28	3502804	Araçatuba	9812.79	PIB per Capita (Em reais correntes): 9.812,79
29	3502903	Araçoiaba da Serra	6071.54	PIB per Capita (Em reais correntes): 6.071,54
30	3503000	Aramina	8706.94	PIB per Capita (Em reais correntes): 8.706,94
31	3503109	Arandu	6061.76	PIB per Capita (Em reais correntes): 6.061,76
32	3503208	Araraquara	11899.95	PIB per Capita (Em reais correntes): 11.899,95
33	3503307	Araras	13579.50	PIB per Capita (Em reais correntes): 13.579,50
34	3503406	Arealva	7821.17	PIB per Capita (Em reais correntes): 7.821,17
35	3503505	Areias	5705.89	PIB per Capita (Em reais correntes): 5.705,89
36	3503604	Areiópolis	5111.60	PIB per Capita (Em reais correntes): 5.111,60
37	3503703	Ariranha	28486.02	PIB per Capita (Em reais correntes): 28.486,02
38	3503802	Artur Nogueira	6751.12	PIB per Capita (Em reais correntes): 6.751,12
39	3503901	Arujá	12538.29	PIB per Capita (Em reais correntes): 12.538,29
40	3504008	Assis	9218.52	PIB per Capita (Em reais correntes): 9.218,52
41	3504107	Atibaia	11175.08	PIB per Capita (Em reais correntes): 11.175,08
42	3504206	Auriflama	7535.83	PIB per Capita (Em reais correntes): 7.535,83
43	3504305	Avaí	7991.83	PIB per Capita (Em reais correntes): 7.991,83
44	3504404	Avanhandava	6811.53	PIB per Capita (Em reais correntes): 6.811,53
45	3504503	Avaré	7897.35	PIB per Capita (Em reais correntes): 7.897,35
46	3504602	Bady Bassitt	10338.53	PIB per Capita (Em reais correntes): 10.338,53
47	3504701	Balbinos	4913.55	PIB per Capita (Em reais correntes): 4.913,55
48	3504800	Bálsamo	9028.02	PIB per Capita (Em reais correntes): 9.028,02
49	3504909	Bananal	4658.90	PIB per Capita (Em reais correntes): 4.658,90
50	3505005	Barão de Antonina	6416.53	PIB per Capita (Em reais correntes): 6.416,53
51	3505104	Barbosa	5084.10	PIB per Capita (Em reais correntes): 5.084,10
52	3505203	Bariri	9818.87	PIB per Capita (Em reais correntes): 9.818,87
53	3505302	Barra Bonita	12617.07	PIB per Capita (Em reais correntes): 12.617,07
54	3505401	Barra do Turvo	3113.77	PIB per Capita (Em reais correntes): 3.113,77
55	3505500	Barretos	11094.58	PIB per Capita (Em reais correntes): 11.094,58
56	3505609	Barrinha	5971.78	PIB per Capita (Em reais correntes): 5.971,78
57	3505708	Barueri	77302.15	PIB per Capita (Em reais correntes): 77.302,15
58	3505807	Bastos	10323.09	PIB per Capita (Em reais correntes): 10.323,09
59	3505906	Batatais	11979.76	PIB per Capita (Em reais correntes): 11.979,76
60	3506003	Bauru	10855.89	PIB per Capita (Em reais correntes): 10.855,89
61	3506102	Bebedouro	55271.81	PIB per Capita (Em reais correntes): 55.271,81
62	3506201	Bento de Abreu	21126.69	PIB per Capita (Em reais correntes): 21.126,69
63	3506300	Bernardino de Campos	7322.17	PIB per Capita (Em reais correntes): 7.322,17
64	3506409	Bilac	8501.01	PIB per Capita (Em reais correntes): 8.501,01
65	3506508	Birigui	9042.26	PIB per Capita (Em reais correntes): 9.042,26
66	3506607	Biritiba Mirim	6653.02	PIB per Capita (Em reais correntes): 6.653,02
67	3506706	Boa Esperança do Sul	10730.56	PIB per Capita (Em reais correntes): 10.730,56
68	3506805	Bocaina	12565.31	PIB per Capita (Em reais correntes): 12.565,31
69	3506904	Bofete	8078.87	PIB per Capita (Em reais correntes): 8.078,87
70	3507001	Boituva	12456.44	PIB per Capita (Em reais correntes): 12.456,44
71	3507100	Bom Jesus dos Perdões	7452.89	PIB per Capita (Em reais correntes): 7.452,89
72	3507209	Borá	15011.01	PIB per Capita (Em reais correntes): 15.011,01
73	3507308	Boracéia	15518.53	PIB per Capita (Em reais correntes): 15.518,53
74	3507407	Borborema	9627.73	PIB per Capita (Em reais correntes): 9.627,73
75	3507506	Botucatu	13357.40	PIB per Capita (Em reais correntes): 13.357,40
76	3507605	Bragança Paulista	10323.14	PIB per Capita (Em reais correntes): 10.323,14
77	3507704	Braúna	5539.91	PIB per Capita (Em reais correntes): 5.539,91
78	3507803	Brodowski	6130.06	PIB per Capita (Em reais correntes): 6.130,06
79	3507902	Brotas	9349.94	PIB per Capita (Em reais correntes): 9.349,94
80	3508009	Buri	7369.41	PIB per Capita (Em reais correntes): 7.369,41
81	3508108	Buritama	10267.10	PIB per Capita (Em reais correntes): 10.267,10
82	3508207	Buritizal	41444.74	PIB per Capita (Em reais correntes): 41.444,74
83	3508306	Cabrália Paulista	9398.02	PIB per Capita (Em reais correntes): 9.398,02
