id	ibge	localidade	valor	label
1	3500105	Adamantina	1754	População de 6 a 10 Ano: 1.754
2	3500204	Adolfo	205	População de 6 a 10 Ano: 205
3	3500303	Aguaí	2309	População de 6 a 10 Ano: 2.309
4	3500402	Águas da Prata	425	População de 6 a 10 Ano: 425
5	3500501	Águas de Lindóia	1017	População de 6 a 10 Ano: 1.017
6	3500600	Águas de São Pedro	123	População de 6 a 10 Ano: 123
7	3500709	Agudos	2367	População de 6 a 10 Ano: 2.367
8	3500808	Alfredo Marcondes	199	População de 6 a 10 Ano: 199
9	3500907	Altair	286	População de 6 a 10 Ano: 286
10	3501004	Altinópolis	932	População de 6 a 10 Ano: 932
11	3501103	Alto Alegre	220	População de 6 a 10 Ano: 220
12	3501202	Álvares Florence	173	População de 6 a 10 Ano: 173
13	3501301	Álvares Machado	1519	População de 6 a 10 Ano: 1.519
14	3501400	Álvaro de Carvalho	259	População de 6 a 10 Ano: 259
15	3501509	Alvinlândia	217	População de 6 a 10 Ano: 217
16	3501608	Americana	12181	População de 6 a 10 Ano: 12.181
17	3501707	Américo Brasiliense	2585	População de 6 a 10 Ano: 2.585
18	3501806	Américo de Campos	319	População de 6 a 10 Ano: 319
19	3501905	Amparo	3739	População de 6 a 10 Ano: 3.739
20	3502002	Analândia	309	População de 6 a 10 Ano: 309
21	3502101	Andradina	3173	População de 6 a 10 Ano: 3.173
22	3502200	Angatuba	1608	População de 6 a 10 Ano: 1.608
23	3502309	Anhembi	462	População de 6 a 10 Ano: 462
24	3502408	Anhumas	243	População de 6 a 10 Ano: 243
25	3502507	Aparecida	2230	População de 6 a 10 Ano: 2.230
26	3502606	Aparecida d'Oeste	227	População de 6 a 10 Ano: 227
27	3502705	Apiaí	1864	População de 6 a 10 Ano: 1.864
28	3502804	Araçatuba	10437	População de 6 a 10 Ano: 10.437
29	3502903	Araçoiaba da Serra	1901	População de 6 a 10 Ano: 1.901
30	3503000	Aramina	304	População de 6 a 10 Ano: 304
31	3503109	Arandu	403	População de 6 a 10 Ano: 403
32	3503208	Araraquara	12000	População de 6 a 10 Ano: 12.000
33	3503307	Araras	7253	População de 6 a 10 Ano: 7.253
34	3503406	Arealva	459	População de 6 a 10 Ano: 459
35	3503505	Areias	281	População de 6 a 10 Ano: 281
36	3503604	Areiópolis	808	População de 6 a 10 Ano: 808
37	3503703	Ariranha	564	População de 6 a 10 Ano: 564
38	3503802	Artur Nogueira	3251	População de 6 a 10 Ano: 3.251
39	3503901	Arujá	5708	População de 6 a 10 Ano: 5.708
40	3504008	Assis	5712	População de 6 a 10 Ano: 5.712
41	3504107	Atibaia	8333	População de 6 a 10 Ano: 8.333
42	3504206	Auriflama	784	População de 6 a 10 Ano: 784
43	3504305	Avaí	347	População de 6 a 10 Ano: 347
44	3504404	Avanhandava	768	População de 6 a 10 Ano: 768
45	3504503	Avaré	5510	População de 6 a 10 Ano: 5.510
46	3504602	Bady Bassitt	926	População de 6 a 10 Ano: 926
47	3504701	Balbinos	91	População de 6 a 10 Ano: 91
48	3504800	Bálsamo	438	População de 6 a 10 Ano: 438
49	3504909	Bananal	713	População de 6 a 10 Ano: 713
50	3505005	Barão de Antonina	234	População de 6 a 10 Ano: 234
627	3507753	Brejo Alegre	164	População de 6 a 10 Ano: 164
628	3509957	Canas	386	População de 6 a 10 Ano: 386
629	3540853	Pracinha	107	População de 6 a 10 Ano: 107
630	3541059	Pratânia	342	População de 6 a 10 Ano: 342
631	3541653	Quadra	241	População de 6 a 10 Ano: 241
632	3546256	Santa Cruz da Esperança	140	População de 6 a 10 Ano: 140
633	3547650	Santa Salete	67	População de 6 a 10 Ano: 67
634	3556958	Vitória Brasil	103	População de 6 a 10 Ano: 103
635	3521150	Ipiguá	280	População de 6 a 10 Ano: 280
636	3553658	Taquaral	173	População de 6 a 10 Ano: 173
637	3515657	Fernão	101	População de 6 a 10 Ano: 101
638	3516853	Gavião Peixoto	315	População de 6 a 10 Ano: 315
639	3525854	Jumirim	184	População de 6 a 10 Ano: 184
640	3532157	Nantes	210	População de 6 a 10 Ano: 210
641	3532868	Nova Castilho	71	População de 6 a 10 Ano: 71
642	3534757	Ouroeste	542	População de 6 a 10 Ano: 542
643	3536570	Paulistânia	106	População de 6 a 10 Ano: 106
644	3543238	Ribeirão dos Índios	117	População de 6 a 10 Ano: 117
645	3554755	Trabiju	109	População de 6 a 10 Ano: 109
51	3505104	Barbosa	471	População de 6 a 10 Ano: 471
52	3505203	Bariri	2046	População de 6 a 10 Ano: 2.046
53	3505302	Barra Bonita	1889	População de 6 a 10 Ano: 1.889
54	3505401	Barra do Turvo	654	População de 6 a 10 Ano: 654
55	3505500	Barretos	6908	População de 6 a 10 Ano: 6.908
56	3505609	Barrinha	2331	População de 6 a 10 Ano: 2.331
57	3505708	Barueri	17731	População de 6 a 10 Ano: 17.731
58	3505807	Bastos	1351	População de 6 a 10 Ano: 1.351
59	3505906	Batatais	3495	População de 6 a 10 Ano: 3.495
60	3506003	Bauru	21371	População de 6 a 10 Ano: 21.371
61	3506102	Bebedouro	4513	População de 6 a 10 Ano: 4.513
62	3506201	Bento de Abreu	181	População de 6 a 10 Ano: 181
63	3506300	Bernardino de Campos	662	População de 6 a 10 Ano: 662
64	3506409	Bilac	350	População de 6 a 10 Ano: 350
65	3506508	Birigui	6690	População de 6 a 10 Ano: 6.690
66	3506607	Biritiba Mirim	2237	População de 6 a 10 Ano: 2.237
67	3506706	Boa Esperança do Sul	1015	População de 6 a 10 Ano: 1.015
68	3506805	Bocaina	719	População de 6 a 10 Ano: 719
69	3506904	Bofete	723	População de 6 a 10 Ano: 723
70	3507001	Boituva	3503	População de 6 a 10 Ano: 3.503
71	3507100	Bom Jesus dos Perdões	1527	População de 6 a 10 Ano: 1.527
72	3507209	Borá	48	População de 6 a 10 Ano: 48
73	3507308	Boracéia	305	População de 6 a 10 Ano: 305
74	3507407	Borborema	891	População de 6 a 10 Ano: 891
75	3507506	Botucatu	8377	População de 6 a 10 Ano: 8.377
76	3507605	Bragança Paulista	9160	População de 6 a 10 Ano: 9.160
77	3507704	Braúna	318	População de 6 a 10 Ano: 318
78	3507803	Brodowski	1411	População de 6 a 10 Ano: 1.411
79	3507902	Brotas	1486	População de 6 a 10 Ano: 1.486
80	3508009	Buri	1609	População de 6 a 10 Ano: 1.609
81	3508108	Buritama	972	População de 6 a 10 Ano: 972
82	3508207	Buritizal	252	População de 6 a 10 Ano: 252
83	3508306	Cabrália Paulista	310	População de 6 a 10 Ano: 310
84	3508405	Cabreúva	3429	População de 6 a 10 Ano: 3.429
85	3508504	Caçapava	5777	População de 6 a 10 Ano: 5.777
86	3508603	Cachoeira Paulista	2053	População de 6 a 10 Ano: 2.053
87	3508702	Caconde	1277	População de 6 a 10 Ano: 1.277
88	3508801	Cafelândia	1028	População de 6 a 10 Ano: 1.028
89	3508900	Caiabu	240	População de 6 a 10 Ano: 240
90	3509007	Caieiras	6486	População de 6 a 10 Ano: 6.486
91	3509106	Caiuá	314	População de 6 a 10 Ano: 314
92	3509205	Cajamar	5156	População de 6 a 10 Ano: 5.156
93	3509304	Cajobi	576	População de 6 a 10 Ano: 576
94	3509403	Cajuru	1649	População de 6 a 10 Ano: 1.649
95	3509502	Campinas	64580	População de 6 a 10 Ano: 64.580
96	3509601	Campo Limpo Paulista	5397	População de 6 a 10 Ano: 5.397
97	3509700	Campos do Jordão	3428	População de 6 a 10 Ano: 3.428
98	3509809	Campos Novos Paulista	341	População de 6 a 10 Ano: 341
99	3509908	Cananéia	932	População de 6 a 10 Ano: 932
100	3510005	Cândido Mota	1889	População de 6 a 10 Ano: 1.889
101	3510104	Cândido Rodrigues	135	População de 6 a 10 Ano: 135
102	3510203	Capão Bonito	3436	População de 6 a 10 Ano: 3.436
103	3510302	Capela do Alto	1341	População de 6 a 10 Ano: 1.341
104	3510401	Capivari	3505	População de 6 a 10 Ano: 3.505
105	3510500	Caraguatatuba	7569	População de 6 a 10 Ano: 7.569
106	3510609	Carapicuíba	27689	População de 6 a 10 Ano: 27.689
107	3510708	Cardoso	728	População de 6 a 10 Ano: 728
108	3510807	Casa Branca	1691	População de 6 a 10 Ano: 1.691
109	3510906	Cássia dos Coqueiros	160	População de 6 a 10 Ano: 160
110	3511003	Castilho	1274	População de 6 a 10 Ano: 1.274
111	3511102	Catanduva	6358	População de 6 a 10 Ano: 6.358
112	3511201	Catiguá	456	População de 6 a 10 Ano: 456
113	3511300	Cedral	461	População de 6 a 10 Ano: 461
