id	ibge	localidade	valor	label
1	3500105	Adamantina	1505	População de 15 a 17 Anos: 1.505
2	3500204	Adolfo	155	População de 15 a 17 Anos: 155
3	3500303	Aguaí	1671	População de 15 a 17 Anos: 1.671
4	3500402	Águas da Prata	334	População de 15 a 17 Anos: 334
5	3500501	Águas de Lindóia	792	População de 15 a 17 Anos: 792
6	3500600	Águas de São Pedro	123	População de 15 a 17 Anos: 123
7	3500709	Agudos	1829	População de 15 a 17 Anos: 1.829
8	3500808	Alfredo Marcondes	167	População de 15 a 17 Anos: 167
9	3500907	Altair	199	População de 15 a 17 Anos: 199
10	3501004	Altinópolis	779	População de 15 a 17 Anos: 779
11	3501103	Alto Alegre	169	População de 15 a 17 Anos: 169
12	3501202	Álvares Florence	163	População de 15 a 17 Anos: 163
13	3501301	Álvares Machado	1217	População de 15 a 17 Anos: 1.217
14	3501400	Álvaro de Carvalho	147	População de 15 a 17 Anos: 147
15	3501509	Alvinlândia	159	População de 15 a 17 Anos: 159
16	3501608	Americana	9281	População de 15 a 17 Anos: 9.281
17	3501707	Américo Brasiliense	1832	População de 15 a 17 Anos: 1.832
18	3501806	Américo de Campos	247	População de 15 a 17 Anos: 247
19	3501905	Amparo	2976	População de 15 a 17 Anos: 2.976
20	3502002	Analândia	216	População de 15 a 17 Anos: 216
21	3502101	Andradina	2465	População de 15 a 17 Anos: 2.465
22	3502200	Angatuba	1170	População de 15 a 17 Anos: 1.170
23	3502309	Anhembi	310	População de 15 a 17 Anos: 310
24	3502408	Anhumas	195	População de 15 a 17 Anos: 195
25	3502507	Aparecida	1740	População de 15 a 17 Anos: 1.740
26	3502606	Aparecida d'Oeste	204	População de 15 a 17 Anos: 204
27	3502705	Apiaí	1562	População de 15 a 17 Anos: 1.562
28	3502804	Araçatuba	7901	População de 15 a 17 Anos: 7.901
29	3502903	Araçoiaba da Serra	1417	População de 15 a 17 Anos: 1.417
30	3503000	Aramina	251	População de 15 a 17 Anos: 251
31	3503109	Arandu	365	População de 15 a 17 Anos: 365
32	3503208	Araraquara	9147	População de 15 a 17 Anos: 9.147
33	3503307	Araras	5655	População de 15 a 17 Anos: 5.655
34	3503406	Arealva	363	População de 15 a 17 Anos: 363
35	3503505	Areias	215	População de 15 a 17 Anos: 215
36	3503604	Areiópolis	577	População de 15 a 17 Anos: 577
37	3503703	Ariranha	376	População de 15 a 17 Anos: 376
38	3503802	Artur Nogueira	2233	População de 15 a 17 Anos: 2.233
39	3503901	Arujá	4143	População de 15 a 17 Anos: 4.143
40	3504008	Assis	4252	População de 15 a 17 Anos: 4.252
41	3504107	Atibaia	6136	População de 15 a 17 Anos: 6.136
42	3504206	Auriflama	697	População de 15 a 17 Anos: 697
43	3504305	Avaí	304	População de 15 a 17 Anos: 304
44	3504404	Avanhandava	543	População de 15 a 17 Anos: 543
45	3504503	Avaré	3948	População de 15 a 17 Anos: 3.948
46	3504602	Bady Bassitt	701	População de 15 a 17 Anos: 701
47	3504701	Balbinos	33	População de 15 a 17 Anos: 33
48	3504800	Bálsamo	347	População de 15 a 17 Anos: 347
49	3504909	Bananal	524	População de 15 a 17 Anos: 524
