id	ibge	localidade	valor	label
1	3500105	Adamantina	1607	População em Idade Escolar de 15 a 17 Anos: 1.607
2	3500204	Adolfo	165	População em Idade Escolar de 15 a 17 Anos: 165
3	3500303	Aguaí	1699	População em Idade Escolar de 15 a 17 Anos: 1.699
4	3500402	Águas da Prata	352	População em Idade Escolar de 15 a 17 Anos: 352
5	3500501	Águas de Lindóia	807	População em Idade Escolar de 15 a 17 Anos: 807
6	3500600	Águas de São Pedro	122	População em Idade Escolar de 15 a 17 Anos: 122
7	3500709	Agudos	1880	População em Idade Escolar de 15 a 17 Anos: 1.880
8	3500808	Alfredo Marcondes	178	População em Idade Escolar de 15 a 17 Anos: 178
9	3500907	Altair	207	População em Idade Escolar de 15 a 17 Anos: 207
10	3501004	Altinópolis	804	População em Idade Escolar de 15 a 17 Anos: 804
11	3501103	Alto Alegre	179	População em Idade Escolar de 15 a 17 Anos: 179
12	3501202	Álvares Florence	174	População em Idade Escolar de 15 a 17 Anos: 174
13	3501301	Álvares Machado	1248	População em Idade Escolar de 15 a 17 Anos: 1.248
14	3501400	Álvaro de Carvalho	148	População em Idade Escolar de 15 a 17 Anos: 148
15	3501509	Alvinlândia	154	População em Idade Escolar de 15 a 17 Anos: 154
16	3501608	Americana	9504	População em Idade Escolar de 15 a 17 Anos: 9.504
17	3501707	Américo Brasiliense	1815	População em Idade Escolar de 15 a 17 Anos: 1.815
18	3501806	Américo de Campos	250	População em Idade Escolar de 15 a 17 Anos: 250
19	3501905	Amparo	3073	População em Idade Escolar de 15 a 17 Anos: 3.073
20	3502002	Analândia	217	População em Idade Escolar de 15 a 17 Anos: 217
21	3502101	Andradina	2546	População em Idade Escolar de 15 a 17 Anos: 2.546
22	3502200	Angatuba	1176	População em Idade Escolar de 15 a 17 Anos: 1.176
23	3502309	Anhembi	297	População em Idade Escolar de 15 a 17 Anos: 297
24	3502408	Anhumas	196	População em Idade Escolar de 15 a 17 Anos: 196
25	3502507	Aparecida	1835	População em Idade Escolar de 15 a 17 Anos: 1.835
26	3502606	Aparecida d'Oeste	212	População em Idade Escolar de 15 a 17 Anos: 212
27	3502705	Apiaí	1607	População em Idade Escolar de 15 a 17 Anos: 1.607
28	3502804	Araçatuba	8113	População em Idade Escolar de 15 a 17 Anos: 8.113
29	3502903	Araçoiaba da Serra	1370	População em Idade Escolar de 15 a 17 Anos: 1.370
30	3503000	Aramina	258	População em Idade Escolar de 15 a 17 Anos: 258
31	3503109	Arandu	373	População em Idade Escolar de 15 a 17 Anos: 373
32	3503208	Araraquara	9366	População em Idade Escolar de 15 a 17 Anos: 9.366
33	3503307	Araras	5781	População em Idade Escolar de 15 a 17 Anos: 5.781
34	3503406	Arealva	365	População em Idade Escolar de 15 a 17 Anos: 365
35	3503505	Areias	219	População em Idade Escolar de 15 a 17 Anos: 219
36	3503604	Areiópolis	588	População em Idade Escolar de 15 a 17 Anos: 588
37	3503703	Ariranha	370	População em Idade Escolar de 15 a 17 Anos: 370
38	3503802	Artur Nogueira	2195	População em Idade Escolar de 15 a 17 Anos: 2.195
39	3503901	Arujá	4061	População em Idade Escolar de 15 a 17 Anos: 4.061
40	3504008	Assis	4356	População em Idade Escolar de 15 a 17 Anos: 4.356
41	3504107	Atibaia	6171	População em Idade Escolar de 15 a 17 Anos: 6.171
42	3504206	Auriflama	739	População em Idade Escolar de 15 a 17 Anos: 739
43	3504305	Avaí	305	População em Idade Escolar de 15 a 17 Anos: 305
44	3504404	Avanhandava	553	População em Idade Escolar de 15 a 17 Anos: 553
