id	ibge	localidade	valor	label
1	3500105	Adamantina	1918	População em Idade Escolar de 15 a 17 Anos: 1.918
2	3500204	Adolfo	223	População em Idade Escolar de 15 a 17 Anos: 223
3	3500303	Aguaí	1730	População em Idade Escolar de 15 a 17 Anos: 1.730
4	3500402	Águas da Prata	413	População em Idade Escolar de 15 a 17 Anos: 413
5	3500501	Águas de Lindóia	913	População em Idade Escolar de 15 a 17 Anos: 913
6	3500600	Águas de São Pedro	108	População em Idade Escolar de 15 a 17 Anos: 108
7	3500709	Agudos	2068	População em Idade Escolar de 15 a 17 Anos: 2.068
8	3500808	Alfredo Marcondes	193	População em Idade Escolar de 15 a 17 Anos: 193
9	3500907	Altair	210	População em Idade Escolar de 15 a 17 Anos: 210
10	3501004	Altinópolis	929	População em Idade Escolar de 15 a 17 Anos: 929
11	3501103	Alto Alegre	224	População em Idade Escolar de 15 a 17 Anos: 224
12	3501202	Álvares Florence	225	População em Idade Escolar de 15 a 17 Anos: 225
13	3501301	Álvares Machado	1285	População em Idade Escolar de 15 a 17 Anos: 1.285
14	3501400	Álvaro de Carvalho	195	População em Idade Escolar de 15 a 17 Anos: 195
15	3501509	Alvinlândia	179	População em Idade Escolar de 15 a 17 Anos: 179
16	3501608	Americana	10228	População em Idade Escolar de 15 a 17 Anos: 10.228
17	3501707	Américo Brasiliense	1745	População em Idade Escolar de 15 a 17 Anos: 1.745
18	3501806	Américo de Campos	312	População em Idade Escolar de 15 a 17 Anos: 312
19	3501905	Amparo	3454	População em Idade Escolar de 15 a 17 Anos: 3.454
20	3502002	Analândia	227	População em Idade Escolar de 15 a 17 Anos: 227
21	3502101	Andradina	2959	População em Idade Escolar de 15 a 17 Anos: 2.959
22	3502200	Angatuba	1143	População em Idade Escolar de 15 a 17 Anos: 1.143
23	3502309	Anhembi	259	População em Idade Escolar de 15 a 17 Anos: 259
24	3502408	Anhumas	212	População em Idade Escolar de 15 a 17 Anos: 212
25	3502507	Aparecida	2153	População em Idade Escolar de 15 a 17 Anos: 2.153
26	3502606	Aparecida d'Oeste	263	População em Idade Escolar de 15 a 17 Anos: 263
27	3502705	Apiaí	1863	População em Idade Escolar de 15 a 17 Anos: 1.863
28	3502804	Araçatuba	9352	População em Idade Escolar de 15 a 17 Anos: 9.352
