id	ibge	localidade	valor	label
1	3500105	Adamantina	1097	População em Idade Escolar de 15 a 17 Anos: 1.097
2	3500204	Adolfo	129	População em Idade Escolar de 15 a 17 Anos: 129
3	3500303	Aguaí	1389	População em Idade Escolar de 15 a 17 Anos: 1.389
4	3500402	Águas da Prata	267	População em Idade Escolar de 15 a 17 Anos: 267
5	3500501	Águas de Lindóia	629	População em Idade Escolar de 15 a 17 Anos: 629
6	3500600	Águas de São Pedro	91	População em Idade Escolar de 15 a 17 Anos: 91
7	3500709	Agudos	1390	População em Idade Escolar de 15 a 17 Anos: 1.390
8	3500808	Alfredo Marcondes	137	População em Idade Escolar de 15 a 17 Anos: 137
9	3500907	Altair	163	População em Idade Escolar de 15 a 17 Anos: 163
10	3501004	Altinópolis	573	População em Idade Escolar de 15 a 17 Anos: 573
11	3501103	Alto Alegre	126	População em Idade Escolar de 15 a 17 Anos: 126
12	3501202	Álvares Florence	103	População em Idade Escolar de 15 a 17 Anos: 103
13	3501301	Álvares Machado	976	População em Idade Escolar de 15 a 17 Anos: 976
14	3501400	Álvaro de Carvalho	132	População em Idade Escolar de 15 a 17 Anos: 132
15	3501509	Alvinlândia	121	População em Idade Escolar de 15 a 17 Anos: 121
16	3501608	Americana	7623	População em Idade Escolar de 15 a 17 Anos: 7.623
17	3501707	Américo Brasiliense	1562	População em Idade Escolar de 15 a 17 Anos: 1.562
18	3501806	Américo de Campos	197	População em Idade Escolar de 15 a 17 Anos: 197
19	3501905	Amparo	2366	População em Idade Escolar de 15 a 17 Anos: 2.366
20	3502002	Analândia	196	População em Idade Escolar de 15 a 17 Anos: 196
21	3502101	Andradina	1883	População em Idade Escolar de 15 a 17 Anos: 1.883
22	3502200	Angatuba	1017	População em Idade Escolar de 15 a 17 Anos: 1.017
23	3502309	Anhembi	300	População em Idade Escolar de 15 a 17 Anos: 300
24	3502408	Anhumas	158	População em Idade Escolar de 15 a 17 Anos: 158
25	3502507	Aparecida	1321	População em Idade Escolar de 15 a 17 Anos: 1.321
26	3502606	Aparecida d'Oeste	141	População em Idade Escolar de 15 a 17 Anos: 141
27	3502705	Apiaí	1118	População em Idade Escolar de 15 a 17 Anos: 1.118
28	3502804	Araçatuba	6197	População em Idade Escolar de 15 a 17 Anos: 6.197
29	3502903	Araçoiaba da Serra	1223	População em Idade Escolar de 15 a 17 Anos: 1.223
30	3503000	Aramina	187	População em Idade Escolar de 15 a 17 Anos: 187
31	3503109	Arandu	243	População em Idade Escolar de 15 a 17 Anos: 243
32	3503208	Araraquara	7312	População em Idade Escolar de 15 a 17 Anos: 7.312
33	3503307	Araras	4426	População em Idade Escolar de 15 a 17 Anos: 4.426
34	3503406	Arealva	300	População em Idade Escolar de 15 a 17 Anos: 300
35	3503505	Areias	177	População em Idade Escolar de 15 a 17 Anos: 177
36	3503604	Areiópolis	501	População em Idade Escolar de 15 a 17 Anos: 501
37	3503703	Ariranha	344	População em Idade Escolar de 15 a 17 Anos: 344
38	3503802	Artur Nogueira	2116	População em Idade Escolar de 15 a 17 Anos: 2.116
39	3503901	Arujá	3794	População em Idade Escolar de 15 a 17 Anos: 3.794
40	3504008	Assis	3441	População em Idade Escolar de 15 a 17 Anos: 3.441
41	3504107	Atibaia	5338	População em Idade Escolar de 15 a 17 Anos: 5.338
42	3504206	Auriflama	502	População em Idade Escolar de 15 a 17 Anos: 502
43	3504305	Avaí	212	População em Idade Escolar de 15 a 17 Anos: 212
44	3504404	Avanhandava	424	População em Idade Escolar de 15 a 17 Anos: 424
45	3504503	Avaré	3376	População em Idade Escolar de 15 a 17 Anos: 3.376
46	3504602	Bady Bassitt	578	População em Idade Escolar de 15 a 17 Anos: 578
47	3504701	Balbinos	30	População em Idade Escolar de 15 a 17 Anos: 30
48	3504800	Bálsamo	253	População em Idade Escolar de 15 a 17 Anos: 253
49	3504909	Bananal	413	População em Idade Escolar de 15 a 17 Anos: 413
50	3505005	Barão de Antonina	151	População em Idade Escolar de 15 a 17 Anos: 151
51	3505104	Barbosa	295	População em Idade Escolar de 15 a 17 Anos: 295
52	3505203	Bariri	1302	População em Idade Escolar de 15 a 17 Anos: 1.302
53	3505302	Barra Bonita	1134	População em Idade Escolar de 15 a 17 Anos: 1.134
54	3505401	Barra do Turvo	375	População em Idade Escolar de 15 a 17 Anos: 375
55	3505500	Barretos	4204	População em Idade Escolar de 15 a 17 Anos: 4.204
56	3505609	Barrinha	1401	População em Idade Escolar de 15 a 17 Anos: 1.401
57	3505708	Barueri	10437	População em Idade Escolar de 15 a 17 Anos: 10.437
58	3505807	Bastos	801	População em Idade Escolar de 15 a 17 Anos: 801
59	3505906	Batatais	2193	População em Idade Escolar de 15 a 17 Anos: 2.193
60	3506003	Bauru	13133	População em Idade Escolar de 15 a 17 Anos: 13.133
61	3506102	Bebedouro	2688	População em Idade Escolar de 15 a 17 Anos: 2.688
62	3506201	Bento de Abreu	111	População em Idade Escolar de 15 a 17 Anos: 111
63	3506300	Bernardino de Campos	386	População em Idade Escolar de 15 a 17 Anos: 386
64	3506409	Bilac	243	População em Idade Escolar de 15 a 17 Anos: 243
65	3506508	Birigui	4151	População em Idade Escolar de 15 a 17 Anos: 4.151
66	3506607	Biritiba Mirim	1421	População em Idade Escolar de 15 a 17 Anos: 1.421
67	3506706	Boa Esperança do Sul	598	População em Idade Escolar de 15 a 17 Anos: 598
68	3506805	Bocaina	474	População em Idade Escolar de 15 a 17 Anos: 474
69	3506904	Bofete	474	População em Idade Escolar de 15 a 17 Anos: 474
70	3507001	Boituva	2237	População em Idade Escolar de 15 a 17 Anos: 2.237
71	3507100	Bom Jesus dos Perdões	1042	População em Idade Escolar de 15 a 17 Anos: 1.042
72	3507209	Borá	25	População em Idade Escolar de 15 a 17 Anos: 25
73	3507308	Boracéia	178	População em Idade Escolar de 15 a 17 Anos: 178
74	3507407	Borborema	582	População em Idade Escolar de 15 a 17 Anos: 582
75	3507506	Botucatu	5222	População em Idade Escolar de 15 a 17 Anos: 5.222
76	3507605	Bragança Paulista	5791	População em Idade Escolar de 15 a 17 Anos: 5.791
77	3507704	Braúna	194	População em Idade Escolar de 15 a 17 Anos: 194
78	3507803	Brodowski	945	População em Idade Escolar de 15 a 17 Anos: 945
79	3507902	Brotas	911	População em Idade Escolar de 15 a 17 Anos: 911
80	3508009	Buri	974	População em Idade Escolar de 15 a 17 Anos: 974
81	3508108	Buritama	563	População em Idade Escolar de 15 a 17 Anos: 563
82	3508207	Buritizal	151	População em Idade Escolar de 15 a 17 Anos: 151
83	3508306	Cabrália Paulista	189	População em Idade Escolar de 15 a 17 Anos: 189
84	3508405	Cabreúva	2171	População em Idade Escolar de 15 a 17 Anos: 2.171
85	3508504	Caçapava	3442	População em Idade Escolar de 15 a 17 Anos: 3.442
86	3508603	Cachoeira Paulista	1254	População em Idade Escolar de 15 a 17 Anos: 1.254
87	3508702	Caconde	806	População em Idade Escolar de 15 a 17 Anos: 806
88	3508801	Cafelândia	604	População em Idade Escolar de 15 a 17 Anos: 604
89	3508900	Caiabu	142	População em Idade Escolar de 15 a 17 Anos: 142
90	3509007	Caieiras	4071	População em Idade Escolar de 15 a 17 Anos: 4.071
91	3509106	Caiuá	225	População em Idade Escolar de 15 a 17 Anos: 225
92	3509205	Cajamar	3224	População em Idade Escolar de 15 a 17 Anos: 3.224
93	3509304	Cajobi	385	População em Idade Escolar de 15 a 17 Anos: 385
94	3509403	Cajuru	1004	População em Idade Escolar de 15 a 17 Anos: 1.004
95	3509502	Campinas	39578	População em Idade Escolar de 15 a 17 Anos: 39.578
96	3509601	Campo Limpo Paulista	3262	População em Idade Escolar de 15 a 17 Anos: 3.262
97	3509700	Campos do Jordão	2068	População em Idade Escolar de 15 a 17 Anos: 2.068
98	3509809	Campos Novos Paulista	217	População em Idade Escolar de 15 a 17 Anos: 217
99	3509908	Cananéia	544	População em Idade Escolar de 15 a 17 Anos: 544
100	3510005	Cândido Mota	1081	População em Idade Escolar de 15 a 17 Anos: 1.081
101	3510104	Cândido Rodrigues	91	População em Idade Escolar de 15 a 17 Anos: 91
102	3510203	Capão Bonito	2105	População em Idade Escolar de 15 a 17 Anos: 2.105
103	3510302	Capela do Alto	910	População em Idade Escolar de 15 a 17 Anos: 910
104	3510401	Capivari	2177	População em Idade Escolar de 15 a 17 Anos: 2.177
105	3510500	Caraguatatuba	4799	População em Idade Escolar de 15 a 17 Anos: 4.799
106	3510609	Carapicuíba	16299	População em Idade Escolar de 15 a 17 Anos: 16.299
107	3510708	Cardoso	426	População em Idade Escolar de 15 a 17 Anos: 426
108	3510807	Casa Branca	1028	População em Idade Escolar de 15 a 17 Anos: 1.028
109	3510906	Cássia dos Coqueiros	103	População em Idade Escolar de 15 a 17 Anos: 103
110	3511003	Castilho	773	População em Idade Escolar de 15 a 17 Anos: 773
111	3511102	Catanduva	3731	População em Idade Escolar de 15 a 17 Anos: 3.731
112	3511201	Catiguá	289	População em Idade Escolar de 15 a 17 Anos: 289
113	3511300	Cedral	307	População em Idade Escolar de 15 a 17 Anos: 307
114	3511409	Cerqueira César	819	População em Idade Escolar de 15 a 17 Anos: 819
115	3511508	Cerquilho	1627	População em Idade Escolar de 15 a 17 Anos: 1.627
116	3511607	Cesário Lange	633	População em Idade Escolar de 15 a 17 Anos: 633
117	3511706	Charqueada	654	População em Idade Escolar de 15 a 17 Anos: 654
118	3557204	Chavantes	469	População em Idade Escolar de 15 a 17 Anos: 469
119	3511904	Clementina	328	População em Idade Escolar de 15 a 17 Anos: 328
120	3512001	Colina	657	População em Idade Escolar de 15 a 17 Anos: 657
121	3512100	Colômbia	230	População em Idade Escolar de 15 a 17 Anos: 230
122	3512209	Conchal	1126	População em Idade Escolar de 15 a 17 Anos: 1.126
123	3512308	Conchas	701	População em Idade Escolar de 15 a 17 Anos: 701
124	3512407	Cordeirópolis	939	População em Idade Escolar de 15 a 17 Anos: 939
125	3512506	Coroados	202	População em Idade Escolar de 15 a 17 Anos: 202
126	3512605	Coronel Macedo	197	População em Idade Escolar de 15 a 17 Anos: 197
127	3512704	Corumbataí	164	População em Idade Escolar de 15 a 17 Anos: 164
128	3512803	Cosmópolis	2934	População em Idade Escolar de 15 a 17 Anos: 2.934
129	3512902	Cosmorama	227	População em Idade Escolar de 15 a 17 Anos: 227
130	3513009	Cotia	10227	População em Idade Escolar de 15 a 17 Anos: 10.227
131	3513108	Cravinhos	1340	População em Idade Escolar de 15 a 17 Anos: 1.340
132	3513207	Cristais Paulista	342	População em Idade Escolar de 15 a 17 Anos: 342
133	3513306	Cruzália	63	População em Idade Escolar de 15 a 17 Anos: 63
134	3513405	Cruzeiro	3013	População em Idade Escolar de 15 a 17 Anos: 3.013
135	3513504	Cubatão	5562	População em Idade Escolar de 15 a 17 Anos: 5.562
136	3513603	Cunha	890	População em Idade Escolar de 15 a 17 Anos: 890
137	3513702	Descalvado	1105	População em Idade Escolar de 15 a 17 Anos: 1.105
138	3513801	Diadema	16246	População em Idade Escolar de 15 a 17 Anos: 16.246
139	3513900	Divinolândia	334	População em Idade Escolar de 15 a 17 Anos: 334
140	3514007	Dobrada	383	População em Idade Escolar de 15 a 17 Anos: 383
141	3514106	Dois Córregos	1033	População em Idade Escolar de 15 a 17 Anos: 1.033
142	3514205	Dolcinópolis	78	População em Idade Escolar de 15 a 17 Anos: 78
143	3514304	Dourado	301	População em Idade Escolar de 15 a 17 Anos: 301
144	3514403	Dracena	1376	População em Idade Escolar de 15 a 17 Anos: 1.376
145	3514502	Duartina	442	População em Idade Escolar de 15 a 17 Anos: 442
146	3514601	Dumont	384	População em Idade Escolar de 15 a 17 Anos: 384
147	3514700	Echaporã	216	População em Idade Escolar de 15 a 17 Anos: 216
148	3514809	Eldorado	745	População em Idade Escolar de 15 a 17 Anos: 745
149	3514908	Elias Fausto	705	População em Idade Escolar de 15 a 17 Anos: 705
150	3515004	Embu das Artes	11422	População em Idade Escolar de 15 a 17 Anos: 11.422
151	3515103	Embu-Guaçu	2990	População em Idade Escolar de 15 a 17 Anos: 2.990
152	3515202	Estrela d'Oeste	280	População em Idade Escolar de 15 a 17 Anos: 280
153	3515301	Estrela do Norte	101	População em Idade Escolar de 15 a 17 Anos: 101
154	3515400	Fartura	585	População em Idade Escolar de 15 a 17 Anos: 585
155	3515509	Fernandópolis	2179	População em Idade Escolar de 15 a 17 Anos: 2.179
156	3515608	Fernando Prestes	184	População em Idade Escolar de 15 a 17 Anos: 184
157	3515707	Ferraz de Vasconcelos	8243	População em Idade Escolar de 15 a 17 Anos: 8.243
158	3515806	Flora Rica	45	População em Idade Escolar de 15 a 17 Anos: 45
159	3515905	Floreal	92	População em Idade Escolar de 15 a 17 Anos: 92
160	3516002	Flórida Paulista	391	População em Idade Escolar de 15 a 17 Anos: 391
161	3516101	Florínia	107	População em Idade Escolar de 15 a 17 Anos: 107
162	3516200	Franca	13457	População em Idade Escolar de 15 a 17 Anos: 13.457
163	3516309	Francisco Morato	8085	População em Idade Escolar de 15 a 17 Anos: 8.085
164	3516408	Franco da Rocha	6218	População em Idade Escolar de 15 a 17 Anos: 6.218
165	3516507	Gabriel Monteiro	84	População em Idade Escolar de 15 a 17 Anos: 84
166	3516606	Gália	227	População em Idade Escolar de 15 a 17 Anos: 227
167	3516705	Garça	1572	População em Idade Escolar de 15 a 17 Anos: 1.572
168	3516804	Gastão Vidigal	165	População em Idade Escolar de 15 a 17 Anos: 165
169	3516903	General Salgado	348	População em Idade Escolar de 15 a 17 Anos: 348
170	3517000	Getulina	390	População em Idade Escolar de 15 a 17 Anos: 390
171	3517109	Glicério	180	População em Idade Escolar de 15 a 17 Anos: 180
172	3517208	Guaiçara	465	População em Idade Escolar de 15 a 17 Anos: 465
173	3517307	Guaimbê	225	População em Idade Escolar de 15 a 17 Anos: 225
174	3517406	Guaíra	1473	População em Idade Escolar de 15 a 17 Anos: 1.473
175	3517505	Guapiaçu	714	População em Idade Escolar de 15 a 17 Anos: 714
176	3517604	Guapiara	808	População em Idade Escolar de 15 a 17 Anos: 808
177	3517703	Guará	984	População em Idade Escolar de 15 a 17 Anos: 984
178	3517802	Guaraçaí	284	População em Idade Escolar de 15 a 17 Anos: 284
179	3517901	Guaraci	427	População em Idade Escolar de 15 a 17 Anos: 427
180	3518008	Guarani d'Oeste	72	População em Idade Escolar de 15 a 17 Anos: 72
181	3518107	Guarantã	287	População em Idade Escolar de 15 a 17 Anos: 287
182	3518206	Guararapes	1104	População em Idade Escolar de 15 a 17 Anos: 1.104
183	3518305	Guararema	1178	População em Idade Escolar de 15 a 17 Anos: 1.178
184	3518404	Guaratinguetá	4204	População em Idade Escolar de 15 a 17 Anos: 4.204
185	3518503	Guareí	494	População em Idade Escolar de 15 a 17 Anos: 494
186	3518602	Guariba	1593	População em Idade Escolar de 15 a 17 Anos: 1.593
187	3518701	Guarujá	13250	População em Idade Escolar de 15 a 17 Anos: 13.250
188	3518800	Guarulhos	56283	População em Idade Escolar de 15 a 17 Anos: 56.283
189	3518909	Guzolândia	208	População em Idade Escolar de 15 a 17 Anos: 208
190	3519006	Herculândia	395	População em Idade Escolar de 15 a 17 Anos: 395
191	3519105	Iacanga	407	População em Idade Escolar de 15 a 17 Anos: 407
192	3519204	Iacri	232	População em Idade Escolar de 15 a 17 Anos: 232
193	3519303	Ibaté	1408	População em Idade Escolar de 15 a 17 Anos: 1.408
194	3519402	Ibirá	398	População em Idade Escolar de 15 a 17 Anos: 398
195	3519501	Ibirarema	310	População em Idade Escolar de 15 a 17 Anos: 310
196	3519600	Ibitinga	2033	População em Idade Escolar de 15 a 17 Anos: 2.033
197	3519709	Ibiúna	3339	População em Idade Escolar de 15 a 17 Anos: 3.339
198	3519808	Icém	313	População em Idade Escolar de 15 a 17 Anos: 313
199	3519907	Iepê	288	População em Idade Escolar de 15 a 17 Anos: 288
200	3520004	Igaraçu do Tietê	942	População em Idade Escolar de 15 a 17 Anos: 942
201	3520103	Igarapava	1125	População em Idade Escolar de 15 a 17 Anos: 1.125
202	3520202	Igaratá	397	População em Idade Escolar de 15 a 17 Anos: 397
203	3520301	Iguape	1405	População em Idade Escolar de 15 a 17 Anos: 1.405
204	3520400	Ilhabela	1418	População em Idade Escolar de 15 a 17 Anos: 1.418
205	3520509	Indaiatuba	8984	População em Idade Escolar de 15 a 17 Anos: 8.984
206	3520608	Indiana	156	População em Idade Escolar de 15 a 17 Anos: 156
207	3520707	Indiaporã	127	População em Idade Escolar de 15 a 17 Anos: 127
208	3520806	Inúbia Paulista	133	População em Idade Escolar de 15 a 17 Anos: 133
209	3520905	Ipaussu	588	População em Idade Escolar de 15 a 17 Anos: 588
210	3521002	Iperó	1446	População em Idade Escolar de 15 a 17 Anos: 1.446
211	3521101	Ipeúna	336	População em Idade Escolar de 15 a 17 Anos: 336
