id	ibge	localidade	valor	label
1	3500105	Adamantina	1383	População de 15 a 17 Anos: 1.383
2	3500204	Adolfo	151	População de 15 a 17 Anos: 151
3	3500303	Aguaí	1632	População de 15 a 17 Anos: 1.632
4	3500402	Águas da Prata	317	População de 15 a 17 Anos: 317
5	3500501	Águas de Lindóia	793	População de 15 a 17 Anos: 793
6	3500600	Águas de São Pedro	120	População de 15 a 17 Anos: 120
7	3500709	Agudos	1783	População de 15 a 17 Anos: 1.783
8	3500808	Alfredo Marcondes	159	População de 15 a 17 Anos: 159
9	3500907	Altair	194	População de 15 a 17 Anos: 194
10	3501004	Altinópolis	762	População de 15 a 17 Anos: 762
11	3501103	Alto Alegre	164	População de 15 a 17 Anos: 164
12	3501202	Álvares Florence	156	População de 15 a 17 Anos: 156
13	3501301	Álvares Machado	1174	População de 15 a 17 Anos: 1.174
14	3501400	Álvaro de Carvalho	162	População de 15 a 17 Anos: 162
15	3501509	Alvinlândia	171	População de 15 a 17 Anos: 171
16	3501608	Americana	9075	População de 15 a 17 Anos: 9.075
17	3501707	Américo Brasiliense	1856	População de 15 a 17 Anos: 1.856
18	3501806	Américo de Campos	256	População de 15 a 17 Anos: 256
19	3501905	Amparo	2883	População de 15 a 17 Anos: 2.883
20	3502002	Analândia	211	População de 15 a 17 Anos: 211
21	3502101	Andradina	2401	População de 15 a 17 Anos: 2.401
22	3502200	Angatuba	1163	População de 15 a 17 Anos: 1.163
23	3502309	Anhembi	331	População de 15 a 17 Anos: 331
24	3502408	Anhumas	198	População de 15 a 17 Anos: 198
25	3502507	Aparecida	1628	População de 15 a 17 Anos: 1.628
26	3502606	Aparecida d'Oeste	199	População de 15 a 17 Anos: 199
27	3502705	Apiaí	1556	População de 15 a 17 Anos: 1.556
28	3502804	Araçatuba	7800	População de 15 a 17 Anos: 7.800
29	3502903	Araçoiaba da Serra	1475	População de 15 a 17 Anos: 1.475
30	3503000	Aramina	243	População de 15 a 17 Anos: 243
31	3503109	Arandu	343	População de 15 a 17 Anos: 343
32	3503208	Araraquara	8952	População de 15 a 17 Anos: 8.952
33	3503307	Araras	5528	População de 15 a 17 Anos: 5.528
34	3503406	Arealva	356	População de 15 a 17 Anos: 356
35	3503505	Areias	219	População de 15 a 17 Anos: 219
36	3503604	Areiópolis	573	População de 15 a 17 Anos: 573
37	3503703	Ariranha	389	População de 15 a 17 Anos: 389
38	3503802	Artur Nogueira	2325	População de 15 a 17 Anos: 2.325
39	3503901	Arujá	4291	População de 15 a 17 Anos: 4.291
40	3504008	Assis	4154	População de 15 a 17 Anos: 4.154
41	3504107	Atibaia	6256	População de 15 a 17 Anos: 6.256
42	3504206	Auriflama	620	População de 15 a 17 Anos: 620
43	3504305	Avaí	288	População de 15 a 17 Anos: 288
44	3504404	Avanhandava	535	População de 15 a 17 Anos: 535
45	3504503	Avaré	3910	População de 15 a 17 Anos: 3.910
46	3504602	Bady Bassitt	720	População de 15 a 17 Anos: 720
47	3504701	Balbinos	33	População de 15 a 17 Anos: 33
48	3504800	Bálsamo	342	População de 15 a 17 Anos: 342
49	3504909	Bananal	525	População de 15 a 17 Anos: 525
50	3505005	Barão de Antonina	172	População de 15 a 17 Anos: 172
51	3505104	Barbosa	367	População de 15 a 17 Anos: 367
52	3505203	Bariri	1523	População de 15 a 17 Anos: 1.523
53	3505302	Barra Bonita	1485	População de 15 a 17 Anos: 1.485
54	3505401	Barra do Turvo	488	População de 15 a 17 Anos: 488
55	3505500	Barretos	5015	População de 15 a 17 Anos: 5.015
56	3505609	Barrinha	1551	População de 15 a 17 Anos: 1.551
57	3505708	Barueri	12890	População de 15 a 17 Anos: 12.890
58	3505807	Bastos	981	População de 15 a 17 Anos: 981
59	3505906	Batatais	2675	População de 15 a 17 Anos: 2.675
60	3506003	Bauru	15527	População de 15 a 17 Anos: 15.527
61	3506102	Bebedouro	3477	População de 15 a 17 Anos: 3.477
62	3506201	Bento de Abreu	134	População de 15 a 17 Anos: 134
63	3506300	Bernardino de Campos	518	População de 15 a 17 Anos: 518
64	3506409	Bilac	321	População de 15 a 17 Anos: 321
65	3506508	Birigui	4935	População de 15 a 17 Anos: 4.935
66	3506607	Biritiba Mirim	1616	População de 15 a 17 Anos: 1.616
67	3506706	Boa Esperança do Sul	748	População de 15 a 17 Anos: 748
68	3506805	Bocaina	540	População de 15 a 17 Anos: 540
69	3506904	Bofete	537	População de 15 a 17 Anos: 537
70	3507001	Boituva	2451	População de 15 a 17 Anos: 2.451
71	3507100	Bom Jesus dos Perdões	1090	População de 15 a 17 Anos: 1.090
72	3507209	Borá	40	População de 15 a 17 Anos: 40
73	3507308	Boracéia	224	População de 15 a 17 Anos: 224
74	3507407	Borborema	639	População de 15 a 17 Anos: 639
75	3507506	Botucatu	6031	População de 15 a 17 Anos: 6.031
76	3507605	Bragança Paulista	7255	População de 15 a 17 Anos: 7.255
77	3507704	Braúna	234	População de 15 a 17 Anos: 234
78	3507803	Brodowski	1123	População de 15 a 17 Anos: 1.123
79	3507902	Brotas	1106	População de 15 a 17 Anos: 1.106
80	3508009	Buri	1097	População de 15 a 17 Anos: 1.097
81	3508108	Buritama	690	População de 15 a 17 Anos: 690
82	3508207	Buritizal	176	População de 15 a 17 Anos: 176
83	3508306	Cabrália Paulista	238	População de 15 a 17 Anos: 238
84	3508405	Cabreúva	2371	População de 15 a 17 Anos: 2.371
85	3508504	Caçapava	4140	População de 15 a 17 Anos: 4.140
86	3508603	Cachoeira Paulista	1450	População de 15 a 17 Anos: 1.450
87	3508702	Caconde	1019	População de 15 a 17 Anos: 1.019
88	3508801	Cafelândia	793	População de 15 a 17 Anos: 793
89	3508900	Caiabu	192	População de 15 a 17 Anos: 192
90	3509007	Caieiras	4747	População de 15 a 17 Anos: 4.747
91	3509106	Caiuá	269	População de 15 a 17 Anos: 269
92	3509205	Cajamar	3601	População de 15 a 17 Anos: 3.601
93	3509304	Cajobi	442	População de 15 a 17 Anos: 442
94	3509403	Cajuru	1258	População de 15 a 17 Anos: 1.258
95	3509502	Campinas	47858	População de 15 a 17 Anos: 47.858
96	3509601	Campo Limpo Paulista	3839	População de 15 a 17 Anos: 3.839
97	3509700	Campos do Jordão	2614	População de 15 a 17 Anos: 2.614
98	3509809	Campos Novos Paulista	240	População de 15 a 17 Anos: 240
99	3509908	Cananéia	717	População de 15 a 17 Anos: 717
100	3510005	Cândido Mota	1401	População de 15 a 17 Anos: 1.401
101	3510104	Cândido Rodrigues	97	População de 15 a 17 Anos: 97
102	3510203	Capão Bonito	2591	População de 15 a 17 Anos: 2.591
103	3510302	Capela do Alto	1013	População de 15 a 17 Anos: 1.013
104	3510401	Capivari	2455	População de 15 a 17 Anos: 2.455
105	3510500	Caraguatatuba	5403	População de 15 a 17 Anos: 5.403
106	3510609	Carapicuíba	19050	População de 15 a 17 Anos: 19.050
107	3510708	Cardoso	514	População de 15 a 17 Anos: 514
108	3510807	Casa Branca	1274	População de 15 a 17 Anos: 1.274
109	3510906	Cássia dos Coqueiros	135	População de 15 a 17 Anos: 135
110	3511003	Castilho	946	População de 15 a 17 Anos: 946
111	3511102	Catanduva	4770	População de 15 a 17 Anos: 4.770
112	3511201	Catiguá	314	População de 15 a 17 Anos: 314
113	3511300	Cedral	344	População de 15 a 17 Anos: 344
114	3511409	Cerqueira César	911	População de 15 a 17 Anos: 911
115	3511508	Cerquilho	1932	População de 15 a 17 Anos: 1.932
116	3511607	Cesário Lange	761	População de 15 a 17 Anos: 761
117	3511706	Charqueada	780	População de 15 a 17 Anos: 780
118	3557204	Chavantes	615	População de 15 a 17 Anos: 615
119	3511904	Clementina	323	População de 15 a 17 Anos: 323
120	3512001	Colina	826	População de 15 a 17 Anos: 826
121	3512100	Colômbia	312	População de 15 a 17 Anos: 312
122	3512209	Conchal	1372	População de 15 a 17 Anos: 1.372
123	3512308	Conchas	785	População de 15 a 17 Anos: 785
