id	ibge	localidade	valor	label
680	680	Região Metropolitana da Baixada Santista	78877	População em Idade Escolar de 15 a 17 Anos: 78.877
681	681	Região Metropolitana de São Paulo	920873	População em Idade Escolar de 15 a 17 Anos: 920.873
696	696	Região Metropolitana de Campinas	130421	População em Idade Escolar de 15 a 17 Anos: 130.421
697	697	Região Metropolitana do Vale do Paraíba e Litoral Norte	NA	População em Idade Escolar de 15 a 17 Anos: NA
