id	ibge	localidade	valor	label
680	680	Região Metropolitana da Baixada Santista	84.68	Participação das Redes Pública e Conveniada no Total de Matrículas Iniciais na Pré-escola (Em %): 84,68
681	681	Região Metropolitana de São Paulo	85.36	Participação das Redes Pública e Conveniada no Total de Matrículas Iniciais na Pré-escola (Em %): 85,36
696	696	Região Metropolitana de Campinas	85.86	Participação das Redes Pública e Conveniada no Total de Matrículas Iniciais na Pré-escola (Em %): 85,86
697	697	Região Metropolitana do Vale do Paraíba e Litoral Norte	NA	Participação das Redes Pública e Conveniada no Total de Matrículas Iniciais na Pré-escola (Em %): NA
