id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	13622.06	PIB per Capita (Em reais correntes): 13.622,06
682	682	Região Administrativa de Registro	3880.04	PIB per Capita (Em reais correntes): 3.880,04
683	683	Região Administrativa de Santos	8822.32	PIB per Capita (Em reais correntes): 8.822,32
684	684	Região Administrativa de São José dos Campos	13938.11	PIB per Capita (Em reais correntes): 13.938,11
685	685	Região Administrativa de Sorocaba	7790.77	PIB per Capita (Em reais correntes): 7.790,77
686	686	Região Administrativa de Campinas	11214.31	PIB per Capita (Em reais correntes): 11.214,31
687	687	Região Administrativa de Ribeirão Preto	9446.51	PIB per Capita (Em reais correntes): 9.446,51
688	688	Região Administrativa de Bauru	7297.58	PIB per Capita (Em reais correntes): 7.297,58
689	689	Região Administrativa de São José do Rio Preto	7323.36	PIB per Capita (Em reais correntes): 7.323,36
690	690	Região Administrativa de Araçatuba	7852.13	PIB per Capita (Em reais correntes): 7.852,13
691	691	Região Administrativa de Presidente Prudente	6086.02	PIB per Capita (Em reais correntes): 6.086,02
692	692	Região Administrativa de Marília	6696.46	PIB per Capita (Em reais correntes): 6.696,46
693	693	Região Administrativa Central	9958.32	PIB per Capita (Em reais correntes): 9.958,32
694	694	Região Administrativa de Barretos	10502.85	PIB per Capita (Em reais correntes): 10.502,85
695	695	Região Administrativa de Franca	7067.04	PIB per Capita (Em reais correntes): 7.067,04
