id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	19163.66	PIB per Capita (Em reais correntes): 19.163,66
682	682	Região Administrativa de Registro	5946.17	PIB per Capita (Em reais correntes): 5.946,17
683	683	Região Administrativa de Santos	14158.16	PIB per Capita (Em reais correntes): 14.158,16
684	684	Região Administrativa de São José dos Campos	18297.14	PIB per Capita (Em reais correntes): 18.297,14
685	685	Região Administrativa de Sorocaba	11927.59	PIB per Capita (Em reais correntes): 11.927,59
686	686	Região Administrativa de Campinas	17301.79	PIB per Capita (Em reais correntes): 17.301,79
687	687	Região Administrativa de Ribeirão Preto	14080.96	PIB per Capita (Em reais correntes): 14.080,96
688	688	Região Administrativa de Bauru	10920.16	PIB per Capita (Em reais correntes): 10.920,16
689	689	Região Administrativa de São José do Rio Preto	10740.14	PIB per Capita (Em reais correntes): 10.740,14
690	690	Região Administrativa de Araçatuba	11169.51	PIB per Capita (Em reais correntes): 11.169,51
691	691	Região Administrativa de Presidente Prudente	9455.50	PIB per Capita (Em reais correntes): 9.455,50
692	692	Região Administrativa de Marília	10427.78	PIB per Capita (Em reais correntes): 10.427,78
693	693	Região Administrativa Central	13796.80	PIB per Capita (Em reais correntes): 13.796,80
694	694	Região Administrativa de Barretos	19328.13	PIB per Capita (Em reais correntes): 19.328,13
695	695	Região Administrativa de Franca	11267.61	PIB per Capita (Em reais correntes): 11.267,61
