id	ibge	localidade	valor	label
680	680	Região Metropolitana da Baixada Santista	44258	População de 4 e 5 Anos: 44.258
681	681	Região Metropolitana de São Paulo	520166	População de 4 e 5 Anos: 520.166
696	696	Região Metropolitana de Campinas	68543	População de 4 e 5 Anos: 68.543
697	697	Região Metropolitana do Vale do Paraíba e Litoral Norte	NA	População de 4 e 5 Anos: NA
