id	ibge	localidade	valor	label
680	680	Região Metropolitana da Baixada Santista	13.94	Matrículas no EF na rede privada  (AI / % no total das matriculas): 13,94
681	681	Região Metropolitana de São Paulo	15.63	Matrículas no EF na rede privada  (AI / % no total das matriculas): 15,63
696	696	Região Metropolitana de Campinas	15.43	Matrículas no EF na rede privada  (AI / % no total das matriculas): 15,43
697	697	Região Metropolitana do Vale do Paraíba e Litoral Norte	NA	Matrículas no EF na rede privada  (AI / % no total das matriculas): NA
