id	ibge	localidade	valor	label
1	3500105	Adamantina	2401	Matrícula Inicial no Ensino Médio: 2.401
2	3500204	Adolfo	215	Matrícula Inicial no Ensino Médio: 215
3	3500303	Aguaí	1389	Matrícula Inicial no Ensino Médio: 1.389
4	3500402	Águas da Prata	262	Matrícula Inicial no Ensino Médio: 262
5	3500501	Águas de Lindóia	712	Matrícula Inicial no Ensino Médio: 712
6	3500600	Águas de São Pedro	352	Matrícula Inicial no Ensino Médio: 352
7	3500709	Agudos	1878	Matrícula Inicial no Ensino Médio: 1.878
8	3500808	Alfredo Marcondes	181	Matrícula Inicial no Ensino Médio: 181
9	3500907	Altair	169	Matrícula Inicial no Ensino Médio: 169
10	3501004	Altinópolis	740	Matrícula Inicial no Ensino Médio: 740
11	3501103	Alto Alegre	166	Matrícula Inicial no Ensino Médio: 166
12	3501202	Álvares Florence	181	Matrícula Inicial no Ensino Médio: 181
13	3501301	Álvares Machado	1087	Matrícula Inicial no Ensino Médio: 1.087
14	3501400	Álvaro de Carvalho	194	Matrícula Inicial no Ensino Médio: 194
15	3501509	Alvinlândia	122	Matrícula Inicial no Ensino Médio: 122
16	3501608	Americana	11830	Matrícula Inicial no Ensino Médio: 11.830
17	3501707	Américo Brasiliense	1507	Matrícula Inicial no Ensino Médio: 1.507
18	3501806	Américo de Campos	322	Matrícula Inicial no Ensino Médio: 322
19	3501905	Amparo	3176	Matrícula Inicial no Ensino Médio: 3.176
20	3502002	Analândia	168	Matrícula Inicial no Ensino Médio: 168
21	3502101	Andradina	3447	Matrícula Inicial no Ensino Médio: 3.447
22	3502200	Angatuba	1144	Matrícula Inicial no Ensino Médio: 1.144
23	3502309	Anhembi	251	Matrícula Inicial no Ensino Médio: 251
24	3502408	Anhumas	195	Matrícula Inicial no Ensino Médio: 195
25	3502507	Aparecida	1798	Matrícula Inicial no Ensino Médio: 1.798
26	3502606	Aparecida d'Oeste	213	Matrícula Inicial no Ensino Médio: 213
27	3502705	Apiaí	1662	Matrícula Inicial no Ensino Médio: 1.662
28	3502804	Araçatuba	9050	Matrícula Inicial no Ensino Médio: 9.050
29	3502903	Araçoiaba da Serra	1066	Matrícula Inicial no Ensino Médio: 1.066
30	3503000	Aramina	250	Matrícula Inicial no Ensino Médio: 250
31	3503109	Arandu	347	Matrícula Inicial no Ensino Médio: 347
32	3503208	Araraquara	8831	Matrícula Inicial no Ensino Médio: 8.831
33	3503307	Araras	5572	Matrícula Inicial no Ensino Médio: 5.572
34	3503406	Arealva	294	Matrícula Inicial no Ensino Médio: 294
35	3503505	Areias	183	Matrícula Inicial no Ensino Médio: 183
36	3503604	Areiópolis	516	Matrícula Inicial no Ensino Médio: 516
37	3503703	Ariranha	356	Matrícula Inicial no Ensino Médio: 356
38	3503802	Artur Nogueira	1715	Matrícula Inicial no Ensino Médio: 1.715
39	3503901	Arujá	4110	Matrícula Inicial no Ensino Médio: 4.110
40	3504008	Assis	4562	Matrícula Inicial no Ensino Médio: 4.562
41	3504107	Atibaia	5751	Matrícula Inicial no Ensino Médio: 5.751
42	3504206	Auriflama	765	Matrícula Inicial no Ensino Médio: 765
43	3504305	Avaí	227	Matrícula Inicial no Ensino Médio: 227
44	3504404	Avanhandava	279	Matrícula Inicial no Ensino Médio: 279
45	3504503	Avaré	4555	Matrícula Inicial no Ensino Médio: 4.555
46	3504602	Bady Bassitt	563	Matrícula Inicial no Ensino Médio: 563
47	3504701	Balbinos	63	Matrícula Inicial no Ensino Médio: 63
48	3504800	Bálsamo	337	Matrícula Inicial no Ensino Médio: 337
49	3504909	Bananal	452	Matrícula Inicial no Ensino Médio: 452
50	3505005	Barão de Antonina	158	Matrícula Inicial no Ensino Médio: 158
51	3505104	Barbosa	307	Matrícula Inicial no Ensino Médio: 307
52	3505203	Bariri	1280	Matrícula Inicial no Ensino Médio: 1.280
53	3505302	Barra Bonita	2018	Matrícula Inicial no Ensino Médio: 2.018
54	3505401	Barra do Turvo	489	Matrícula Inicial no Ensino Médio: 489
55	3505500	Barretos	5995	Matrícula Inicial no Ensino Médio: 5.995
56	3505609	Barrinha	1555	Matrícula Inicial no Ensino Médio: 1.555
57	3505708	Barueri	14650	Matrícula Inicial no Ensino Médio: 14.650
58	3505807	Bastos	1102	Matrícula Inicial no Ensino Médio: 1.102
59	3505906	Batatais	2464	Matrícula Inicial no Ensino Médio: 2.464
60	3506003	Bauru	16894	Matrícula Inicial no Ensino Médio: 16.894
61	3506102	Bebedouro	4273	Matrícula Inicial no Ensino Médio: 4.273
62	3506201	Bento de Abreu	97	Matrícula Inicial no Ensino Médio: 97
63	3506300	Bernardino de Campos	617	Matrícula Inicial no Ensino Médio: 617
64	3506409	Bilac	392	Matrícula Inicial no Ensino Médio: 392
65	3506508	Birigui	5048	Matrícula Inicial no Ensino Médio: 5.048
66	3506607	Biritiba Mirim	1180	Matrícula Inicial no Ensino Médio: 1.180
67	3506706	Boa Esperança do Sul	680	Matrícula Inicial no Ensino Médio: 680
68	3506805	Bocaina	374	Matrícula Inicial no Ensino Médio: 374
69	3506904	Bofete	414	Matrícula Inicial no Ensino Médio: 414
70	3507001	Boituva	1875	Matrícula Inicial no Ensino Médio: 1.875
71	3507100	Bom Jesus dos Perdões	848	Matrícula Inicial no Ensino Médio: 848
72	3507209	Borá	24	Matrícula Inicial no Ensino Médio: 24
73	3507308	Boracéia	196	Matrícula Inicial no Ensino Médio: 196
74	3507407	Borborema	704	Matrícula Inicial no Ensino Médio: 704
75	3507506	Botucatu	5607	Matrícula Inicial no Ensino Médio: 5.607
76	3507605	Bragança Paulista	6191	Matrícula Inicial no Ensino Médio: 6.191
77	3507704	Braúna	255	Matrícula Inicial no Ensino Médio: 255
78	3507803	Brodowski	740	Matrícula Inicial no Ensino Médio: 740
79	3507902	Brotas	1220	Matrícula Inicial no Ensino Médio: 1.220
80	3508009	Buri	661	Matrícula Inicial no Ensino Médio: 661
81	3508108	Buritama	825	Matrícula Inicial no Ensino Médio: 825
82	3508207	Buritizal	134	Matrícula Inicial no Ensino Médio: 134
83	3508306	Cabrália Paulista	333	Matrícula Inicial no Ensino Médio: 333
84	3508405	Cabreúva	1982	Matrícula Inicial no Ensino Médio: 1.982
85	3508504	Caçapava	4488	Matrícula Inicial no Ensino Médio: 4.488
86	3508603	Cachoeira Paulista	1514	Matrícula Inicial no Ensino Médio: 1.514
87	3508702	Caconde	883	Matrícula Inicial no Ensino Médio: 883
88	3508801	Cafelândia	797	Matrícula Inicial no Ensino Médio: 797
89	3508900	Caiabu	198	Matrícula Inicial no Ensino Médio: 198
90	3509007	Caieiras	4790	Matrícula Inicial no Ensino Médio: 4.790
91	3509106	Caiuá	320	Matrícula Inicial no Ensino Médio: 320
92	3509205	Cajamar	3335	Matrícula Inicial no Ensino Médio: 3.335
