id	ibge	localidade	valor	label
1	3500105	Adamantina	1696	Matrícula Inicial no Ensino Médio: 1.696
2	3500204	Adolfo	174	Matrícula Inicial no Ensino Médio: 174
3	3500303	Aguaí	1033	Matrícula Inicial no Ensino Médio: 1.033
4	3500402	Águas da Prata	291	Matrícula Inicial no Ensino Médio: 291
5	3500501	Águas de Lindóia	506	Matrícula Inicial no Ensino Médio: 506
6	3500600	Águas de São Pedro	168	Matrícula Inicial no Ensino Médio: 168
7	3500709	Agudos	1529	Matrícula Inicial no Ensino Médio: 1.529
8	3500808	Alfredo Marcondes	184	Matrícula Inicial no Ensino Médio: 184
9	3500907	Altair	157	Matrícula Inicial no Ensino Médio: 157
10	3501004	Altinópolis	662	Matrícula Inicial no Ensino Médio: 662
11	3501103	Alto Alegre	181	Matrícula Inicial no Ensino Médio: 181
12	3501202	Álvares Florence	138	Matrícula Inicial no Ensino Médio: 138
13	3501301	Álvares Machado	1114	Matrícula Inicial no Ensino Médio: 1.114
14	3501400	Álvaro de Carvalho	154	Matrícula Inicial no Ensino Médio: 154
15	3501509	Alvinlândia	105	Matrícula Inicial no Ensino Médio: 105
16	3501608	Americana	10849	Matrícula Inicial no Ensino Médio: 10.849
17	3501707	Américo Brasiliense	1339	Matrícula Inicial no Ensino Médio: 1.339
18	3501806	Américo de Campos	266	Matrícula Inicial no Ensino Médio: 266
19	3501905	Amparo	2735	Matrícula Inicial no Ensino Médio: 2.735
20	3502002	Analândia	164	Matrícula Inicial no Ensino Médio: 164
21	3502101	Andradina	2163	Matrícula Inicial no Ensino Médio: 2.163
22	3502200	Angatuba	812	Matrícula Inicial no Ensino Médio: 812
23	3502309	Anhembi	209	Matrícula Inicial no Ensino Médio: 209
24	3502408	Anhumas	163	Matrícula Inicial no Ensino Médio: 163
25	3502507	Aparecida	1699	Matrícula Inicial no Ensino Médio: 1.699
26	3502606	Aparecida d'Oeste	215	Matrícula Inicial no Ensino Médio: 215
27	3502705	Apiaí	1430	Matrícula Inicial no Ensino Médio: 1.430
28	3502804	Araçatuba	7225	Matrícula Inicial no Ensino Médio: 7.225
29	3502903	Araçoiaba da Serra	1012	Matrícula Inicial no Ensino Médio: 1.012
30	3503000	Aramina	207	Matrícula Inicial no Ensino Médio: 207
31	3503109	Arandu	226	Matrícula Inicial no Ensino Médio: 226
32	3503208	Araraquara	8173	Matrícula Inicial no Ensino Médio: 8.173
33	3503307	Araras	5139	Matrícula Inicial no Ensino Médio: 5.139
34	3503406	Arealva	277	Matrícula Inicial no Ensino Médio: 277
35	3503505	Areias	176	Matrícula Inicial no Ensino Médio: 176
36	3503604	Areiópolis	507	Matrícula Inicial no Ensino Médio: 507
37	3503703	Ariranha	264	Matrícula Inicial no Ensino Médio: 264
38	3503802	Artur Nogueira	1560	Matrícula Inicial no Ensino Médio: 1.560
39	3503901	Arujá	3743	Matrícula Inicial no Ensino Médio: 3.743
40	3504008	Assis	3917	Matrícula Inicial no Ensino Médio: 3.917
41	3504107	Atibaia	5099	Matrícula Inicial no Ensino Médio: 5.099
42	3504206	Auriflama	660	Matrícula Inicial no Ensino Médio: 660
43	3504305	Avaí	255	Matrícula Inicial no Ensino Médio: 255
44	3504404	Avanhandava	316	Matrícula Inicial no Ensino Médio: 316
45	3504503	Avaré	3131	Matrícula Inicial no Ensino Médio: 3.131
46	3504602	Bady Bassitt	573	Matrícula Inicial no Ensino Médio: 573
47	3504701	Balbinos	42	Matrícula Inicial no Ensino Médio: 42
48	3504800	Bálsamo	295	Matrícula Inicial no Ensino Médio: 295
49	3504909	Bananal	460	Matrícula Inicial no Ensino Médio: 460
50	3505005	Barão de Antonina	143	Matrícula Inicial no Ensino Médio: 143
