id	ibge	localidade	valor	label
1	3500105	Adamantina	1772	Matrícula Inicial no Ensino Médio: 1.772
2	3500204	Adolfo	143	Matrícula Inicial no Ensino Médio: 143
3	3500303	Aguaí	1077	Matrícula Inicial no Ensino Médio: 1.077
4	3500402	Águas da Prata	245	Matrícula Inicial no Ensino Médio: 245
5	3500501	Águas de Lindóia	502	Matrícula Inicial no Ensino Médio: 502
6	3500600	Águas de São Pedro	170	Matrícula Inicial no Ensino Médio: 170
7	3500709	Agudos	1538	Matrícula Inicial no Ensino Médio: 1.538
8	3500808	Alfredo Marcondes	168	Matrícula Inicial no Ensino Médio: 168
9	3500907	Altair	184	Matrícula Inicial no Ensino Médio: 184
10	3501004	Altinópolis	617	Matrícula Inicial no Ensino Médio: 617
11	3501103	Alto Alegre	164	Matrícula Inicial no Ensino Médio: 164
12	3501202	Álvares Florence	149	Matrícula Inicial no Ensino Médio: 149
13	3501301	Álvares Machado	1046	Matrícula Inicial no Ensino Médio: 1.046
14	3501400	Álvaro de Carvalho	170	Matrícula Inicial no Ensino Médio: 170
15	3501509	Alvinlândia	140	Matrícula Inicial no Ensino Médio: 140
16	3501608	Americana	10800	Matrícula Inicial no Ensino Médio: 10.800
17	3501707	Américo Brasiliense	1366	Matrícula Inicial no Ensino Médio: 1.366
18	3501806	Américo de Campos	270	Matrícula Inicial no Ensino Médio: 270
19	3501905	Amparo	2864	Matrícula Inicial no Ensino Médio: 2.864
20	3502002	Analândia	133	Matrícula Inicial no Ensino Médio: 133
21	3502101	Andradina	2384	Matrícula Inicial no Ensino Médio: 2.384
22	3502200	Angatuba	778	Matrícula Inicial no Ensino Médio: 778
23	3502309	Anhembi	254	Matrícula Inicial no Ensino Médio: 254
24	3502408	Anhumas	172	Matrícula Inicial no Ensino Médio: 172
25	3502507	Aparecida	1674	Matrícula Inicial no Ensino Médio: 1.674
26	3502606	Aparecida d'Oeste	192	Matrícula Inicial no Ensino Médio: 192
27	3502705	Apiaí	1414	Matrícula Inicial no Ensino Médio: 1.414
28	3502804	Araçatuba	7301	Matrícula Inicial no Ensino Médio: 7.301
29	3502903	Araçoiaba da Serra	1029	Matrícula Inicial no Ensino Médio: 1.029
30	3503000	Aramina	195	Matrícula Inicial no Ensino Médio: 195
31	3503109	Arandu	282	Matrícula Inicial no Ensino Médio: 282
32	3503208	Araraquara	8263	Matrícula Inicial no Ensino Médio: 8.263
33	3503307	Araras	4834	Matrícula Inicial no Ensino Médio: 4.834
34	3503406	Arealva	337	Matrícula Inicial no Ensino Médio: 337
35	3503505	Areias	177	Matrícula Inicial no Ensino Médio: 177
36	3503604	Areiópolis	525	Matrícula Inicial no Ensino Médio: 525
37	3503703	Ariranha	312	Matrícula Inicial no Ensino Médio: 312
38	3503802	Artur Nogueira	1448	Matrícula Inicial no Ensino Médio: 1.448
39	3503901	Arujá	3925	Matrícula Inicial no Ensino Médio: 3.925
40	3504008	Assis	3535	Matrícula Inicial no Ensino Médio: 3.535
41	3504107	Atibaia	5224	Matrícula Inicial no Ensino Médio: 5.224
42	3504206	Auriflama	664	Matrícula Inicial no Ensino Médio: 664
43	3504305	Avaí	254	Matrícula Inicial no Ensino Médio: 254
44	3504404	Avanhandava	370	Matrícula Inicial no Ensino Médio: 370
45	3504503	Avaré	3147	Matrícula Inicial no Ensino Médio: 3.147
46	3504602	Bady Bassitt	574	Matrícula Inicial no Ensino Médio: 574
47	3504701	Balbinos	53	Matrícula Inicial no Ensino Médio: 53
48	3504800	Bálsamo	292	Matrícula Inicial no Ensino Médio: 292
49	3504909	Bananal	421	Matrícula Inicial no Ensino Médio: 421
50	3505005	Barão de Antonina	139	Matrícula Inicial no Ensino Médio: 139
51	3505104	Barbosa	221	Matrícula Inicial no Ensino Médio: 221
52	3505203	Bariri	1085	Matrícula Inicial no Ensino Médio: 1.085
53	3505302	Barra Bonita	1561	Matrícula Inicial no Ensino Médio: 1.561
54	3505401	Barra do Turvo	367	Matrícula Inicial no Ensino Médio: 367
55	3505500	Barretos	4743	Matrícula Inicial no Ensino Médio: 4.743
56	3505609	Barrinha	1242	Matrícula Inicial no Ensino Médio: 1.242
57	3505708	Barueri	13850	Matrícula Inicial no Ensino Médio: 13.850
58	3505807	Bastos	906	Matrícula Inicial no Ensino Médio: 906
59	3505906	Batatais	2399	Matrícula Inicial no Ensino Médio: 2.399
60	3506003	Bauru	13270	Matrícula Inicial no Ensino Médio: 13.270
61	3506102	Bebedouro	3478	Matrícula Inicial no Ensino Médio: 3.478
62	3506201	Bento de Abreu	110	Matrícula Inicial no Ensino Médio: 110
63	3506300	Bernardino de Campos	557	Matrícula Inicial no Ensino Médio: 557
64	3506409	Bilac	269	Matrícula Inicial no Ensino Médio: 269
65	3506508	Birigui	4313	Matrícula Inicial no Ensino Médio: 4.313
66	3506607	Biritiba Mirim	1072	Matrícula Inicial no Ensino Médio: 1.072
67	3506706	Boa Esperança do Sul	451	Matrícula Inicial no Ensino Médio: 451
68	3506805	Bocaina	339	Matrícula Inicial no Ensino Médio: 339
69	3506904	Bofete	369	Matrícula Inicial no Ensino Médio: 369
70	3507001	Boituva	1943	Matrícula Inicial no Ensino Médio: 1.943
71	3507100	Bom Jesus dos Perdões	703	Matrícula Inicial no Ensino Médio: 703
72	3507209	Borá	54	Matrícula Inicial no Ensino Médio: 54
73	3507308	Boracéia	191	Matrícula Inicial no Ensino Médio: 191
74	3507407	Borborema	498	Matrícula Inicial no Ensino Médio: 498
75	3507506	Botucatu	5065	Matrícula Inicial no Ensino Médio: 5.065
76	3507605	Bragança Paulista	5921	Matrícula Inicial no Ensino Médio: 5.921
77	3507704	Braúna	255	Matrícula Inicial no Ensino Médio: 255
78	3507803	Brodowski	769	Matrícula Inicial no Ensino Médio: 769
79	3507902	Brotas	1116	Matrícula Inicial no Ensino Médio: 1.116
80	3508009	Buri	683	Matrícula Inicial no Ensino Médio: 683
81	3508108	Buritama	614	Matrícula Inicial no Ensino Médio: 614
82	3508207	Buritizal	84	Matrícula Inicial no Ensino Médio: 84
83	3508306	Cabrália Paulista	318	Matrícula Inicial no Ensino Médio: 318
84	3508405	Cabreúva	1906	Matrícula Inicial no Ensino Médio: 1.906
85	3508504	Caçapava	3546	Matrícula Inicial no Ensino Médio: 3.546
86	3508603	Cachoeira Paulista	1350	Matrícula Inicial no Ensino Médio: 1.350
87	3508702	Caconde	763	Matrícula Inicial no Ensino Médio: 763
88	3508801	Cafelândia	771	Matrícula Inicial no Ensino Médio: 771
89	3508900	Caiabu	230	Matrícula Inicial no Ensino Médio: 230
90	3509007	Caieiras	4597	Matrícula Inicial no Ensino Médio: 4.597
91	3509106	Caiuá	224	Matrícula Inicial no Ensino Médio: 224
92	3509205	Cajamar	3004	Matrícula Inicial no Ensino Médio: 3.004
93	3509304	Cajobi	421	Matrícula Inicial no Ensino Médio: 421
94	3509403	Cajuru	924	Matrícula Inicial no Ensino Médio: 924
95	3509502	Campinas	41881	Matrícula Inicial no Ensino Médio: 41.881
96	3509601	Campo Limpo Paulista	3501	Matrícula Inicial no Ensino Médio: 3.501
97	3509700	Campos do Jordão	2029	Matrícula Inicial no Ensino Médio: 2.029
98	3509809	Campos Novos Paulista	153	Matrícula Inicial no Ensino Médio: 153
99	3509908	Cananéia	618	Matrícula Inicial no Ensino Médio: 618
100	3510005	Cândido Mota	1165	Matrícula Inicial no Ensino Médio: 1.165
101	3510104	Cândido Rodrigues	87	Matrícula Inicial no Ensino Médio: 87
102	3510203	Capão Bonito	1955	Matrícula Inicial no Ensino Médio: 1.955
103	3510302	Capela do Alto	776	Matrícula Inicial no Ensino Médio: 776
104	3510401	Capivari	1856	Matrícula Inicial no Ensino Médio: 1.856
105	3510500	Caraguatatuba	4417	Matrícula Inicial no Ensino Médio: 4.417
106	3510609	Carapicuíba	16818	Matrícula Inicial no Ensino Médio: 16.818
107	3510708	Cardoso	478	Matrícula Inicial no Ensino Médio: 478
108	3510807	Casa Branca	1117	Matrícula Inicial no Ensino Médio: 1.117
109	3510906	Cássia dos Coqueiros	169	Matrícula Inicial no Ensino Médio: 169
110	3511003	Castilho	574	Matrícula Inicial no Ensino Médio: 574
111	3511102	Catanduva	4712	Matrícula Inicial no Ensino Médio: 4.712
112	3511201	Catiguá	281	Matrícula Inicial no Ensino Médio: 281
113	3511300	Cedral	273	Matrícula Inicial no Ensino Médio: 273
114	3511409	Cerqueira César	727	Matrícula Inicial no Ensino Médio: 727
115	3511508	Cerquilho	1295	Matrícula Inicial no Ensino Médio: 1.295
116	3511607	Cesário Lange	540	Matrícula Inicial no Ensino Médio: 540
117	3511706	Charqueada	599	Matrícula Inicial no Ensino Médio: 599
118	3557204	Chavantes	382	Matrícula Inicial no Ensino Médio: 382
119	3511904	Clementina	303	Matrícula Inicial no Ensino Médio: 303
120	3512001	Colina	644	Matrícula Inicial no Ensino Médio: 644
121	3512100	Colômbia	284	Matrícula Inicial no Ensino Médio: 284
122	3512209	Conchal	955	Matrícula Inicial no Ensino Médio: 955
123	3512308	Conchas	629	Matrícula Inicial no Ensino Médio: 629
124	3512407	Cordeirópolis	665	Matrícula Inicial no Ensino Médio: 665
125	3512506	Coroados	238	Matrícula Inicial no Ensino Médio: 238
126	3512605	Coronel Macedo	205	Matrícula Inicial no Ensino Médio: 205
127	3512704	Corumbataí	161	Matrícula Inicial no Ensino Médio: 161
128	3512803	Cosmópolis	2192	Matrícula Inicial no Ensino Médio: 2.192
129	3512902	Cosmorama	266	Matrícula Inicial no Ensino Médio: 266
130	3513009	Cotia	10268	Matrícula Inicial no Ensino Médio: 10.268
131	3513108	Cravinhos	1205	Matrícula Inicial no Ensino Médio: 1.205
132	3513207	Cristais Paulista	307	Matrícula Inicial no Ensino Médio: 307
133	3513306	Cruzália	93	Matrícula Inicial no Ensino Médio: 93
134	3513405	Cruzeiro	3469	Matrícula Inicial no Ensino Médio: 3.469
135	3513504	Cubatão	4528	Matrícula Inicial no Ensino Médio: 4.528
136	3513603	Cunha	1092	Matrícula Inicial no Ensino Médio: 1.092
137	3513702	Descalvado	1148	Matrícula Inicial no Ensino Médio: 1.148
