id	ibge	localidade	valor	label
1	3500105	Adamantina	1679	Matrícula Inicial no Ensino Médio – Total: 1.679
2	3500204	Adolfo	152	Matrícula Inicial no Ensino Médio – Total: 152
3	3500303	Aguaí	1094	Matrícula Inicial no Ensino Médio – Total: 1.094
4	3500402	Águas da Prata	300	Matrícula Inicial no Ensino Médio – Total: 300
5	3500501	Águas de Lindóia	481	Matrícula Inicial no Ensino Médio – Total: 481
6	3500600	Águas de São Pedro	164	Matrícula Inicial no Ensino Médio – Total: 164
7	3500709	Agudos	1566	Matrícula Inicial no Ensino Médio – Total: 1.566
8	3500808	Alfredo Marcondes	216	Matrícula Inicial no Ensino Médio – Total: 216
9	3500907	Altair	179	Matrícula Inicial no Ensino Médio – Total: 179
10	3501004	Altinópolis	628	Matrícula Inicial no Ensino Médio – Total: 628
11	3501103	Alto Alegre	169	Matrícula Inicial no Ensino Médio – Total: 169
12	3501202	Álvares Florence	150	Matrícula Inicial no Ensino Médio – Total: 150
13	3501301	Álvares Machado	1064	Matrícula Inicial no Ensino Médio – Total: 1.064
14	3501400	Álvaro de Carvalho	167	Matrícula Inicial no Ensino Médio – Total: 167
15	3501509	Alvinlândia	103	Matrícula Inicial no Ensino Médio – Total: 103
16	3501608	Americana	11161	Matrícula Inicial no Ensino Médio – Total: 11.161
17	3501707	Américo Brasiliense	1312	Matrícula Inicial no Ensino Médio – Total: 1.312
18	3501806	Américo de Campos	263	Matrícula Inicial no Ensino Médio – Total: 263
19	3501905	Amparo	2770	Matrícula Inicial no Ensino Médio – Total: 2.770
20	3502002	Analândia	137	Matrícula Inicial no Ensino Médio – Total: 137
21	3502101	Andradina	2331	Matrícula Inicial no Ensino Médio – Total: 2.331
22	3502200	Angatuba	805	Matrícula Inicial no Ensino Médio – Total: 805
23	3502309	Anhembi	221	Matrícula Inicial no Ensino Médio – Total: 221
24	3502408	Anhumas	159	Matrícula Inicial no Ensino Médio – Total: 159
25	3502507	Aparecida	1736	Matrícula Inicial no Ensino Médio – Total: 1.736
26	3502606	Aparecida d'Oeste	209	Matrícula Inicial no Ensino Médio – Total: 209
27	3502705	Apiaí	1453	Matrícula Inicial no Ensino Médio – Total: 1.453
28	3502804	Araçatuba	7442	Matrícula Inicial no Ensino Médio – Total: 7.442
29	3502903	Araçoiaba da Serra	980	Matrícula Inicial no Ensino Médio – Total: 980
30	3503000	Aramina	202	Matrícula Inicial no Ensino Médio – Total: 202
31	3503109	Arandu	304	Matrícula Inicial no Ensino Médio – Total: 304
32	3503208	Araraquara	8128	Matrícula Inicial no Ensino Médio – Total: 8.128
33	3503307	Araras	5007	Matrícula Inicial no Ensino Médio – Total: 5.007
34	3503406	Arealva	296	Matrícula Inicial no Ensino Médio – Total: 296
35	3503505	Areias	165	Matrícula Inicial no Ensino Médio – Total: 165
36	3503604	Areiópolis	560	Matrícula Inicial no Ensino Médio – Total: 560
37	3503703	Ariranha	273	Matrícula Inicial no Ensino Médio – Total: 273
38	3503802	Artur Nogueira	1508	Matrícula Inicial no Ensino Médio – Total: 1.508
39	3503901	Arujá	3773	Matrícula Inicial no Ensino Médio – Total: 3.773
40	3504008	Assis	3820	Matrícula Inicial no Ensino Médio – Total: 3.820
41	3504107	Atibaia	5151	Matrícula Inicial no Ensino Médio – Total: 5.151
42	3504206	Auriflama	668	Matrícula Inicial no Ensino Médio – Total: 668
43	3504305	Avaí	251	Matrícula Inicial no Ensino Médio – Total: 251
44	3504404	Avanhandava	347	Matrícula Inicial no Ensino Médio – Total: 347
