id	ibge	localidade	valor	label
1	3500105	Adamantina	2023	Matrícula Inicial no Ensino Médio – Total: 2.023
2	3500204	Adolfo	205	Matrícula Inicial no Ensino Médio – Total: 205
3	3500303	Aguaí	1270	Matrícula Inicial no Ensino Médio – Total: 1.270
4	3500402	Águas da Prata	290	Matrícula Inicial no Ensino Médio – Total: 290
5	3500501	Águas de Lindóia	655	Matrícula Inicial no Ensino Médio – Total: 655
6	3500600	Águas de São Pedro	278	Matrícula Inicial no Ensino Médio – Total: 278
7	3500709	Agudos	1802	Matrícula Inicial no Ensino Médio – Total: 1.802
8	3500808	Alfredo Marcondes	176	Matrícula Inicial no Ensino Médio – Total: 176
9	3500907	Altair	167	Matrícula Inicial no Ensino Médio – Total: 167
10	3501004	Altinópolis	693	Matrícula Inicial no Ensino Médio – Total: 693
11	3501103	Alto Alegre	160	Matrícula Inicial no Ensino Médio – Total: 160
12	3501202	Álvares Florence	176	Matrícula Inicial no Ensino Médio – Total: 176
13	3501301	Álvares Machado	1187	Matrícula Inicial no Ensino Médio – Total: 1.187
14	3501400	Álvaro de Carvalho	186	Matrícula Inicial no Ensino Médio – Total: 186
15	3501509	Alvinlândia	119	Matrícula Inicial no Ensino Médio – Total: 119
16	3501608	Americana	10966	Matrícula Inicial no Ensino Médio – Total: 10.966
17	3501707	Américo Brasiliense	1520	Matrícula Inicial no Ensino Médio – Total: 1.520
18	3501806	Américo de Campos	311	Matrícula Inicial no Ensino Médio – Total: 311
19	3501905	Amparo	2965	Matrícula Inicial no Ensino Médio – Total: 2.965
20	3502002	Analândia	180	Matrícula Inicial no Ensino Médio – Total: 180
21	3502101	Andradina	2806	Matrícula Inicial no Ensino Médio – Total: 2.806
22	3502200	Angatuba	893	Matrícula Inicial no Ensino Médio – Total: 893
23	3502309	Anhembi	227	Matrícula Inicial no Ensino Médio – Total: 227
24	3502408	Anhumas	184	Matrícula Inicial no Ensino Médio – Total: 184
25	3502507	Aparecida	1791	Matrícula Inicial no Ensino Médio – Total: 1.791
26	3502606	Aparecida d'Oeste	208	Matrícula Inicial no Ensino Médio – Total: 208
27	3502705	Apiaí	1443	Matrícula Inicial no Ensino Médio – Total: 1.443
28	3502804	Araçatuba	7777	Matrícula Inicial no Ensino Médio – Total: 7.777
29	3502903	Araçoiaba da Serra	1254	Matrícula Inicial no Ensino Médio – Total: 1.254
30	3503000	Aramina	207	Matrícula Inicial no Ensino Médio – Total: 207
31	3503109	Arandu	281	Matrícula Inicial no Ensino Médio – Total: 281
32	3503208	Araraquara	8924	Matrícula Inicial no Ensino Médio – Total: 8.924
33	3503307	Araras	5524	Matrícula Inicial no Ensino Médio – Total: 5.524
34	3503406	Arealva	284	Matrícula Inicial no Ensino Médio – Total: 284
