id	ibge	localidade	valor	label
1	3500105	Adamantina	1761	Matrícula Inicial no Ensino Médio: 1.761
2	3500204	Adolfo	192	Matrícula Inicial no Ensino Médio: 192
3	3500303	Aguaí	1084	Matrícula Inicial no Ensino Médio: 1.084
4	3500402	Águas da Prata	318	Matrícula Inicial no Ensino Médio: 318
5	3500501	Águas de Lindóia	548	Matrícula Inicial no Ensino Médio: 548
6	3500600	Águas de São Pedro	260	Matrícula Inicial no Ensino Médio: 260
7	3500709	Agudos	1572	Matrícula Inicial no Ensino Médio: 1.572
8	3500808	Alfredo Marcondes	186	Matrícula Inicial no Ensino Médio: 186
9	3500907	Altair	165	Matrícula Inicial no Ensino Médio: 165
10	3501004	Altinópolis	695	Matrícula Inicial no Ensino Médio: 695
11	3501103	Alto Alegre	201	Matrícula Inicial no Ensino Médio: 201
12	3501202	Álvares Florence	166	Matrícula Inicial no Ensino Médio: 166
13	3501301	Álvares Machado	1109	Matrícula Inicial no Ensino Médio: 1.109
14	3501400	Álvaro de Carvalho	184	Matrícula Inicial no Ensino Médio: 184
15	3501509	Alvinlândia	108	Matrícula Inicial no Ensino Médio: 108
16	3501608	Americana	10869	Matrícula Inicial no Ensino Médio: 10.869
17	3501707	Américo Brasiliense	1422	Matrícula Inicial no Ensino Médio: 1.422
18	3501806	Américo de Campos	299	Matrícula Inicial no Ensino Médio: 299
19	3501905	Amparo	2919	Matrícula Inicial no Ensino Médio: 2.919
20	3502002	Analândia	318	Matrícula Inicial no Ensino Médio: 318
21	3502101	Andradina	2506	Matrícula Inicial no Ensino Médio: 2.506
22	3502200	Angatuba	811	Matrícula Inicial no Ensino Médio: 811
23	3502309	Anhembi	188	Matrícula Inicial no Ensino Médio: 188
24	3502408	Anhumas	175	Matrícula Inicial no Ensino Médio: 175
25	3502507	Aparecida	1783	Matrícula Inicial no Ensino Médio: 1.783
26	3502606	Aparecida d'Oeste	214	Matrícula Inicial no Ensino Médio: 214
27	3502705	Apiaí	1441	Matrícula Inicial no Ensino Médio: 1.441
28	3502804	Araçatuba	7250	Matrícula Inicial no Ensino Médio: 7.250
29	3502903	Araçoiaba da Serra	1252	Matrícula Inicial no Ensino Médio: 1.252
30	3503000	Aramina	171	Matrícula Inicial no Ensino Médio: 171
31	3503109	Arandu	243	Matrícula Inicial no Ensino Médio: 243
32	3503208	Araraquara	9032	Matrícula Inicial no Ensino Médio: 9.032
33	3503307	Araras	5459	Matrícula Inicial no Ensino Médio: 5.459
34	3503406	Arealva	280	Matrícula Inicial no Ensino Médio: 280
35	3503505	Areias	196	Matrícula Inicial no Ensino Médio: 196
36	3503604	Areiópolis	466	Matrícula Inicial no Ensino Médio: 466
37	3503703	Ariranha	317	Matrícula Inicial no Ensino Médio: 317
38	3503802	Artur Nogueira	1600	Matrícula Inicial no Ensino Médio: 1.600
39	3503901	Arujá	3904	Matrícula Inicial no Ensino Médio: 3.904
40	3504008	Assis	4093	Matrícula Inicial no Ensino Médio: 4.093
41	3504107	Atibaia	5798	Matrícula Inicial no Ensino Médio: 5.798
42	3504206	Auriflama	625	Matrícula Inicial no Ensino Médio: 625
43	3504305	Avaí	277	Matrícula Inicial no Ensino Médio: 277
44	3504404	Avanhandava	297	Matrícula Inicial no Ensino Médio: 297
45	3504503	Avaré	3275	Matrícula Inicial no Ensino Médio: 3.275
46	3504602	Bady Bassitt	556	Matrícula Inicial no Ensino Médio: 556
47	3504701	Balbinos	52	Matrícula Inicial no Ensino Médio: 52
48	3504800	Bálsamo	334	Matrícula Inicial no Ensino Médio: 334
49	3504909	Bananal	524	Matrícula Inicial no Ensino Médio: 524
50	3505005	Barão de Antonina	147	Matrícula Inicial no Ensino Médio: 147
51	3505104	Barbosa	250	Matrícula Inicial no Ensino Médio: 250
52	3505203	Bariri	1231	Matrícula Inicial no Ensino Médio: 1.231
53	3505302	Barra Bonita	1779	Matrícula Inicial no Ensino Médio: 1.779
54	3505401	Barra do Turvo	433	Matrícula Inicial no Ensino Médio: 433
55	3505500	Barretos	4944	Matrícula Inicial no Ensino Médio: 4.944
