id	ibge	localidade	valor	label
1	3500105	Adamantina	2426	Matrícula Inicial no Ensino Médio: 2.426
2	3500204	Adolfo	181	Matrícula Inicial no Ensino Médio: 181
3	3500303	Aguaí	1284	Matrícula Inicial no Ensino Médio: 1.284
4	3500402	Águas da Prata	245	Matrícula Inicial no Ensino Médio: 245
5	3500501	Águas de Lindóia	616	Matrícula Inicial no Ensino Médio: 616
6	3500600	Águas de São Pedro	178	Matrícula Inicial no Ensino Médio: 178
7	3500709	Agudos	1864	Matrícula Inicial no Ensino Médio: 1.864
8	3500808	Alfredo Marcondes	165	Matrícula Inicial no Ensino Médio: 165
9	3500907	Altair	182	Matrícula Inicial no Ensino Médio: 182
10	3501004	Altinópolis	750	Matrícula Inicial no Ensino Médio: 750
11	3501103	Alto Alegre	195	Matrícula Inicial no Ensino Médio: 195
12	3501202	Álvares Florence	193	Matrícula Inicial no Ensino Médio: 193
13	3501301	Álvares Machado	709	Matrícula Inicial no Ensino Médio: 709
14	3501400	Álvaro de Carvalho	151	Matrícula Inicial no Ensino Médio: 151
15	3501509	Alvinlândia	149	Matrícula Inicial no Ensino Médio: 149
16	3501608	Americana	12564	Matrícula Inicial no Ensino Médio: 12.564
17	3501707	Américo Brasiliense	1485	Matrícula Inicial no Ensino Médio: 1.485
18	3501806	Américo de Campos	438	Matrícula Inicial no Ensino Médio: 438
19	3501905	Amparo	3193	Matrícula Inicial no Ensino Médio: 3.193
20	3502002	Analândia	155	Matrícula Inicial no Ensino Médio: 155
21	3502101	Andradina	3336	Matrícula Inicial no Ensino Médio: 3.336
22	3502200	Angatuba	1040	Matrícula Inicial no Ensino Médio: 1.040
23	3502309	Anhembi	215	Matrícula Inicial no Ensino Médio: 215
24	3502408	Anhumas	184	Matrícula Inicial no Ensino Médio: 184
25	3502507	Aparecida	1607	Matrícula Inicial no Ensino Médio: 1.607
26	3502606	Aparecida d'Oeste	206	Matrícula Inicial no Ensino Médio: 206
27	3502705	Apiaí	1361	Matrícula Inicial no Ensino Médio: 1.361
28	3502804	Araçatuba	10193	Matrícula Inicial no Ensino Médio: 10.193
29	3502903	Araçoiaba da Serra	789	Matrícula Inicial no Ensino Médio: 789
30	3503000	Aramina	189	Matrícula Inicial no Ensino Médio: 189
31	3503109	Arandu	263	Matrícula Inicial no Ensino Médio: 263
32	3503208	Araraquara	8769	Matrícula Inicial no Ensino Médio: 8.769
33	3503307	Araras	5505	Matrícula Inicial no Ensino Médio: 5.505
34	3503406	Arealva	294	Matrícula Inicial no Ensino Médio: 294
35	3503505	Areias	170	Matrícula Inicial no Ensino Médio: 170
36	3503604	Areiópolis	557	Matrícula Inicial no Ensino Médio: 557
37	3503703	Ariranha	231	Matrícula Inicial no Ensino Médio: 231
38	3503802	Artur Nogueira	1356	Matrícula Inicial no Ensino Médio: 1.356
39	3503901	Arujá	3908	Matrícula Inicial no Ensino Médio: 3.908
40	3504008	Assis	4559	Matrícula Inicial no Ensino Médio: 4.559
41	3504107	Atibaia	4366	Matrícula Inicial no Ensino Médio: 4.366
42	3504206	Auriflama	719	Matrícula Inicial no Ensino Médio: 719
43	3504305	Avaí	173	Matrícula Inicial no Ensino Médio: 173
44	3504404	Avanhandava	372	Matrícula Inicial no Ensino Médio: 372
45	3504503	Avaré	3917	Matrícula Inicial no Ensino Médio: 3.917
46	3504602	Bady Bassitt	463	Matrícula Inicial no Ensino Médio: 463
47	3504701	Balbinos	-	Matrícula Inicial no Ensino Médio: -
48	3504800	Bálsamo	318	Matrícula Inicial no Ensino Médio: 318
49	3504909	Bananal	436	Matrícula Inicial no Ensino Médio: 436
50	3505005	Barão de Antonina	117	Matrícula Inicial no Ensino Médio: 117
51	3505104	Barbosa	234	Matrícula Inicial no Ensino Médio: 234
52	3505203	Bariri	1160	Matrícula Inicial no Ensino Médio: 1.160
53	3505302	Barra Bonita	1780	Matrícula Inicial no Ensino Médio: 1.780
54	3505401	Barra do Turvo	302	Matrícula Inicial no Ensino Médio: 302
55	3505500	Barretos	6281	Matrícula Inicial no Ensino Médio: 6.281
56	3505609	Barrinha	1369	Matrícula Inicial no Ensino Médio: 1.369
57	3505708	Barueri	13729	Matrícula Inicial no Ensino Médio: 13.729
58	3505807	Bastos	954	Matrícula Inicial no Ensino Médio: 954
59	3505906	Batatais	2761	Matrícula Inicial no Ensino Médio: 2.761
60	3506003	Bauru	17829	Matrícula Inicial no Ensino Médio: 17.829
