id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1011452	População de 15 a 17 Anos: 1.011.452
682	682	Região Administrativa de Registro	16874	População de 15 a 17 Anos: 16.874
683	683	Região Administrativa de Santos	83514	População de 15 a 17 Anos: 83.514
684	684	Região Administrativa de São José dos Campos	119967	População de 15 a 17 Anos: 119.967
685	685	Região Administrativa de Sorocaba	150473	População de 15 a 17 Anos: 150.473
686	686	Região Administrativa de Campinas	312079	População de 15 a 17 Anos: 312.079
687	687	Região Administrativa de Ribeirão Preto	62855	População de 15 a 17 Anos: 62.855
688	688	Região Administrativa de Bauru	54712	População de 15 a 17 Anos: 54.712
689	689	Região Administrativa de São José do Rio Preto	70231	População de 15 a 17 Anos: 70.231
690	690	Região Administrativa de Araçatuba	36964	População de 15 a 17 Anos: 36.964
691	691	Região Administrativa de Presidente Prudente	44114	População de 15 a 17 Anos: 44.114
692	692	Região Administrativa de Marília	49757	População de 15 a 17 Anos: 49.757
693	693	Região Administrativa Central	48583	População de 15 a 17 Anos: 48.583
694	694	Região Administrativa de Barretos	22732	População de 15 a 17 Anos: 22.732
695	695	Região Administrativa de Franca	37111	População de 15 a 17 Anos: 37.111
