id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	999754	População em Idade Escolar de 15 a 17 Anos: 999.754
682	682	Região Administrativa de Registro	16669	População em Idade Escolar de 15 a 17 Anos: 16.669
683	683	Região Administrativa de Santos	82995	População em Idade Escolar de 15 a 17 Anos: 82.995
684	684	Região Administrativa de São José dos Campos	119181	População em Idade Escolar de 15 a 17 Anos: 119.181
685	685	Região Administrativa de Sorocaba	149811	População em Idade Escolar de 15 a 17 Anos: 149.811
686	686	Região Administrativa de Campinas	310251	População em Idade Escolar de 15 a 17 Anos: 310.251
687	687	Região Administrativa de Ribeirão Preto	62553	População em Idade Escolar de 15 a 17 Anos: 62.553
688	688	Região Administrativa de Bauru	54117	População em Idade Escolar de 15 a 17 Anos: 54.117
689	689	Região Administrativa de São José do Rio Preto	69343	População em Idade Escolar de 15 a 17 Anos: 69.343
690	690	Região Administrativa de Araçatuba	36551	População em Idade Escolar de 15 a 17 Anos: 36.551
691	691	Região Administrativa de Presidente Prudente	43610	População em Idade Escolar de 15 a 17 Anos: 43.610
692	692	Região Administrativa de Marília	49142	População em Idade Escolar de 15 a 17 Anos: 49.142
693	693	Região Administrativa Central	48078	População em Idade Escolar de 15 a 17 Anos: 48.078
694	694	Região Administrativa de Barretos	22392	População em Idade Escolar de 15 a 17 Anos: 22.392
695	695	Região Administrativa de Franca	36951	População em Idade Escolar de 15 a 17 Anos: 36.951
