id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	866877	População em Idade Escolar de 15 a 17 Anos: 866.877
682	682	Região Administrativa de Registro	13936	População em Idade Escolar de 15 a 17 Anos: 13.936
683	683	Região Administrativa de Santos	76210	População em Idade Escolar de 15 a 17 Anos: 76.210
684	684	Região Administrativa de São José dos Campos	102200	População em Idade Escolar de 15 a 17 Anos: 102.200
685	685	Região Administrativa de Sorocaba	130762	População em Idade Escolar de 15 a 17 Anos: 130.762
686	686	Região Administrativa de Campinas	268275	População em Idade Escolar de 15 a 17 Anos: 268.275
687	687	Região Administrativa de Ribeirão Preto	54396	População em Idade Escolar de 15 a 17 Anos: 54.396
688	688	Região Administrativa de Bauru	44369	População em Idade Escolar de 15 a 17 Anos: 44.369
689	689	Região Administrativa de São José do Rio Preto	54777	População em Idade Escolar de 15 a 17 Anos: 54.777
690	690	Região Administrativa de Araçatuba	28601	População em Idade Escolar de 15 a 17 Anos: 28.601
691	691	Região Administrativa de Presidente Prudente	33259	População em Idade Escolar de 15 a 17 Anos: 33.259
692	692	Região Administrativa de Marília	38600	População em Idade Escolar de 15 a 17 Anos: 38.600
693	693	Região Administrativa Central	38700	População em Idade Escolar de 15 a 17 Anos: 38.700
694	694	Região Administrativa de Barretos	16986	População em Idade Escolar de 15 a 17 Anos: 16.986
695	695	Região Administrativa de Franca	31524	População em Idade Escolar de 15 a 17 Anos: 31.524
