id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	975174	População em Idade Escolar de 15 a 17 Anos: 975.174
682	682	Região Administrativa de Registro	16222	População em Idade Escolar de 15 a 17 Anos: 16.222
683	683	Região Administrativa de Santos	81828	População em Idade Escolar de 15 a 17 Anos: 81.828
684	684	Região Administrativa de São José dos Campos	117421	População em Idade Escolar de 15 a 17 Anos: 117.421
685	685	Região Administrativa de Sorocaba	148228	População em Idade Escolar de 15 a 17 Anos: 148.228
686	686	Região Administrativa de Campinas	306050	População em Idade Escolar de 15 a 17 Anos: 306.050
687	687	Região Administrativa de Ribeirão Preto	61840	População em Idade Escolar de 15 a 17 Anos: 61.840
688	688	Região Administrativa de Bauru	52885	População em Idade Escolar de 15 a 17 Anos: 52.885
689	689	Região Administrativa de São José do Rio Preto	67501	População em Idade Escolar de 15 a 17 Anos: 67.501
690	690	Região Administrativa de Araçatuba	35719	População em Idade Escolar de 15 a 17 Anos: 35.719
691	691	Região Administrativa de Presidente Prudente	42513	População em Idade Escolar de 15 a 17 Anos: 42.513
692	692	Região Administrativa de Marília	47873	População em Idade Escolar de 15 a 17 Anos: 47.873
693	693	Região Administrativa Central	47021	População em Idade Escolar de 15 a 17 Anos: 47.021
694	694	Região Administrativa de Barretos	21705	População em Idade Escolar de 15 a 17 Anos: 21.705
695	695	Região Administrativa de Franca	36581	População em Idade Escolar de 15 a 17 Anos: 36.581
