id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	804388	População em Idade Escolar de 15 a 17 Anos: 804.388
682	682	Região Administrativa de Registro	12557	População em Idade Escolar de 15 a 17 Anos: 12.557
683	683	Região Administrativa de Santos	71628	População em Idade Escolar de 15 a 17 Anos: 71.628
684	684	Região Administrativa de São José dos Campos	95056	População em Idade Escolar de 15 a 17 Anos: 95.056
685	685	Região Administrativa de Sorocaba	121030	População em Idade Escolar de 15 a 17 Anos: 121.030
686	686	Região Administrativa de Campinas	251184	População em Idade Escolar de 15 a 17 Anos: 251.184
687	687	Região Administrativa de Ribeirão Preto	51522	População em Idade Escolar de 15 a 17 Anos: 51.522
688	688	Região Administrativa de Bauru	41523	População em Idade Escolar de 15 a 17 Anos: 41.523
689	689	Região Administrativa de São José do Rio Preto	51265	População em Idade Escolar de 15 a 17 Anos: 51.265
690	690	Região Administrativa de Araçatuba	26475	População em Idade Escolar de 15 a 17 Anos: 26.475
691	691	Região Administrativa de Presidente Prudente	30850	População em Idade Escolar de 15 a 17 Anos: 30.850
692	692	Região Administrativa de Marília	35768	População em Idade Escolar de 15 a 17 Anos: 35.768
693	693	Região Administrativa Central	36219	População em Idade Escolar de 15 a 17 Anos: 36.219
694	694	Região Administrativa de Barretos	15875	População em Idade Escolar de 15 a 17 Anos: 15.875
695	695	Região Administrativa de Franca	29792	População em Idade Escolar de 15 a 17 Anos: 29.792
