id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	948351	População em Idade Escolar de 15 a 17 Anos: 948.351
682	682	Região Administrativa de Registro	15706	População em Idade Escolar de 15 a 17 Anos: 15.706
683	683	Região Administrativa de Santos	80462	População em Idade Escolar de 15 a 17 Anos: 80.462
684	684	Região Administrativa de São José dos Campos	115260	População em Idade Escolar de 15 a 17 Anos: 115.260
685	685	Região Administrativa de Sorocaba	146080	População em Idade Escolar de 15 a 17 Anos: 146.080
686	686	Região Administrativa de Campinas	300911	População em Idade Escolar de 15 a 17 Anos: 300.911
687	687	Região Administrativa de Ribeirão Preto	60887	População em Idade Escolar de 15 a 17 Anos: 60.887
688	688	Região Administrativa de Bauru	51481	População em Idade Escolar de 15 a 17 Anos: 51.481
689	689	Região Administrativa de São José do Rio Preto	65532	População em Idade Escolar de 15 a 17 Anos: 65.532
690	690	Região Administrativa de Araçatuba	34787	População em Idade Escolar de 15 a 17 Anos: 34.787
691	691	Região Administrativa de Presidente Prudente	41292	População em Idade Escolar de 15 a 17 Anos: 41.292
692	692	Região Administrativa de Marília	46476	População em Idade Escolar de 15 a 17 Anos: 46.476
693	693	Região Administrativa Central	45830	População em Idade Escolar de 15 a 17 Anos: 45.830
694	694	Região Administrativa de Barretos	20968	População em Idade Escolar de 15 a 17 Anos: 20.968
695	695	Região Administrativa de Franca	36112	População em Idade Escolar de 15 a 17 Anos: 36.112
