id	ibge	localidade	valor	label
1	3500105	Adamantina	733	Demanda Potencial de Vagas na Creche: 733
2	3500204	Adolfo	69	Demanda Potencial de Vagas na Creche: 69
3	3500303	Aguaí	945	Demanda Potencial de Vagas na Creche: 945
4	3500402	Águas da Prata	151	Demanda Potencial de Vagas na Creche: 151
5	3500501	Águas de Lindóia	527	Demanda Potencial de Vagas na Creche: 527
6	3500600	Águas de São Pedro	66	Demanda Potencial de Vagas na Creche: 66
7	3500709	Agudos	948	Demanda Potencial de Vagas na Creche: 948
8	3500808	Alfredo Marcondes	77	Demanda Potencial de Vagas na Creche: 77
9	3500907	Altair	96	Demanda Potencial de Vagas na Creche: 96
10	3501004	Altinópolis	368	Demanda Potencial de Vagas na Creche: 368
11	3501103	Alto Alegre	76	Demanda Potencial de Vagas na Creche: 76
12	3501202	Álvares Florence	53	Demanda Potencial de Vagas na Creche: 53
13	3501301	Álvares Machado	534	Demanda Potencial de Vagas na Creche: 534
14	3501400	Álvaro de Carvalho	114	Demanda Potencial de Vagas na Creche: 114
15	3501509	Alvinlândia	96	Demanda Potencial de Vagas na Creche: 96
16	3501608	Americana	5234	Demanda Potencial de Vagas na Creche: 5.234
17	3501707	Américo Brasiliense	1146	Demanda Potencial de Vagas na Creche: 1.146
18	3501806	Américo de Campos	111	Demanda Potencial de Vagas na Creche: 111
19	3501905	Amparo	1550	Demanda Potencial de Vagas na Creche: 1.550
20	3502002	Analândia	112	Demanda Potencial de Vagas na Creche: 112
21	3502101	Andradina	1329	Demanda Potencial de Vagas na Creche: 1.329
22	3502200	Angatuba	634	Demanda Potencial de Vagas na Creche: 634
23	3502309	Anhembi	163	Demanda Potencial de Vagas na Creche: 163
24	3502408	Anhumas	89	Demanda Potencial de Vagas na Creche: 89
25	3502507	Aparecida	926	Demanda Potencial de Vagas na Creche: 926
26	3502606	Aparecida d'Oeste	83	Demanda Potencial de Vagas na Creche: 83
27	3502705	Apiaí	704	Demanda Potencial de Vagas na Creche: 704
28	3502804	Araçatuba	4229	Demanda Potencial de Vagas na Creche: 4.229
29	3502903	Araçoiaba da Serra	854	Demanda Potencial de Vagas na Creche: 854
30	3503000	Aramina	133	Demanda Potencial de Vagas na Creche: 133
31	3503109	Arandu	156	Demanda Potencial de Vagas na Creche: 156
32	3503208	Araraquara	5078	Demanda Potencial de Vagas na Creche: 5.078
33	3503307	Araras	2947	Demanda Potencial de Vagas na Creche: 2.947
34	3503406	Arealva	177	Demanda Potencial de Vagas na Creche: 177
35	3503505	Areias	111	Demanda Potencial de Vagas na Creche: 111
36	3503604	Areiópolis	314	Demanda Potencial de Vagas na Creche: 314
37	3503703	Ariranha	219	Demanda Potencial de Vagas na Creche: 219
628	3509957	Canas	146	Demanda Potencial de Vagas na Creche: 146
629	3540853	Pracinha	39	Demanda Potencial de Vagas na Creche: 39
630	3541059	Pratânia	141	Demanda Potencial de Vagas na Creche: 141
631	3541653	Quadra	78	Demanda Potencial de Vagas na Creche: 78
632	3546256	Santa Cruz da Esperança	51	Demanda Potencial de Vagas na Creche: 51
633	3547650	Santa Salete	26	Demanda Potencial de Vagas na Creche: 26
634	3556958	Vitória Brasil	37	Demanda Potencial de Vagas na Creche: 37
635	3521150	Ipiguá	114	Demanda Potencial de Vagas na Creche: 114
636	3553658	Taquaral	67	Demanda Potencial de Vagas na Creche: 67
637	3515657	Fernão	36	Demanda Potencial de Vagas na Creche: 36
638	3516853	Gavião Peixoto	116	Demanda Potencial de Vagas na Creche: 116
639	3525854	Jumirim	74	Demanda Potencial de Vagas na Creche: 74
640	3532157	Nantes	86	Demanda Potencial de Vagas na Creche: 86
641	3532868	Nova Castilho	28	Demanda Potencial de Vagas na Creche: 28
642	3534757	Ouroeste	238	Demanda Potencial de Vagas na Creche: 238
643	3536570	Paulistânia	37	Demanda Potencial de Vagas na Creche: 37
644	3543238	Ribeirão dos Índios	41	Demanda Potencial de Vagas na Creche: 41
645	3554755	Trabiju	42	Demanda Potencial de Vagas na Creche: 42
38	3503802	Artur Nogueira	1274	Demanda Potencial de Vagas na Creche: 1.274
39	3503901	Arujá	2757	Demanda Potencial de Vagas na Creche: 2.757
40	3504008	Assis	2359	Demanda Potencial de Vagas na Creche: 2.359
41	3504107	Atibaia	3924	Demanda Potencial de Vagas na Creche: 3.924
42	3504206	Auriflama	293	Demanda Potencial de Vagas na Creche: 293
43	3504305	Avaí	128	Demanda Potencial de Vagas na Creche: 128
44	3504404	Avanhandava	313	Demanda Potencial de Vagas na Creche: 313
45	3504503	Avaré	2200	Demanda Potencial de Vagas na Creche: 2.200
46	3504602	Bady Bassitt	341	Demanda Potencial de Vagas na Creche: 341
47	3504701	Balbinos	29	Demanda Potencial de Vagas na Creche: 29
48	3504800	Bálsamo	176	Demanda Potencial de Vagas na Creche: 176
49	3504909	Bananal	275	Demanda Potencial de Vagas na Creche: 275
50	3505005	Barão de Antonina	82	Demanda Potencial de Vagas na Creche: 82
51	3505104	Barbosa	195	Demanda Potencial de Vagas na Creche: 195
52	3505203	Bariri	776	Demanda Potencial de Vagas na Creche: 776
53	3505302	Barra Bonita	727	Demanda Potencial de Vagas na Creche: 727
54	3505401	Barra do Turvo	240	Demanda Potencial de Vagas na Creche: 240
55	3505500	Barretos	2716	Demanda Potencial de Vagas na Creche: 2.716
56	3505609	Barrinha	959	Demanda Potencial de Vagas na Creche: 959
57	3505708	Barueri	9517	Demanda Potencial de Vagas na Creche: 9.517
58	3505807	Bastos	513	Demanda Potencial de Vagas na Creche: 513
59	3505906	Batatais	1377	Demanda Potencial de Vagas na Creche: 1.377
60	3506003	Bauru	8538	Demanda Potencial de Vagas na Creche: 8.538
61	3506102	Bebedouro	1668	Demanda Potencial de Vagas na Creche: 1.668
62	3506201	Bento de Abreu	72	Demanda Potencial de Vagas na Creche: 72
63	3506300	Bernardino de Campos	272	Demanda Potencial de Vagas na Creche: 272
64	3506409	Bilac	165	Demanda Potencial de Vagas na Creche: 165
65	3506508	Birigui	2566	Demanda Potencial de Vagas na Creche: 2.566
66	3506607	Biritiba Mirim	900	Demanda Potencial de Vagas na Creche: 900
67	3506706	Boa Esperança do Sul	382	Demanda Potencial de Vagas na Creche: 382
68	3506805	Bocaina	305	Demanda Potencial de Vagas na Creche: 305
69	3506904	Bofete	271	Demanda Potencial de Vagas na Creche: 271
70	3507001	Boituva	1510	Demanda Potencial de Vagas na Creche: 1.510
71	3507100	Bom Jesus dos Perdões	619	Demanda Potencial de Vagas na Creche: 619
72	3507209	Borá	17	Demanda Potencial de Vagas na Creche: 17
73	3507308	Boracéia	126	Demanda Potencial de Vagas na Creche: 126
74	3507407	Borborema	337	Demanda Potencial de Vagas na Creche: 337
75	3507506	Botucatu	3447	Demanda Potencial de Vagas na Creche: 3.447
76	3507605	Bragança Paulista	4176	Demanda Potencial de Vagas na Creche: 4.176
77	3507704	Braúna	119	Demanda Potencial de Vagas na Creche: 119
78	3507803	Brodowski	551	Demanda Potencial de Vagas na Creche: 551
79	3507902	Brotas	609	Demanda Potencial de Vagas na Creche: 609
80	3508009	Buri	672	Demanda Potencial de Vagas na Creche: 672
81	3508108	Buritama	366	Demanda Potencial de Vagas na Creche: 366
82	3508207	Buritizal	99	Demanda Potencial de Vagas na Creche: 99
83	3508306	Cabrália Paulista	103	Demanda Potencial de Vagas na Creche: 103
84	3508405	Cabreúva	1388	Demanda Potencial de Vagas na Creche: 1.388
85	3508504	Caçapava	2395	Demanda Potencial de Vagas na Creche: 2.395
86	3508603	Cachoeira Paulista	784	Demanda Potencial de Vagas na Creche: 784
87	3508702	Caconde	460	Demanda Potencial de Vagas na Creche: 460
88	3508801	Cafelândia	437	Demanda Potencial de Vagas na Creche: 437
89	3508900	Caiabu	104	Demanda Potencial de Vagas na Creche: 104
90	3509007	Caieiras	2636	Demanda Potencial de Vagas na Creche: 2.636
91	3509106	Caiuá	115	Demanda Potencial de Vagas na Creche: 115
92	3509205	Cajamar	2370	Demanda Potencial de Vagas na Creche: 2.370
93	3509304	Cajobi	213	Demanda Potencial de Vagas na Creche: 213
94	3509403	Cajuru	710	Demanda Potencial de Vagas na Creche: 710
95	3509502	Campinas	28965	Demanda Potencial de Vagas na Creche: 28.965
96	3509601	Campo Limpo Paulista	2211	Demanda Potencial de Vagas na Creche: 2.211
97	3509700	Campos do Jordão	1520	Demanda Potencial de Vagas na Creche: 1.520
98	3509809	Campos Novos Paulista	118	Demanda Potencial de Vagas na Creche: 118
99	3509908	Cananéia	367	Demanda Potencial de Vagas na Creche: 367
100	3510005	Cândido Mota	696	Demanda Potencial de Vagas na Creche: 696
101	3510104	Cândido Rodrigues	56	Demanda Potencial de Vagas na Creche: 56
102	3510203	Capão Bonito	1367	Demanda Potencial de Vagas na Creche: 1.367
103	3510302	Capela do Alto	549	Demanda Potencial de Vagas na Creche: 549
104	3510401	Capivari	1458	Demanda Potencial de Vagas na Creche: 1.458
105	3510500	Caraguatatuba	3132	Demanda Potencial de Vagas na Creche: 3.132
106	3510609	Carapicuíba	12604	Demanda Potencial de Vagas na Creche: 12.604
107	3510708	Cardoso	242	Demanda Potencial de Vagas na Creche: 242
