id	ibge	localidade	valor	label
680	680	Região Metropolitana da Baixada Santista	13.86	Matrículas no EF na rede privada  (AF / % no total das matriculas): 13,86
681	681	Região Metropolitana de São Paulo	13.32	Matrículas no EF na rede privada  (AF / % no total das matriculas): 13,32
696	696	Região Metropolitana de Campinas	15.06	Matrículas no EF na rede privada  (AF / % no total das matriculas): 15,06
697	697	Região Metropolitana do Vale do Paraíba e Litoral Norte	NA	Matrículas no EF na rede privada  (AF / % no total das matriculas): NA
