id	ibge	localidade	valor	label
680	680	Região Metropolitana da Baixada Santista	14.00	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 14,00
681	681	Região Metropolitana de São Paulo	14.46	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 14,46
696	696	Região Metropolitana de Campinas	14.64	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): 14,64
697	697	Região Metropolitana do Vale do Paraíba e Litoral Norte	NA	Participação da Rede Privada no Total de Matrículas Iniciais no Ensino Fundamental – Anos Finais (Em %): NA
