id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	576521	População de 4 e 5 anos: 576.521
682	682	Região Administrativa de Registro	10067	População de 4 e 5 anos: 10.067
683	683	Região Administrativa de Santos	47758	População de 4 e 5 anos: 47.758
684	684	Região Administrativa de São José dos Campos	66840	População de 4 e 5 anos: 66.840
685	685	Região Administrativa de Sorocaba	84887	População de 4 e 5 anos: 84.887
686	686	Região Administrativa de Campinas	168791	População de 4 e 5 anos: 168.791
687	687	Região Administrativa de Ribeirão Preto	34250	População de 4 e 5 anos: 34.250
688	688	Região Administrativa de Bauru	29251	População de 4 e 5 anos: 29.251
689	689	Região Administrativa de São José do Rio Preto	35704	População de 4 e 5 anos: 35.704
690	690	Região Administrativa de Araçatuba	19251	População de 4 e 5 anos: 19.251
691	691	Região Administrativa de Presidente Prudente	23311	População de 4 e 5 anos: 23.311
692	692	Região Administrativa de Marília	26643	População de 4 e 5 anos: 26.643
693	693	Região Administrativa Central	25407	População de 4 e 5 anos: 25.407
694	694	Região Administrativa de Barretos	11803	População de 4 e 5 anos: 11.803
695	695	Região Administrativa de Franca	21271	População de 4 e 5 anos: 21.271
