id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1113325	População em Idade Escolar de 0 a 3 Anos: 1.113.325
682	682	Região Administrativa de Registro	15687	População em Idade Escolar de 0 a 3 Anos: 15.687
683	683	Região Administrativa de Santos	96950	População em Idade Escolar de 0 a 3 Anos: 96.950
684	684	Região Administrativa de São José dos Campos	127795	População em Idade Escolar de 0 a 3 Anos: 127.795
685	685	Região Administrativa de Sorocaba	158497	População em Idade Escolar de 0 a 3 Anos: 158.497
686	686	Região Administrativa de Campinas	329039	População em Idade Escolar de 0 a 3 Anos: 329.039
687	687	Região Administrativa de Ribeirão Preto	66386	População em Idade Escolar de 0 a 3 Anos: 66.386
688	688	Região Administrativa de Bauru	51789	População em Idade Escolar de 0 a 3 Anos: 51.789
689	689	Região Administrativa de São José do Rio Preto	64611	População em Idade Escolar de 0 a 3 Anos: 64.611
690	690	Região Administrativa de Araçatuba	34290	População em Idade Escolar de 0 a 3 Anos: 34.290
691	691	Região Administrativa de Presidente Prudente	38064	População em Idade Escolar de 0 a 3 Anos: 38.064
692	692	Região Administrativa de Marília	45526	População em Idade Escolar de 0 a 3 Anos: 45.526
693	693	Região Administrativa Central	46145	População em Idade Escolar de 0 a 3 Anos: 46.145
694	694	Região Administrativa de Barretos	19248	População em Idade Escolar de 0 a 3 Anos: 19.248
695	695	Região Administrativa de Franca	37242	População em Idade Escolar de 0 a 3 Anos: 37.242
