id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1193744	População em Idade Escolar de 0 a 3 Anos: 1.193.744
682	682	Região Administrativa de Registro	15777	População em Idade Escolar de 0 a 3 Anos: 15.777
683	683	Região Administrativa de Santos	98811	População em Idade Escolar de 0 a 3 Anos: 98.811
684	684	Região Administrativa de São José dos Campos	133570	População em Idade Escolar de 0 a 3 Anos: 133.570
685	685	Região Administrativa de Sorocaba	161232	População em Idade Escolar de 0 a 3 Anos: 161.232
686	686	Região Administrativa de Campinas	340404	População em Idade Escolar de 0 a 3 Anos: 340.404
687	687	Região Administrativa de Ribeirão Preto	68436	População em Idade Escolar de 0 a 3 Anos: 68.436
688	688	Região Administrativa de Bauru	53524	População em Idade Escolar de 0 a 3 Anos: 53.524
689	689	Região Administrativa de São José do Rio Preto	66811	População em Idade Escolar de 0 a 3 Anos: 66.811
690	690	Região Administrativa de Araçatuba	35240	População em Idade Escolar de 0 a 3 Anos: 35.240
691	691	Região Administrativa de Presidente Prudente	39353	População em Idade Escolar de 0 a 3 Anos: 39.353
692	692	Região Administrativa de Marília	47448	População em Idade Escolar de 0 a 3 Anos: 47.448
693	693	Região Administrativa Central	48096	População em Idade Escolar de 0 a 3 Anos: 48.096
694	694	Região Administrativa de Barretos	20124	População em Idade Escolar de 0 a 3 Anos: 20.124
695	695	Região Administrativa de Franca	38614	População em Idade Escolar de 0 a 3 Anos: 38.614
