id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1149536	População em Idade Escolar de 0 a 3 Anos: 1.149.536
682	682	Região Administrativa de Registro	18794	População em Idade Escolar de 0 a 3 Anos: 18.794
683	683	Região Administrativa de Santos	95514	População em Idade Escolar de 0 a 3 Anos: 95.514
684	684	Região Administrativa de São José dos Campos	130318	População em Idade Escolar de 0 a 3 Anos: 130.318
685	685	Região Administrativa de Sorocaba	163625	População em Idade Escolar de 0 a 3 Anos: 163.625
686	686	Região Administrativa de Campinas	330074	População em Idade Escolar de 0 a 3 Anos: 330.074
687	687	Região Administrativa de Ribeirão Preto	66434	População em Idade Escolar de 0 a 3 Anos: 66.434
688	688	Região Administrativa de Bauru	56192	População em Idade Escolar de 0 a 3 Anos: 56.192
689	689	Região Administrativa de São José do Rio Preto	68546	População em Idade Escolar de 0 a 3 Anos: 68.546
690	690	Região Administrativa de Araçatuba	37154	População em Idade Escolar de 0 a 3 Anos: 37.154
691	691	Região Administrativa de Presidente Prudente	42969	População em Idade Escolar de 0 a 3 Anos: 42.969
692	692	Região Administrativa de Marília	50983	População em Idade Escolar de 0 a 3 Anos: 50.983
693	693	Região Administrativa Central	49281	População em Idade Escolar de 0 a 3 Anos: 49.281
694	694	Região Administrativa de Barretos	22255	População em Idade Escolar de 0 a 3 Anos: 22.255
695	695	Região Administrativa de Franca	40215	População em Idade Escolar de 0 a 3 Anos: 40.215
