id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1134254	População em Idade Escolar de 0 a 3 Anos: 1.134.254
682	682	Região Administrativa de Registro	15726	População em Idade Escolar de 0 a 3 Anos: 15.726
683	683	Região Administrativa de Santos	97465	População em Idade Escolar de 0 a 3 Anos: 97.465
684	684	Região Administrativa de São José dos Campos	129326	População em Idade Escolar de 0 a 3 Anos: 129.326
685	685	Região Administrativa de Sorocaba	159291	População em Idade Escolar de 0 a 3 Anos: 159.291
686	686	Região Administrativa de Campinas	332117	População em Idade Escolar de 0 a 3 Anos: 332.117
687	687	Região Administrativa de Ribeirão Preto	66947	População em Idade Escolar de 0 a 3 Anos: 66.947
688	688	Região Administrativa de Bauru	52242	População em Idade Escolar de 0 a 3 Anos: 52.242
689	689	Região Administrativa de São José do Rio Preto	65187	População em Idade Escolar de 0 a 3 Anos: 65.187
690	690	Região Administrativa de Araçatuba	34549	População em Idade Escolar de 0 a 3 Anos: 34.549
691	691	Região Administrativa de Presidente Prudente	38400	População em Idade Escolar de 0 a 3 Anos: 38.400
692	692	Região Administrativa de Marília	46035	População em Idade Escolar de 0 a 3 Anos: 46.035
693	693	Região Administrativa Central	46659	População em Idade Escolar de 0 a 3 Anos: 46.659
694	694	Região Administrativa de Barretos	19473	População em Idade Escolar de 0 a 3 Anos: 19.473
695	695	Região Administrativa de Franca	37603	População em Idade Escolar de 0 a 3 Anos: 37.603
