id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1380385	População de 6 a 10 Ano: 1.380.385
682	682	Região Administrativa de Registro	22629	População de 6 a 10 Ano: 22.629
683	683	Região Administrativa de Santos	118686	População de 6 a 10 Ano: 118.686
684	684	Região Administrativa de São José dos Campos	160989	População de 6 a 10 Ano: 160.989
685	685	Região Administrativa de Sorocaba	204093	População de 6 a 10 Ano: 204.093
686	686	Região Administrativa de Campinas	414244	População de 6 a 10 Ano: 414.244
687	687	Região Administrativa de Ribeirão Preto	84351	População de 6 a 10 Ano: 84.351
688	688	Região Administrativa de Bauru	69737	População de 6 a 10 Ano: 69.737
689	689	Região Administrativa de São José do Rio Preto	85689	População de 6 a 10 Ano: 85.689
690	690	Região Administrativa de Araçatuba	45284	População de 6 a 10 Ano: 45.284
691	691	Região Administrativa de Presidente Prudente	52982	População de 6 a 10 Ano: 52.982
692	692	Região Administrativa de Marília	61658	População de 6 a 10 Ano: 61.658
693	693	Região Administrativa Central	61068	População de 6 a 10 Ano: 61.068
694	694	Região Administrativa de Barretos	27271	População de 6 a 10 Ano: 27.271
695	695	Região Administrativa de Franca	50210	População de 6 a 10 Ano: 50.210
