id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1466897	População de 6 a 10 Ano: 1.466.897
682	682	Região Administrativa de Registro	25357	População de 6 a 10 Ano: 25.357
683	683	Região Administrativa de Santos	123639	População de 6 a 10 Ano: 123.639
684	684	Região Administrativa de São José dos Campos	170929	População de 6 a 10 Ano: 170.929
685	685	Região Administrativa de Sorocaba	218967	População de 6 a 10 Ano: 218.967
686	686	Região Administrativa de Campinas	435274	População de 6 a 10 Ano: 435.274
687	687	Região Administrativa de Ribeirão Preto	88351	População de 6 a 10 Ano: 88.351
688	688	Região Administrativa de Bauru	74399	População de 6 a 10 Ano: 74.399
689	689	Região Administrativa de São José do Rio Preto	91249	População de 6 a 10 Ano: 91.249
690	690	Região Administrativa de Araçatuba	48375	População de 6 a 10 Ano: 48.375
691	691	Região Administrativa de Presidente Prudente	58361	População de 6 a 10 Ano: 58.361
692	692	Região Administrativa de Marília	66713	População de 6 a 10 Ano: 66.713
693	693	Região Administrativa Central	64873	População de 6 a 10 Ano: 64.873
694	694	Região Administrativa de Barretos	29592	População de 6 a 10 Ano: 29.592
695	695	Região Administrativa de Franca	53710	População de 6 a 10 Ano: 53.710
