id	ibge	localidade	valor	label
1	3500105	Adamantina	270	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: 270
2	3500204	Adolfo	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
3	3500303	Aguaí	11	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: 11
4	3500402	Águas da Prata	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
5	3500501	Águas de Lindóia	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
6	3500600	Águas de São Pedro	83	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: 83
7	3500709	Agudos	58	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: 58
8	3500808	Alfredo Marcondes	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
9	3500907	Altair	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
10	3501004	Altinópolis	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
11	3501103	Alto Alegre	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
12	3501202	Álvares Florence	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
13	3501301	Álvares Machado	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
14	3501400	Álvaro de Carvalho	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
15	3501509	Alvinlândia	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
16	3501608	Americana	717	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: 717
17	3501707	Américo Brasiliense	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
18	3501806	Américo de Campos	18	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: 18
19	3501905	Amparo	167	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: 167
20	3502002	Analândia	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
21	3502101	Andradina	213	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: 213
22	3502200	Angatuba	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
23	3502309	Anhembi	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
24	3502408	Anhumas	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
25	3502507	Aparecida	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
26	3502606	Aparecida d'Oeste	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
27	3502705	Apiaí	-	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: -
28	3502804	Araçatuba	186	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Concomitante – Rede Federal: 186
