id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	119017	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 119.017
682	682	Região Administrativa de Registro	1011	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 1.011
683	683	Região Administrativa de Santos	13185	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 13.185
684	684	Região Administrativa de São José dos Campos	17319	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 17.319
685	685	Região Administrativa de Sorocaba	17590	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 17.590
686	686	Região Administrativa de Campinas	47590	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 47.590
687	687	Região Administrativa de Ribeirão Preto	6971	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 6.971
688	688	Região Administrativa de Bauru	7152	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 7.152
689	689	Região Administrativa de São José do Rio Preto	9767	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 9.767
690	690	Região Administrativa de Araçatuba	4828	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 4.828
691	691	Região Administrativa de Presidente Prudente	6574	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 6.574
692	692	Região Administrativa de Marília	7982	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 7.982
693	693	Região Administrativa Central	9037	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 9.037
694	694	Região Administrativa de Barretos	3877	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 3.877
695	695	Região Administrativa de Franca	6205	Matrícula no Ensino Profissionalizante Técnico de Nível Médio Subsequente: 6.205
