id	ibge	localidade	valor	label
1	3500105	Adamantina	0.5	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 0,5
2	3500204	Adolfo	-	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: -
3	3500303	Aguaí	1.8	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 1,8
4	3500402	Águas da Prata	-	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: -
5	3500501	Águas de Lindóia	1.4	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 1,4
6	3500600	Águas de São Pedro	-	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: -
7	3500709	Agudos	1.6	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 1,6
8	3500808	Alfredo Marcondes	0.5	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 0,5
9	3500907	Altair	1.6	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 1,6
10	3501004	Altinópolis	0.3	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 0,3
11	3501103	Alto Alegre	3.9	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 3,9
12	3501202	Álvares Florence	2.3	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 2,3
13	3501301	Álvares Machado	-	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: -
14	3501400	Álvaro de Carvalho	1.1	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 1,1
15	3501509	Alvinlândia	4.3	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 4,3
16	3501608	Americana	2.9	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 2,9
17	3501707	Américo Brasiliense	0.2	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 0,2
18	3501806	Américo de Campos	0.3	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 0,3
19	3501905	Amparo	1.9	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 1,9
20	3502002	Analândia	-	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: -
21	3502101	Andradina	2.1	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 2,1
22	3502200	Angatuba	2.4	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 2,4
23	3502309	Anhembi	-	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: -
24	3502408	Anhumas	2.3	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 2,3
25	3502507	Aparecida	0.7	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 0,7
26	3502606	Aparecida d'Oeste	-	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: -
27	3502705	Apiaí	3.4	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 3,4
28	3502804	Araçatuba	0.8	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 0,8
29	3502903	Araçoiaba da Serra	-	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: -
30	3503000	Aramina	2.2	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 2,2
31	3503109	Arandu	0.4	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 0,4
32	3503208	Araraquara	1.2	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 1,2
33	3503307	Araras	1.9	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 1,9
34	3503406	Arealva	1.1	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 1,1
35	3503505	Areias	-	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: -
36	3503604	Areiópolis	-	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: -
37	3503703	Ariranha	1.3	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 1,3
38	3503802	Artur Nogueira	1.6	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 1,6
39	3503901	Arujá	0.9	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 0,9
40	3504008	Assis	2.4	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 2,4
41	3504107	Atibaia	0.6	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 0,6
42	3504206	Auriflama	3.4	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 3,4
43	3504305	Avaí	3.7	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 3,7
44	3504404	Avanhandava	5.2	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 5,2
45	3504503	Avaré	1.5	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 1,5
46	3504602	Bady Bassitt	3.2	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: 3,2
47	3504701	Balbinos	-	Taxa de Abandono 5ª a 8ª Séries – Rede Estadual: -
