id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	303951	Demanda Potencial de Vagas na Pré-escola: 303.951
682	682	Região Administrativa de Registro	3907	Demanda Potencial de Vagas na Pré-escola: 3.907
683	683	Região Administrativa de Santos	25311	Demanda Potencial de Vagas na Pré-escola: 25.311
684	684	Região Administrativa de São José dos Campos	34128	Demanda Potencial de Vagas na Pré-escola: 34.128
685	685	Região Administrativa de Sorocaba	41050	Demanda Potencial de Vagas na Pré-escola: 41.050
686	686	Região Administrativa de Campinas	87091	Demanda Potencial de Vagas na Pré-escola: 87.091
687	687	Região Administrativa de Ribeirão Preto	17484	Demanda Potencial de Vagas na Pré-escola: 17.484
688	688	Região Administrativa de Bauru	13528	Demanda Potencial de Vagas na Pré-escola: 13.528
689	689	Região Administrativa de São José do Rio Preto	16925	Demanda Potencial de Vagas na Pré-escola: 16.925
690	690	Região Administrativa de Araçatuba	8888	Demanda Potencial de Vagas na Pré-escola: 8.888
691	691	Região Administrativa de Presidente Prudente	9896	Demanda Potencial de Vagas na Pré-escola: 9.896
692	692	Região Administrativa de Marília	11959	Demanda Potencial de Vagas na Pré-escola: 11.959
693	693	Região Administrativa Central	12170	Demanda Potencial de Vagas na Pré-escola: 12.170
694	694	Região Administrativa de Barretos	5023	Demanda Potencial de Vagas na Pré-escola: 5.023
695	695	Região Administrativa de Franca	9735	Demanda Potencial de Vagas na Pré-escola: 9.735
