id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	577313	Demanda Potencial de Vagas na Creche: 577.313
682	682	Região Administrativa de Registro	7876	Demanda Potencial de Vagas na Creche: 7.876
683	683	Região Administrativa de Santos	48974	Demanda Potencial de Vagas na Creche: 48.974
684	684	Região Administrativa de São José dos Campos	65403	Demanda Potencial de Vagas na Creche: 65.403
685	685	Região Administrativa de Sorocaba	80007	Demanda Potencial de Vagas na Creche: 80.007
686	686	Região Administrativa de Campinas	167517	Demanda Potencial de Vagas na Creche: 167.517
687	687	Região Administrativa de Ribeirão Preto	33736	Demanda Potencial de Vagas na Creche: 33.736
688	688	Região Administrativa de Bauru	26347	Demanda Potencial de Vagas na Creche: 26.347
689	689	Região Administrativa de São José do Rio Preto	32891	Demanda Potencial de Vagas na Creche: 32.891
690	690	Região Administrativa de Araçatuba	17393	Demanda Potencial de Vagas na Creche: 17.393
691	691	Região Administrativa de Presidente Prudente	19370	Demanda Potencial de Vagas na Creche: 19.370
692	692	Região Administrativa de Marília	23256	Demanda Potencial de Vagas na Creche: 23.256
693	693	Região Administrativa Central	23581	Demanda Potencial de Vagas na Creche: 23.581
694	694	Região Administrativa de Barretos	9854	Demanda Potencial de Vagas na Creche: 9.854
695	695	Região Administrativa de Franca	18979	Demanda Potencial de Vagas na Creche: 18.979
