id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	556663	Demanda potencial de vagas em creche: 556.663
682	682	Região Administrativa de Registro	7844	Demanda potencial de vagas em creche: 7.844
683	683	Região Administrativa de Santos	48475	Demanda potencial de vagas em creche: 48.475
684	684	Região Administrativa de São José dos Campos	63898	Demanda potencial de vagas em creche: 63.898
685	685	Região Administrativa de Sorocaba	79249	Demanda potencial de vagas em creche: 79.249
686	686	Região Administrativa de Campinas	164520	Demanda potencial de vagas em creche: 164.520
687	687	Região Administrativa de Ribeirão Preto	33193	Demanda potencial de vagas em creche: 33.193
688	688	Região Administrativa de Bauru	25895	Demanda potencial de vagas em creche: 25.895
689	689	Região Administrativa de São José do Rio Preto	32306	Demanda potencial de vagas em creche: 32.306
690	690	Região Administrativa de Araçatuba	17145	Demanda potencial de vagas em creche: 17.145
691	691	Região Administrativa de Presidente Prudente	19032	Demanda potencial de vagas em creche: 19.032
692	692	Região Administrativa de Marília	22763	Demanda potencial de vagas em creche: 22.763
693	693	Região Administrativa Central	23073	Demanda potencial de vagas em creche: 23.073
694	694	Região Administrativa de Barretos	9624	Demanda potencial de vagas em creche: 9.624
695	695	Região Administrativa de Franca	18621	Demanda potencial de vagas em creche: 18.621
