id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	587243	Demanda Potencial de Vagas na Creche: 587.243
682	682	Região Administrativa de Registro	7883	Demanda Potencial de Vagas na Creche: 7.883
683	683	Região Administrativa de Santos	49199	Demanda Potencial de Vagas na Creche: 49.199
684	684	Região Administrativa de São José dos Campos	66114	Demanda Potencial de Vagas na Creche: 66.114
685	685	Região Administrativa de Sorocaba	80340	Demanda Potencial de Vagas na Creche: 80.340
686	686	Região Administrativa de Campinas	168902	Demanda Potencial de Vagas na Creche: 168.902
687	687	Região Administrativa de Ribeirão Preto	33992	Demanda Potencial de Vagas na Creche: 33.992
688	688	Região Administrativa de Bauru	26561	Demanda Potencial de Vagas na Creche: 26.561
689	689	Região Administrativa de São José do Rio Preto	33146	Demanda Potencial de Vagas na Creche: 33.146
690	690	Região Administrativa de Araçatuba	17514	Demanda Potencial de Vagas na Creche: 17.514
691	691	Região Administrativa de Presidente Prudente	19527	Demanda Potencial de Vagas na Creche: 19.527
692	692	Região Administrativa de Marília	23498	Demanda Potencial de Vagas na Creche: 23.498
693	693	Região Administrativa Central	23822	Demanda Potencial de Vagas na Creche: 23.822
694	694	Região Administrativa de Barretos	9961	Demanda Potencial de Vagas na Creche: 9.961
695	695	Região Administrativa de Franca	19146	Demanda Potencial de Vagas na Creche: 19.146
