id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	567127	Demanda Potencial de Vagas na Creche: 567.127
682	682	Região Administrativa de Registro	7863	Demanda Potencial de Vagas na Creche: 7.863
683	683	Região Administrativa de Santos	48733	Demanda Potencial de Vagas na Creche: 48.733
684	684	Região Administrativa de São José dos Campos	64663	Demanda Potencial de Vagas na Creche: 64.663
685	685	Região Administrativa de Sorocaba	79646	Demanda Potencial de Vagas na Creche: 79.646
686	686	Região Administrativa de Campinas	166059	Demanda Potencial de Vagas na Creche: 166.059
687	687	Região Administrativa de Ribeirão Preto	33474	Demanda Potencial de Vagas na Creche: 33.474
688	688	Região Administrativa de Bauru	26121	Demanda Potencial de Vagas na Creche: 26.121
689	689	Região Administrativa de São José do Rio Preto	32594	Demanda Potencial de Vagas na Creche: 32.594
690	690	Região Administrativa de Araçatuba	17275	Demanda Potencial de Vagas na Creche: 17.275
691	691	Região Administrativa de Presidente Prudente	19200	Demanda Potencial de Vagas na Creche: 19.200
692	692	Região Administrativa de Marília	23018	Demanda Potencial de Vagas na Creche: 23.018
693	693	Região Administrativa Central	23330	Demanda Potencial de Vagas na Creche: 23.330
694	694	Região Administrativa de Barretos	9737	Demanda Potencial de Vagas na Creche: 9.737
695	695	Região Administrativa de Franca	18802	Demanda Potencial de Vagas na Creche: 18.802
