id	ibge	localidade	valor	label
1	3500105	Adamantina	2229	População de 11 a 14 Anos: 2.229
2	3500204	Adolfo	279	População de 11 a 14 Anos: 279
3	3500303	Aguaí	2149	População de 11 a 14 Anos: 2.149
4	3500402	Águas da Prata	481	População de 11 a 14 Anos: 481
5	3500501	Águas de Lindóia	1166	População de 11 a 14 Anos: 1.166
6	3500600	Águas de São Pedro	114	População de 11 a 14 Anos: 114
7	3500709	Agudos	2652	População de 11 a 14 Anos: 2.652
8	3500808	Alfredo Marcondes	235	População de 11 a 14 Anos: 235
9	3500907	Altair	265	População de 11 a 14 Anos: 265
10	3501004	Altinópolis	1170	População de 11 a 14 Anos: 1.170
11	3501103	Alto Alegre	282	População de 11 a 14 Anos: 282
12	3501202	Álvares Florence	281	População de 11 a 14 Anos: 281
13	3501301	Álvares Machado	1702	População de 11 a 14 Anos: 1.702
14	3501400	Álvaro de Carvalho	279	População de 11 a 14 Anos: 279
15	3501509	Alvinlândia	234	População de 11 a 14 Anos: 234
16	3501608	Americana	12573	População de 11 a 14 Anos: 12.573
17	3501707	Américo Brasiliense	2370	População de 11 a 14 Anos: 2.370
18	3501806	Américo de Campos	396	População de 11 a 14 Anos: 396
19	3501905	Amparo	4229	População de 11 a 14 Anos: 4.229
20	3502002	Analândia	276	População de 11 a 14 Anos: 276
21	3502101	Andradina	3731	População de 11 a 14 Anos: 3.731
22	3502200	Angatuba	1553	População de 11 a 14 Anos: 1.553
23	3502309	Anhembi	398	População de 11 a 14 Anos: 398
24	3502408	Anhumas	274	População de 11 a 14 Anos: 274
25	3502507	Aparecida	2518	População de 11 a 14 Anos: 2.518
26	3502606	Aparecida d'Oeste	330	População de 11 a 14 Anos: 330
27	3502705	Apiaí	2460	População de 11 a 14 Anos: 2.460
28	3502804	Araçatuba	11407	População de 11 a 14 Anos: 11.407
29	3502903	Araçoiaba da Serra	1711	População de 11 a 14 Anos: 1.711
30	3503000	Aramina	361	População de 11 a 14 Anos: 361
31	3503109	Arandu	528	População de 11 a 14 Anos: 528
32	3503208	Araraquara	12446	População de 11 a 14 Anos: 12.446
33	3503307	Araras	7741	População de 11 a 14 Anos: 7.741
34	3503406	Arealva	482	População de 11 a 14 Anos: 482
35	3503505	Areias	308	População de 11 a 14 Anos: 308
36	3503604	Areiópolis	904	População de 11 a 14 Anos: 904
37	3503703	Ariranha	554	População de 11 a 14 Anos: 554
38	3503802	Artur Nogueira	2737	População de 11 a 14 Anos: 2.737
39	3503901	Arujá	5249	População de 11 a 14 Anos: 5.249
40	3504008	Assis	5994	População de 11 a 14 Anos: 5.994
41	3504107	Atibaia	8752	População de 11 a 14 Anos: 8.752
42	3504206	Auriflama	949	População de 11 a 14 Anos: 949
43	3504305	Avaí	383	População de 11 a 14 Anos: 383
44	3504404	Avanhandava	738	População de 11 a 14 Anos: 738
45	3504503	Avaré	5681	População de 11 a 14 Anos: 5.681
46	3504602	Bady Bassitt	849	População de 11 a 14 Anos: 849
47	3504701	Balbinos	138	População de 11 a 14 Anos: 138
48	3504800	Bálsamo	483	População de 11 a 14 Anos: 483
49	3504909	Bananal	710	População de 11 a 14 Anos: 710
50	3505005	Barão de Antonina	243	População de 11 a 14 Anos: 243
51	3505104	Barbosa	471	População de 11 a 14 Anos: 471
52	3505203	Bariri	2007	População de 11 a 14 Anos: 2.007
53	3505302	Barra Bonita	2381	População de 11 a 14 Anos: 2.381
54	3505401	Barra do Turvo	782	População de 11 a 14 Anos: 782
