id	ibge	localidade	valor	label
1	3500105	Adamantina	2354	População em Idade Escolar de 11 a 14 Anos: 2.354
2	3500204	Adolfo	303	População em Idade Escolar de 11 a 14 Anos: 303
3	3500303	Aguaí	2136	População em Idade Escolar de 11 a 14 Anos: 2.136
4	3500402	Águas da Prata	500	População em Idade Escolar de 11 a 14 Anos: 500
5	3500501	Águas de Lindóia	1187	População em Idade Escolar de 11 a 14 Anos: 1.187
6	3500600	Águas de São Pedro	104	População em Idade Escolar de 11 a 14 Anos: 104
7	3500709	Agudos	2701	População em Idade Escolar de 11 a 14 Anos: 2.701
8	3500808	Alfredo Marcondes	239	População em Idade Escolar de 11 a 14 Anos: 239
9	3500907	Altair	265	População em Idade Escolar de 11 a 14 Anos: 265
10	3501004	Altinópolis	1189	População em Idade Escolar de 11 a 14 Anos: 1.189
11	3501103	Alto Alegre	301	População em Idade Escolar de 11 a 14 Anos: 301
12	3501202	Álvares Florence	298	População em Idade Escolar de 11 a 14 Anos: 298
13	3501301	Álvares Machado	1724	População em Idade Escolar de 11 a 14 Anos: 1.724
14	3501400	Álvaro de Carvalho	283	População em Idade Escolar de 11 a 14 Anos: 283
15	3501509	Alvinlândia	232	População em Idade Escolar de 11 a 14 Anos: 232
16	3501608	Americana	12709	População em Idade Escolar de 11 a 14 Anos: 12.709
17	3501707	Américo Brasiliense	2327	População em Idade Escolar de 11 a 14 Anos: 2.327
18	3501806	Américo de Campos	404	População em Idade Escolar de 11 a 14 Anos: 404
19	3501905	Amparo	4329	População em Idade Escolar de 11 a 14 Anos: 4.329
20	3502002	Analândia	277	População em Idade Escolar de 11 a 14 Anos: 277
21	3502101	Andradina	3850	População em Idade Escolar de 11 a 14 Anos: 3.850
22	3502200	Angatuba	1540	População em Idade Escolar de 11 a 14 Anos: 1.540
23	3502309	Anhembi	386	População em Idade Escolar de 11 a 14 Anos: 386
24	3502408	Anhumas	275	População em Idade Escolar de 11 a 14 Anos: 275
25	3502507	Aparecida	2619	População em Idade Escolar de 11 a 14 Anos: 2.619
26	3502606	Aparecida d'Oeste	341	População em Idade Escolar de 11 a 14 Anos: 341
27	3502705	Apiaí	2487	População em Idade Escolar de 11 a 14 Anos: 2.487
28	3502804	Araçatuba	11595	População em Idade Escolar de 11 a 14 Anos: 11.595
29	3502903	Araçoiaba da Serra	1626	População em Idade Escolar de 11 a 14 Anos: 1.626
30	3503000	Aramina	370	População em Idade Escolar de 11 a 14 Anos: 370
31	3503109	Arandu	538	População em Idade Escolar de 11 a 14 Anos: 538
32	3503208	Araraquara	12609	População em Idade Escolar de 11 a 14 Anos: 12.609
33	3503307	Araras	7832	População em Idade Escolar de 11 a 14 Anos: 7.832
34	3503406	Arealva	483	População em Idade Escolar de 11 a 14 Anos: 483
35	3503505	Areias	309	População em Idade Escolar de 11 a 14 Anos: 309
36	3503604	Areiópolis	930	População em Idade Escolar de 11 a 14 Anos: 930
37	3503703	Ariranha	561	População em Idade Escolar de 11 a 14 Anos: 561
38	3503802	Artur Nogueira	2621	População em Idade Escolar de 11 a 14 Anos: 2.621
