id	ibge	localidade	valor	label
1	3500105	Adamantina	1372	População em Idade Escolar de 11 a 14 Anos: 1.372
2	3500204	Adolfo	158	População em Idade Escolar de 11 a 14 Anos: 158
3	3500303	Aguaí	1863	População em Idade Escolar de 11 a 14 Anos: 1.863
4	3500402	Águas da Prata	342	População em Idade Escolar de 11 a 14 Anos: 342
5	3500501	Águas de Lindóia	797	População em Idade Escolar de 11 a 14 Anos: 797
6	3500600	Águas de São Pedro	102	População em Idade Escolar de 11 a 14 Anos: 102
7	3500709	Agudos	1868	População em Idade Escolar de 11 a 14 Anos: 1.868
8	3500808	Alfredo Marcondes	156	População em Idade Escolar de 11 a 14 Anos: 156
9	3500907	Altair	229	População em Idade Escolar de 11 a 14 Anos: 229
10	3501004	Altinópolis	715	População em Idade Escolar de 11 a 14 Anos: 715
11	3501103	Alto Alegre	175	População em Idade Escolar de 11 a 14 Anos: 175
12	3501202	Álvares Florence	134	População em Idade Escolar de 11 a 14 Anos: 134
13	3501301	Álvares Machado	1171	População em Idade Escolar de 11 a 14 Anos: 1.171
14	3501400	Álvaro de Carvalho	207	População em Idade Escolar de 11 a 14 Anos: 207
15	3501509	Alvinlândia	171	População em Idade Escolar de 11 a 14 Anos: 171
16	3501608	Americana	9870	População em Idade Escolar de 11 a 14 Anos: 9.870
17	3501707	Américo Brasiliense	2091	População em Idade Escolar de 11 a 14 Anos: 2.091
18	3501806	Américo de Campos	252	População em Idade Escolar de 11 a 14 Anos: 252
19	3501905	Amparo	2960	População em Idade Escolar de 11 a 14 Anos: 2.960
20	3502002	Analândia	251	População em Idade Escolar de 11 a 14 Anos: 251
21	3502101	Andradina	2484	População em Idade Escolar de 11 a 14 Anos: 2.484
22	3502200	Angatuba	1283	População em Idade Escolar de 11 a 14 Anos: 1.283
23	3502309	Anhembi	379	População em Idade Escolar de 11 a 14 Anos: 379
24	3502408	Anhumas	192	População em Idade Escolar de 11 a 14 Anos: 192
25	3502507	Aparecida	1744	População em Idade Escolar de 11 a 14 Anos: 1.744
26	3502606	Aparecida d'Oeste	172	População em Idade Escolar de 11 a 14 Anos: 172
27	3502705	Apiaí	1391	População em Idade Escolar de 11 a 14 Anos: 1.391
28	3502804	Araçatuba	8357	População em Idade Escolar de 11 a 14 Anos: 8.357
29	3502903	Araçoiaba da Serra	1565	População em Idade Escolar de 11 a 14 Anos: 1.565
30	3503000	Aramina	239	População em Idade Escolar de 11 a 14 Anos: 239
31	3503109	Arandu	308	População em Idade Escolar de 11 a 14 Anos: 308
32	3503208	Araraquara	9696	População em Idade Escolar de 11 a 14 Anos: 9.696
33	3503307	Araras	5885	População em Idade Escolar de 11 a 14 Anos: 5.885
34	3503406	Arealva	364	População em Idade Escolar de 11 a 14 Anos: 364
35	3503505	Areias	218	População em Idade Escolar de 11 a 14 Anos: 218
36	3503604	Areiópolis	617	População em Idade Escolar de 11 a 14 Anos: 617
37	3503703	Ariranha	456	População em Idade Escolar de 11 a 14 Anos: 456
38	3503802	Artur Nogueira	2664	População em Idade Escolar de 11 a 14 Anos: 2.664
39	3503901	Arujá	4570	População em Idade Escolar de 11 a 14 Anos: 4.570
40	3504008	Assis	4598	População em Idade Escolar de 11 a 14 Anos: 4.598
41	3504107	Atibaia	6575	População em Idade Escolar de 11 a 14 Anos: 6.575
42	3504206	Auriflama	614	População em Idade Escolar de 11 a 14 Anos: 614
43	3504305	Avaí	275	População em Idade Escolar de 11 a 14 Anos: 275
44	3504404	Avanhandava	611	População em Idade Escolar de 11 a 14 Anos: 611
45	3504503	Avaré	4370	População em Idade Escolar de 11 a 14 Anos: 4.370
46	3504602	Bady Bassitt	754	População em Idade Escolar de 11 a 14 Anos: 754
