id	ibge	localidade	valor	label
1	3500105	Adamantina	1864	População de 11 a 14 Anos: 1.864
2	3500204	Adolfo	215	População de 11 a 14 Anos: 215
3	3500303	Aguaí	2155	População de 11 a 14 Anos: 2.155
4	3500402	Águas da Prata	423	População de 11 a 14 Anos: 423
5	3500501	Águas de Lindóia	1102	População de 11 a 14 Anos: 1.102
6	3500600	Águas de São Pedro	143	População de 11 a 14 Anos: 143
7	3500709	Agudos	2463	População de 11 a 14 Anos: 2.463
8	3500808	Alfredo Marcondes	214	População de 11 a 14 Anos: 214
9	3500907	Altair	261	População de 11 a 14 Anos: 261
10	3501004	Altinópolis	1081	População de 11 a 14 Anos: 1.081
11	3501103	Alto Alegre	231	População de 11 a 14 Anos: 231
12	3501202	Álvares Florence	226	População de 11 a 14 Anos: 226
13	3501301	Álvares Machado	1606	População de 11 a 14 Anos: 1.606
14	3501400	Álvaro de Carvalho	263	População de 11 a 14 Anos: 263
15	3501509	Alvinlândia	238	População de 11 a 14 Anos: 238
16	3501608	Americana	11947	População de 11 a 14 Anos: 11.947
17	3501707	Américo Brasiliense	2477	População de 11 a 14 Anos: 2.477
18	3501806	Américo de Campos	363	População de 11 a 14 Anos: 363
19	3501905	Amparo	3874	População de 11 a 14 Anos: 3.874
20	3502002	Analândia	267	População de 11 a 14 Anos: 267
21	3502101	Andradina	3348	População de 11 a 14 Anos: 3.348
22	3502200	Angatuba	1549	População de 11 a 14 Anos: 1.549
23	3502309	Anhembi	426	População de 11 a 14 Anos: 426
24	3502408	Anhumas	268	População de 11 a 14 Anos: 268
25	3502507	Aparecida	2219	População de 11 a 14 Anos: 2.219
26	3502606	Aparecida d'Oeste	287	População de 11 a 14 Anos: 287
27	3502705	Apiaí	2283	População de 11 a 14 Anos: 2.283
28	3502804	Araçatuba	10686	População de 11 a 14 Anos: 10.686
29	3502903	Araçoiaba da Serra	1934	População de 11 a 14 Anos: 1.934
30	3503000	Aramina	328	População de 11 a 14 Anos: 328
31	3503109	Arandu	489	População de 11 a 14 Anos: 489
32	3503208	Araraquara	11854	População de 11 a 14 Anos: 11.854
33	3503307	Araras	7372	População de 11 a 14 Anos: 7.372
34	3503406	Arealva	477	População de 11 a 14 Anos: 477
35	3503505	Areias	296	População de 11 a 14 Anos: 296
36	3503604	Areiópolis	809	População de 11 a 14 Anos: 809
37	3503703	Ariranha	527	População de 11 a 14 Anos: 527
38	3503802	Artur Nogueira	3011	População de 11 a 14 Anos: 3.011
39	3503901	Arujá	5670	População de 11 a 14 Anos: 5.670
40	3504008	Assis	5577	População de 11 a 14 Anos: 5.577
41	3504107	Atibaia	8510	População de 11 a 14 Anos: 8.510
42	3504206	Auriflama	814	População de 11 a 14 Anos: 814
43	3504305	Avaí	377	População de 11 a 14 Anos: 377
44	3504404	Avanhandava	759	População de 11 a 14 Anos: 759
45	3504503	Avaré	5310	População de 11 a 14 Anos: 5.310
46	3504602	Bady Bassitt	946	População de 11 a 14 Anos: 946
47	3504701	Balbinos	92	População de 11 a 14 Anos: 92
48	3504800	Bálsamo	465	População de 11 a 14 Anos: 465
49	3504909	Bananal	737	População de 11 a 14 Anos: 737
50	3505005	Barão de Antonina	228	População de 11 a 14 Anos: 228
51	3505104	Barbosa	504	População de 11 a 14 Anos: 504
52	3505203	Bariri	2065	População de 11 a 14 Anos: 2.065
53	3505302	Barra Bonita	2064	População de 11 a 14 Anos: 2.064
54	3505401	Barra do Turvo	729	População de 11 a 14 Anos: 729
55	3505500	Barretos	6768	População de 11 a 14 Anos: 6.768
56	3505609	Barrinha	2099	População de 11 a 14 Anos: 2.099
57	3505708	Barueri	17876	População de 11 a 14 Anos: 17.876
58	3505807	Bastos	1375	População de 11 a 14 Anos: 1.375
59	3505906	Batatais	3545	População de 11 a 14 Anos: 3.545
60	3506003	Bauru	21124	População de 11 a 14 Anos: 21.124
61	3506102	Bebedouro	4867	População de 11 a 14 Anos: 4.867
62	3506201	Bento de Abreu	178	População de 11 a 14 Anos: 178
63	3506300	Bernardino de Campos	711	População de 11 a 14 Anos: 711
64	3506409	Bilac	414	População de 11 a 14 Anos: 414
65	3506508	Birigui	6454	População de 11 a 14 Anos: 6.454
66	3506607	Biritiba Mirim	2194	População de 11 a 14 Anos: 2.194
67	3506706	Boa Esperança do Sul	1031	População de 11 a 14 Anos: 1.031
68	3506805	Bocaina	713	População de 11 a 14 Anos: 713
69	3506904	Bofete	704	População de 11 a 14 Anos: 704
70	3507001	Boituva	3158	População de 11 a 14 Anos: 3.158
71	3507100	Bom Jesus dos Perdões	1374	População de 11 a 14 Anos: 1.374
72	3507209	Borá	58	População de 11 a 14 Anos: 58
73	3507308	Boracéia	299	População de 11 a 14 Anos: 299
74	3507407	Borborema	855	População de 11 a 14 Anos: 855
75	3507506	Botucatu	8030	População de 11 a 14 Anos: 8.030
76	3507605	Bragança Paulista	9649	População de 11 a 14 Anos: 9.649
77	3507704	Braúna	310	População de 11 a 14 Anos: 310
78	3507803	Brodowski	1450	População de 11 a 14 Anos: 1.450
79	3507902	Brotas	1463	População de 11 a 14 Anos: 1.463
80	3508009	Buri	1544	População de 11 a 14 Anos: 1.544
81	3508108	Buritama	927	População de 11 a 14 Anos: 927
82	3508207	Buritizal	236	População de 11 a 14 Anos: 236
83	3508306	Cabrália Paulista	326	População de 11 a 14 Anos: 326
84	3508405	Cabreúva	3105	População de 11 a 14 Anos: 3.105
85	3508504	Caçapava	5648	População de 11 a 14 Anos: 5.648
86	3508603	Cachoeira Paulista	1968	População de 11 a 14 Anos: 1.968
87	3508702	Caconde	1437	População de 11 a 14 Anos: 1.437
88	3508801	Cafelândia	1093	População de 11 a 14 Anos: 1.093
89	3508900	Caiabu	273	População de 11 a 14 Anos: 273
90	3509007	Caieiras	6346	População de 11 a 14 Anos: 6.346
91	3509106	Caiuá	365	População de 11 a 14 Anos: 365
92	3509205	Cajamar	4741	População de 11 a 14 Anos: 4.741
93	3509304	Cajobi	584	População de 11 a 14 Anos: 584
94	3509403	Cajuru	1691	População de 11 a 14 Anos: 1.691
95	3509502	Campinas	64089	População de 11 a 14 Anos: 64.089
96	3509601	Campo Limpo Paulista	5148	População de 11 a 14 Anos: 5.148
97	3509700	Campos do Jordão	3613	População de 11 a 14 Anos: 3.613
98	3509809	Campos Novos Paulista	327	População de 11 a 14 Anos: 327
99	3509908	Cananéia	1044	População de 11 a 14 Anos: 1.044
100	3510005	Cândido Mota	1969	População de 11 a 14 Anos: 1.969
101	3510104	Cândido Rodrigues	133	População de 11 a 14 Anos: 133
102	3510203	Capão Bonito	3697	População de 11 a 14 Anos: 3.697
103	3510302	Capela do Alto	1344	População de 11 a 14 Anos: 1.344
104	3510401	Capivari	3246	População de 11 a 14 Anos: 3.246
105	3510500	Caraguatatuba	7111	População de 11 a 14 Anos: 7.111
106	3510609	Carapicuíba	26615	População de 11 a 14 Anos: 26.615
107	3510708	Cardoso	717	População de 11 a 14 Anos: 717
108	3510807	Casa Branca	1758	População de 11 a 14 Anos: 1.758
109	3510906	Cássia dos Coqueiros	184	População de 11 a 14 Anos: 184
110	3511003	Castilho	1247	População de 11 a 14 Anos: 1.247
111	3511102	Catanduva	6467	População de 11 a 14 Anos: 6.467
112	3511201	Catiguá	414	População de 11 a 14 Anos: 414
113	3511300	Cedral	455	População de 11 a 14 Anos: 455
114	3511409	Cerqueira César	1183	População de 11 a 14 Anos: 1.183
115	3511508	Cerquilho	2555	População de 11 a 14 Anos: 2.555
116	3511607	Cesário Lange	1019	População de 11 a 14 Anos: 1.019
117	3511706	Charqueada	1034	População de 11 a 14 Anos: 1.034
118	3557204	Chavantes	881	População de 11 a 14 Anos: 881
119	3511904	Clementina	405	População de 11 a 14 Anos: 405
120	3512001	Colina	1155	População de 11 a 14 Anos: 1.155
121	3512100	Colômbia	434	População de 11 a 14 Anos: 434
122	3512209	Conchal	1864	População de 11 a 14 Anos: 1.864
123	3512308	Conchas	1083	População de 11 a 14 Anos: 1.083
124	3512407	Cordeirópolis	1369	População de 11 a 14 Anos: 1.369
125	3512506	Coroados	332	População de 11 a 14 Anos: 332
126	3512605	Coronel Macedo	404	População de 11 a 14 Anos: 404
127	3512704	Corumbataí	297	População de 11 a 14 Anos: 297
128	3512803	Cosmópolis	3840	População de 11 a 14 Anos: 3.840
129	3512902	Cosmorama	421	População de 11 a 14 Anos: 421
130	3513009	Cotia	14551	População de 11 a 14 Anos: 14.551
131	3513108	Cravinhos	2200	População de 11 a 14 Anos: 2.200
132	3513207	Cristais Paulista	523	População de 11 a 14 Anos: 523
133	3513306	Cruzália	152	População de 11 a 14 Anos: 152
134	3513405	Cruzeiro	5148	População de 11 a 14 Anos: 5.148
135	3513504	Cubatão	8348	População de 11 a 14 Anos: 8.348
136	3513603	Cunha	1664	População de 11 a 14 Anos: 1.664
137	3513702	Descalvado	1953	População de 11 a 14 Anos: 1.953
138	3513801	Diadema	27204	População de 11 a 14 Anos: 27.204
139	3513900	Divinolândia	698	População de 11 a 14 Anos: 698
140	3514007	Dobrada	571	População de 11 a 14 Anos: 571
141	3514106	Dois Córregos	1582	População de 11 a 14 Anos: 1.582
142	3514205	Dolcinópolis	123	População de 11 a 14 Anos: 123
143	3514304	Dourado	498	População de 11 a 14 Anos: 498
144	3514403	Dracena	2394	População de 11 a 14 Anos: 2.394
145	3514502	Duartina	715	População de 11 a 14 Anos: 715
146	3514601	Dumont	539	População de 11 a 14 Anos: 539
147	3514700	Echaporã	464	População de 11 a 14 Anos: 464
148	3514809	Eldorado	1425	População de 11 a 14 Anos: 1.425
149	3514908	Elias Fausto	1154	População de 11 a 14 Anos: 1.154
150	3515004	Embu das Artes	18616	População de 11 a 14 Anos: 18.616
151	3515103	Embu-Guaçu	5022	População de 11 a 14 Anos: 5.022
152	3515202	Estrela d'Oeste	477	População de 11 a 14 Anos: 477
153	3515301	Estrela do Norte	191	População de 11 a 14 Anos: 191
154	3515400	Fartura	1058	População de 11 a 14 Anos: 1.058
155	3515509	Fernandópolis	3748	População de 11 a 14 Anos: 3.748
156	3515608	Fernando Prestes	300	População de 11 a 14 Anos: 300
157	3515707	Ferraz de Vasconcelos	13548	População de 11 a 14 Anos: 13.548
158	3515806	Flora Rica	135	População de 11 a 14 Anos: 135
159	3515905	Floreal	149	População de 11 a 14 Anos: 149
160	3516002	Flórida Paulista	776	População de 11 a 14 Anos: 776
161	3516101	Florínia	182	População de 11 a 14 Anos: 182
162	3516200	Franca	21495	População de 11 a 14 Anos: 21.495
163	3516309	Francisco Morato	13133	População de 11 a 14 Anos: 13.133
164	3516408	Franco da Rocha	9498	População de 11 a 14 Anos: 9.498
165	3516507	Gabriel Monteiro	140	População de 11 a 14 Anos: 140
166	3516606	Gália	461	População de 11 a 14 Anos: 461
167	3516705	Garça	2795	População de 11 a 14 Anos: 2.795
168	3516804	Gastão Vidigal	220	População de 11 a 14 Anos: 220
169	3516903	General Salgado	625	População de 11 a 14 Anos: 625
170	3517000	Getulina	670	População de 11 a 14 Anos: 670
171	3517109	Glicério	319	População de 11 a 14 Anos: 319
172	3517208	Guaiçara	756	População de 11 a 14 Anos: 756
173	3517307	Guaimbê	395	População de 11 a 14 Anos: 395
174	3517406	Guaíra	2413	População de 11 a 14 Anos: 2.413
175	3517505	Guapiaçu	1048	População de 11 a 14 Anos: 1.048
176	3517604	Guapiara	1570	População de 11 a 14 Anos: 1.570
177	3517703	Guará	1404	População de 11 a 14 Anos: 1.404
178	3517802	Guaraçaí	523	População de 11 a 14 Anos: 523
179	3517901	Guaraci	647	População de 11 a 14 Anos: 647
180	3518008	Guarani d'Oeste	122	População de 11 a 14 Anos: 122
181	3518107	Guarantã	483	População de 11 a 14 Anos: 483
182	3518206	Guararapes	1869	População de 11 a 14 Anos: 1.869
183	3518305	Guararema	1904	População de 11 a 14 Anos: 1.904
184	3518404	Guaratinguetá	7173	População de 11 a 14 Anos: 7.173
185	3518503	Guareí	872	População de 11 a 14 Anos: 872
186	3518602	Guariba	2453	População de 11 a 14 Anos: 2.453
187	3518701	Guarujá	21482	População de 11 a 14 Anos: 21.482
188	3518800	Guarulhos	89396	População de 11 a 14 Anos: 89.396
189	3518909	Guzolândia	318	População de 11 a 14 Anos: 318
190	3519006	Herculândia	583	População de 11 a 14 Anos: 583
191	3519105	Iacanga	629	População de 11 a 14 Anos: 629
192	3519204	Iacri	393	População de 11 a 14 Anos: 393
193	3519303	Ibaté	2213	População de 11 a 14 Anos: 2.213
194	3519402	Ibirá	617	População de 11 a 14 Anos: 617
195	3519501	Ibirarema	471	População de 11 a 14 Anos: 471
196	3519600	Ibitinga	3212	População de 11 a 14 Anos: 3.212
197	3519709	Ibiúna	5546	População de 11 a 14 Anos: 5.546
198	3519808	Icém	489	População de 11 a 14 Anos: 489
199	3519907	Iepê	505	População de 11 a 14 Anos: 505
200	3520004	Igaraçu do Tietê	1552	População de 11 a 14 Anos: 1.552
201	3520103	Igarapava	1697	População de 11 a 14 Anos: 1.697
202	3520202	Igaratá	652	População de 11 a 14 Anos: 652
203	3520301	Iguape	2178	População de 11 a 14 Anos: 2.178
204	3520400	Ilhabela	1947	População de 11 a 14 Anos: 1.947
205	3520509	Indaiatuba	12611	População de 11 a 14 Anos: 12.611
206	3520608	Indiana	313	População de 11 a 14 Anos: 313
207	3520707	Indiaporã	208	População de 11 a 14 Anos: 208
208	3520806	Inúbia Paulista	249	População de 11 a 14 Anos: 249
209	3520905	Ipaussu	974	População de 11 a 14 Anos: 974
210	3521002	Iperó	2000	População de 11 a 14 Anos: 2.000
211	3521101	Ipeúna	410	População de 11 a 14 Anos: 410
212	3521200	Iporanga	412	População de 11 a 14 Anos: 412
213	3521309	Ipuã	942	População de 11 a 14 Anos: 942
214	3521408	Iracemápolis	1239	População de 11 a 14 Anos: 1.239
215	3521507	Irapuã	446	População de 11 a 14 Anos: 446
216	3521606	Irapuru	422	População de 11 a 14 Anos: 422
217	3521705	Itaberá	1468	População de 11 a 14 Anos: 1.468
218	3521804	Itaí	1678	População de 11 a 14 Anos: 1.678
219	3521903	Itajobi	813	População de 11 a 14 Anos: 813
220	3522000	Itaju	225	População de 11 a 14 Anos: 225
221	3522109	Itanhaém	6393	População de 11 a 14 Anos: 6.393
222	3522208	Itapecerica da Serra	11927	População de 11 a 14 Anos: 11.927
223	3522307	Itapetininga	10211	População de 11 a 14 Anos: 10.211
224	3522406	Itapeva	7038	População de 11 a 14 Anos: 7.038
225	3522505	Itapevi	16414	População de 11 a 14 Anos: 16.414
226	3522604	Itapira	4197	População de 11 a 14 Anos: 4.197
227	3522703	Itápolis	2397	População de 11 a 14 Anos: 2.397
228	3522802	Itaporanga	1049	População de 11 a 14 Anos: 1.049
229	3522901	Itapuí	784	População de 11 a 14 Anos: 784
230	3523008	Itapura	303	População de 11 a 14 Anos: 303
231	3523107	Itaquaquecetuba	26957	População de 11 a 14 Anos: 26.957
232	3523206	Itararé	3788	População de 11 a 14 Anos: 3.788
233	3523305	Itariri	1359	População de 11 a 14 Anos: 1.359
