id	ibge	localidade	valor	label
41	3504107	Atibaia	8.64	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 8,64
42	3504206	Auriflama	3.57	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 3,57
43	3504305	Avaí	4.35	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 4,35
44	3504404	Avanhandava	7.27	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 7,27
54	3505401	Barra do Turvo	2.22	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 2,22
55	3505500	Barretos	2.54	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 2,54
56	3505609	Barrinha	5.76	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 5,76
57	3505708	Barueri	2.40	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 2,40
58	3505807	Bastos	4.62	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 4,62
59	3505906	Batatais	5.30	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 5,30
60	3506003	Bauru	7.50	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 7,50
61	3506102	Bebedouro	5.64	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 5,64
62	3506201	Bento de Abreu	-	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): -
63	3506300	Bernardino de Campos	9.09	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 9,09
64	3506409	Bilac	7.89	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 7,89
65	3506508	Birigui	10.86	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 10,86
66	3506607	Biritiba Mirim	5.45	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 5,45
67	3506706	Boa Esperança do Sul	3.03	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 3,03
68	3506805	Bocaina	10.17	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 10,17
69	3506904	Bofete	5.00	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 5,00
70	3507001	Boituva	4.32	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 4,32
71	3507100	Bom Jesus dos Perdões	1.73	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 1,73
1	3500105	Adamantina	6.78	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 6,78
2	3500204	Adolfo	3.92	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 3,92
3	3500303	Aguaí	6.81	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 6,81
4	3500402	Águas da Prata	2.56	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 2,56
5	3500501	Águas de Lindóia	3.28	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 3,28
6	3500600	Águas de São Pedro	18.18	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 18,18
7	3500709	Agudos	11.32	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 11,32
8	3500808	Alfredo Marcondes	7.14	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 7,14
9	3500907	Altair	2.44	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 2,44
10	3501004	Altinópolis	14.84	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 14,84
11	3501103	Alto Alegre	2.33	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 2,33
12	3501202	Álvares Florence	-	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): -
13	3501301	Álvares Machado	7.07	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 7,07
14	3501400	Álvaro de Carvalho	3.23	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 3,23
15	3501509	Alvinlândia	6.25	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 6,25
16	3501608	Americana	6.72	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 6,72
17	3501707	Américo Brasiliense	3.93	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 3,93
18	3501806	Américo de Campos	8.00	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 8,00
19	3501905	Amparo	3.57	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 3,57
20	3502002	Analândia	15.79	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 15,79
21	3502101	Andradina	8.67	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 8,67
22	3502200	Angatuba	11.39	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 11,39
23	3502309	Anhembi	5.13	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 5,13
24	3502408	Anhumas	-	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): -
25	3502507	Aparecida	7.91	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 7,91
26	3502606	Aparecida d'Oeste	11.48	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 11,48
27	3502705	Apiaí	5.04	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 5,04
28	3502804	Araçatuba	5.02	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 5,02
29	3502903	Araçoiaba da Serra	7.32	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 7,32
30	3503000	Aramina	6.38	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 6,38
31	3503109	Arandu	5.56	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 5,56
32	3503208	Araraquara	6.41	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 6,41
33	3503307	Araras	7.55	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 7,55
34	3503406	Arealva	14.46	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 14,46
35	3503505	Areias	13.89	Alunos que Atingiram o Nível Adequado ou Avançado no Sistema de Avaliação de Rendimento Escolar do Estado de São Paulo (Saresp) em Matemática – Ensino Médio (Em %): 13,89
