id	ibge	localidade	valor	label
1	3500105	Adamantina	95	Matrículas no EJA no EM: 95
2	3500204	Adolfo	-	Matrículas no EJA no EM: -
3	3500303	Aguaí	216	Matrículas no EJA no EM: 216
4	3500402	Águas da Prata	18	Matrículas no EJA no EM: 18
5	3500501	Águas de Lindóia	52	Matrículas no EJA no EM: 52
6	3500600	Águas de São Pedro	-	Matrículas no EJA no EM: -
7	3500709	Agudos	35	Matrículas no EJA no EM: 35
8	3500808	Alfredo Marcondes	-	Matrículas no EJA no EM: -
9	3500907	Altair	31	Matrículas no EJA no EM: 31
10	3501004	Altinópolis	-	Matrículas no EJA no EM: -
11	3501103	Alto Alegre	-	Matrículas no EJA no EM: -
12	3501202	Álvares Florence	-	Matrículas no EJA no EM: -
13	3501301	Álvares Machado	-	Matrículas no EJA no EM: -
14	3501400	Álvaro de Carvalho	-	Matrículas no EJA no EM: -
15	3501509	Alvinlândia	-	Matrículas no EJA no EM: -
16	3501608	Americana	2105	Matrículas no EJA no EM: 2.105
17	3501707	Américo Brasiliense	151	Matrículas no EJA no EM: 151
18	3501806	Américo de Campos	-	Matrículas no EJA no EM: -
19	3501905	Amparo	119	Matrículas no EJA no EM: 119
20	3502002	Analândia	-	Matrículas no EJA no EM: -
21	3502101	Andradina	165	Matrículas no EJA no EM: 165
22	3502200	Angatuba	157	Matrículas no EJA no EM: 157
23	3502309	Anhembi	25	Matrículas no EJA no EM: 25
24	3502408	Anhumas	-	Matrículas no EJA no EM: -
25	3502507	Aparecida	248	Matrículas no EJA no EM: 248
26	3502606	Aparecida d'Oeste	-	Matrículas no EJA no EM: -
27	3502705	Apiaí	107	Matrículas no EJA no EM: 107
28	3502804	Araçatuba	435	Matrículas no EJA no EM: 435
29	3502903	Araçoiaba da Serra	44	Matrículas no EJA no EM: 44
30	3503000	Aramina	-	Matrículas no EJA no EM: -
31	3503109	Arandu	32	Matrículas no EJA no EM: 32
32	3503208	Araraquara	765	Matrículas no EJA no EM: 765
33	3503307	Araras	402	Matrículas no EJA no EM: 402
34	3503406	Arealva	-	Matrículas no EJA no EM: -
35	3503505	Areias	-	Matrículas no EJA no EM: -
36	3503604	Areiópolis	76	Matrículas no EJA no EM: 76
37	3503703	Ariranha	26	Matrículas no EJA no EM: 26
38	3503802	Artur Nogueira	147	Matrículas no EJA no EM: 147
39	3503901	Arujá	521	Matrículas no EJA no EM: 521
40	3504008	Assis	229	Matrículas no EJA no EM: 229
41	3504107	Atibaia	610	Matrículas no EJA no EM: 610
42	3504206	Auriflama	24	Matrículas no EJA no EM: 24
43	3504305	Avaí	7	Matrículas no EJA no EM: 7
44	3504404	Avanhandava	57	Matrículas no EJA no EM: 57
45	3504503	Avaré	381	Matrículas no EJA no EM: 381
46	3504602	Bady Bassitt	-	Matrículas no EJA no EM: -
47	3504701	Balbinos	-	Matrículas no EJA no EM: -
48	3504800	Bálsamo	-	Matrículas no EJA no EM: -
49	3504909	Bananal	-	Matrículas no EJA no EM: -
50	3505005	Barão de Antonina	-	Matrículas no EJA no EM: -
51	3505104	Barbosa	-	Matrículas no EJA no EM: -
52	3505203	Bariri	82	Matrículas no EJA no EM: 82
53	3505302	Barra Bonita	202	Matrículas no EJA no EM: 202
54	3505401	Barra do Turvo	38	Matrículas no EJA no EM: 38
55	3505500	Barretos	666	Matrículas no EJA no EM: 666
56	3505609	Barrinha	114	Matrículas no EJA no EM: 114
57	3505708	Barueri	2307	Matrículas no EJA no EM: 2.307
58	3505807	Bastos	24	Matrículas no EJA no EM: 24
59	3505906	Batatais	225	Matrículas no EJA no EM: 225
60	3506003	Bauru	3552	Matrículas no EJA no EM: 3.552
61	3506102	Bebedouro	1132	Matrículas no EJA no EM: 1.132
62	3506201	Bento de Abreu	-	Matrículas no EJA no EM: -
63	3506300	Bernardino de Campos	47	Matrículas no EJA no EM: 47
64	3506409	Bilac	-	Matrículas no EJA no EM: -
65	3506508	Birigui	286	Matrículas no EJA no EM: 286
66	3506607	Biritiba Mirim	227	Matrículas no EJA no EM: 227
67	3506706	Boa Esperança do Sul	30	Matrículas no EJA no EM: 30
